t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
2.997,786.0,1072.0,584.0,1449.0,-1.0483,-0.794,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.017,783.0,1073.0,582.0,1446.0,-1.0483,-0.7897,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.037,786.0,1073.0,584.0,1450.0,-1.0483,-0.7897,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.057,784.0,1070.0,583.0,1447.0,-1.0568,-0.7897,-1.8631,-0.6554,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.077,784.0,1071.0,582.0,1446.0,-1.0568,-0.7983,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.097,785.0,1072.0,583.0,1449.0,-1.0568,-0.7983,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.117,784.0,1072.0,584.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.137,785.0,1072.0,583.0,1448.0,-1.0525,-0.794,-1.8631,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.158,783.0,1072.0,584.0,1449.0,-1.0568,-0.794,-1.8551,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.178,786.0,1073.0,583.0,1451.0,-1.0525,-0.794,-1.8631,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.198,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.218,784.0,1072.0,582.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.238,785.0,1072.0,584.0,1450.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.258,785.0,1072.0,585.0,1450.0,-1.0525,-0.794,-1.8551,-0.6442,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.279,785.0,1072.0,584.0,1450.0,-1.0525,-0.794,-1.8551,-0.6442,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.299,785.0,1072.0,584.0,1450.0,-1.0525,-0.794,-1.8551,-0.6442,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.319,785.0,1072.0,584.0,1449.0,-1.0525,-0.794,-1.8551,-0.6442,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.339,784.0,1072.0,583.0,1448.0,-1.0525,-0.794,-1.8551,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.359,784.0,1072.0,584.0,1449.0,-1.0568,-0.794,-1.8551,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.379,785.0,1072.0,584.0,1449.0,-1.0568,-0.794,-1.8551,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.399,785.0,1072.0,584.0,1450.0,-1.0525,-0.794,-1.8551,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.419,785.0,1072.0,583.0,1449.0,-1.0525,-0.794,-1.8551,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.439,785.0,1072.0,584.0,1449.0,-1.0525,-0.794,-1.8551,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.459,785.0,1074.0,584.0,1451.0,-1.0525,-0.794,-1.8551,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.48,786.0,1073.0,583.0,1450.0,-1.0525,-0.7897,-1.8551,-0.6442,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.5,784.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6442,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.52,784.0,1070.0,581.0,1446.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.54,785.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.56,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.58,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.6,784.0,1073.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.62,784.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.64,783.0,1069.0,582.0,1447.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.66,784.0,1071.0,582.0,1447.0,-1.0568,-0.7983,-1.871,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.68,779.0,1064.0,579.0,1441.0,-1.061,-0.8069,-1.871,-0.6554,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.7,782.0,1069.0,581.0,1445.0,-1.0652,-0.8069,-1.879,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.721,781.0,1068.0,582.0,1446.0,-1.0695,-0.8112,-1.879,-0.6629,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.741,781.0,1068.0,581.0,1444.0,-1.0695,-0.8112,-1.879,-0.6629,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.761,782.0,1069.0,581.0,1444.0,-1.0695,-0.8112,-1.879,-0.6667,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.781,782.0,1069.0,581.0,1446.0,-1.0652,-0.8069,-1.879,-0.6667,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.801,783.0,1071.0,582.0,1446.0,-1.0652,-0.8069,-1.879,-0.6592,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.821,783.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.871,-0.6592,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.841,783.0,1072.0,583.0,1447.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.861,782.0,1071.0,581.0,1445.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.881,784.0,1071.0,584.0,1446.0,-1.061,-0.7983,-1.8631,-0.6592,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.902,782.0,1072.0,582.0,1448.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.922,781.0,1067.0,581.0,1442.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.942,784.0,1071.0,582.0,1447.0,-1.0652,-0.7983,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.962,783.0,1070.0,583.0,1448.0,-1.061,-0.8026,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
3.982,784.0,1071.0,582.0,1448.0,-1.0568,-0.7983,-1.871,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.002,784.0,1071.0,583.0,1449.0,-1.0568,-0.7983,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.022,783.0,1070.0,582.0,1446.0,-1.0568,-0.7983,-1.871,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.042,784.0,1071.0,583.0,1448.0,-1.0568,-0.7983,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.062,784.0,1071.0,583.0,1448.0,-1.0568,-0.7983,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.083,783.0,1072.0,583.0,1448.0,-1.0568,-0.7983,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.103,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.123,781.0,1070.0,583.0,1446.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.143,784.0,1070.0,583.0,1448.0,-1.0568,-0.8026,-1.8631,-0.6517,-0.9297,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.163,783.0,1070.0,583.0,1446.0,-1.061,-0.8026,-1.8631,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.183,784.0,1070.0,582.0,1447.0,-1.0568,-0.8026,-1.8631,-0.6554,-0.9297,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.203,783.0,1072.0,582.0,1448.0,-1.061,-0.8026,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.223,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.243,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.264,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.284,783.0,1071.0,582.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.304,782.0,1070.0,583.0,1446.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.324,784.0,1072.0,583.0,1449.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.344,784.0,1072.0,584.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.364,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.384,783.0,1071.0,582.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.404,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.425,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.445,783.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.465,782.0,1070.0,581.0,1445.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.485,784.0,1072.0,582.0,1446.0,-1.061,-0.794,-1.871,-0.6592,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.505,783.0,1070.0,583.0,1447.0,-1.061,-0.8026,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.525,783.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.545,784.0,1072.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.565,783.0,1072.0,583.0,1447.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.586,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.606,783.0,1071.0,582.0,1447.0,-1.061,-0.794,-1.871,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.626,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.871,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.646,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.666,782.0,1069.0,581.0,1445.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.686,782.0,1070.0,582.0,1446.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.706,783.0,1070.0,582.0,1445.0,-1.0652,-0.8026,-1.871,-0.6629,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.726,782.0,1069.0,581.0,1444.0,-1.0652,-0.8026,-1.871,-0.6629,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.746,783.0,1071.0,582.0,1447.0,-1.061,-0.8026,-1.871,-0.6629,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.767,784.0,1072.0,583.0,1448.0,-1.061,-0.7983,-1.871,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.787,782.0,1069.0,581.0,1444.0,-1.061,-0.7983,-1.871,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.807,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.827,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.847,783.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.867,785.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.887,783.0,1070.0,582.0,1447.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.907,783.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.927,782.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.948,783.0,1071.0,584.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.968,784.0,1071.0,582.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
4.988,783.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.008,783.0,1072.0,583.0,1446.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.028,784.0,1072.0,583.0,1447.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.048,782.0,1069.0,582.0,1447.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.068,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.088,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.108,783.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.129,783.0,1072.0,584.0,1449.0,-1.061,-0.794,-1.871,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.149,784.0,1072.0,583.0,1448.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.169,783.0,1072.0,582.0,1448.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.189,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.209,783.0,1069.0,583.0,1446.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.229,783.0,1069.0,583.0,1446.0,-1.061,-0.8069,-1.8631,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.249,782.0,1071.0,582.0,1447.0,-1.061,-0.8069,-1.8631,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.269,784.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.289,784.0,1072.0,583.0,1448.0,-1.0568,-0.7983,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.31,783.0,1072.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.33,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.35,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.37,783.0,1071.0,583.0,1446.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.39,783.0,1071.0,582.0,1447.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.41,784.0,1072.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.43,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.871,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.451,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.471,784.0,1072.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.491,782.0,1070.0,582.0,1446.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.511,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.531,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.551,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.572,784.0,1072.0,584.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.592,783.0,1071.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.612,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.632,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.652,782.0,1071.0,582.0,1446.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.672,782.0,1070.0,582.0,1444.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.692,782.0,1070.0,582.0,1444.0,-1.0652,-0.8026,-1.871,-0.6667,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.713,784.0,1070.0,582.0,1446.0,-1.0652,-0.8026,-1.871,-0.6667,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.733,783.0,1072.0,583.0,1448.0,-1.061,-0.8026,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.753,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.774,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.794,783.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.814,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
5.834,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
