t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,diff,state,reason,left_cmd,right_cmd,healthy
7.955,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,130.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
7.975,524.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,47.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
7.995,523.0,794.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.015,523.0,794.0,360.0,1001.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.036,523.0,794.0,360.0,1001.0,-0.3891,-0.0087,-0.273,-0.2965,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.056,524.0,793.0,360.0,1003.0,-0.3891,-0.0087,-0.273,-0.2965,1,0,0,0,0,0,1,1,1,80.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.076,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,30.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.096,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,86.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.116,524.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.136,522.0,792.0,360.0,1002.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-14.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.156,523.0,792.0,360.0,1001.0,-0.3891,-0.0131,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,103.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.177,522.0,792.0,359.0,1002.0,-0.3918,-0.0131,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,81.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.197,522.0,793.0,359.0,1002.0,-0.3918,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.217,523.0,794.0,360.0,1004.0,-0.3918,-0.0109,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.237,523.0,793.0,359.0,1002.0,-0.3891,-0.0109,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.257,524.0,794.0,360.0,1004.0,-0.3891,-0.0087,-0.273,-0.2902,1,0,0,0,0,0,1,1,1,195.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.277,524.0,794.0,360.0,1003.0,-0.3864,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,78.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.297,523.0,792.0,359.0,1002.0,-0.3864,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,96.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.317,524.0,794.0,360.0,1002.0,-0.3864,-0.0087,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.337,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.358,522.0,792.0,359.0,1001.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,114.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.378,523.0,792.0,359.0,1002.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,116.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.398,523.0,793.0,360.0,1002.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,20.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.418,523.0,793.0,360.0,1002.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,20.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.438,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.458,523.0,792.0,359.0,1002.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.478,522.0,792.0,359.0,1001.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,47.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.498,522.0,790.0,359.0,1001.0,-0.3918,-0.0131,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,80.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.519,524.0,793.0,359.0,1003.0,-0.3918,-0.0131,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,11.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.539,523.0,794.0,360.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,-3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.559,523.0,793.0,359.0,1002.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.579,523.0,793.0,359.0,1002.0,-0.3891,-0.0109,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,19.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.599,524.0,794.0,360.0,1004.0,-0.3891,-0.0109,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,78.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.619,524.0,793.0,360.0,1003.0,-0.3864,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,113.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.639,522.0,792.0,360.0,1002.0,-0.3864,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-9.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.659,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-1.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.679,523.0,794.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,23.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.7,524.0,794.0,360.0,1004.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,146.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.72,523.0,793.0,360.0,1002.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,62.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.74,524.0,794.0,360.0,1003.0,-0.3864,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.76,523.0,794.0,360.0,1003.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.78,523.0,794.0,360.0,1004.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,20.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.8,523.0,793.0,360.0,1002.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,95.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.82,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,97.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.84,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,97.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.861,523.0,793.0,361.0,1001.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.881,522.0,792.0,359.0,1001.0,-0.3891,-0.0109,-0.273,-0.2965,1,0,0,0,0,0,1,1,1,-3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.901,522.0,792.0,359.0,1001.0,-0.3918,-0.0131,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,-16.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.921,523.0,793.0,360.0,1004.0,-0.3918,-0.0131,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,145.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.941,522.0,792.0,359.0,1003.0,-0.3918,-0.0131,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,29.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.961,524.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
8.981,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.001,523.0,792.0,360.0,1002.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,79.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.022,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,95.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.042,523.0,794.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,112.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.062,523.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.082,525.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.102,523.0,794.0,359.0,1004.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.122,524.0,793.0,360.0,1002.0,-0.3864,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,30.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.143,522.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,96.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.163,523.0,794.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.183,522.0,792.0,360.0,1002.0,-0.3918,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.203,524.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,129.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.223,524.0,793.0,359.0,1004.0,-0.3864,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-13.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.243,524.0,793.0,359.0,1004.0,-0.3864,-0.0109,-0.2758,-0.2902,1,0,0,0,0,0,1,1,1,-13.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.263,524.0,794.0,360.0,1003.0,-0.3864,-0.0109,-0.2758,-0.2902,1,0,0,0,0,0,1,1,1,47.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.283,523.0,793.0,360.0,1002.0,-0.3864,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.303,523.0,793.0,360.0,1004.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,96.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.324,522.0,793.0,358.0,1002.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.344,523.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,144.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.364,523.0,794.0,359.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,95.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.384,523.0,793.0,359.0,1002.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.404,521.0,791.0,360.0,1001.0,-0.3891,-0.0109,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.424,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,45.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.444,523.0,793.0,360.0,1002.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,22.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.464,524.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,20.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.485,524.0,793.0,360.0,1004.0,-0.3864,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-2.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.505,523.0,794.0,360.0,1004.0,-0.3864,-0.0109,-0.273,-0.2902,1,0,0,0,0,0,1,1,1,-1.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.525,524.0,794.0,360.0,1002.0,-0.3864,-0.0087,-0.273,-0.2902,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.545,524.0,794.0,360.0,1003.0,-0.3864,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,63.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.565,524.0,794.0,360.0,1003.0,-0.3864,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,79.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.585,522.0,793.0,360.0,1002.0,-0.3864,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-15.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.605,524.0,793.0,359.0,1003.0,-0.3864,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.626,523.0,793.0,359.0,1002.0,-0.3891,-0.0109,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,112.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.646,523.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,79.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.666,523.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,79.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.686,522.0,792.0,359.0,1002.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,20.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.706,523.0,792.0,359.0,1002.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.726,521.0,791.0,359.0,1001.0,-0.3918,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.746,523.0,793.0,360.0,1001.0,-0.3891,-0.0131,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,-3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.767,522.0,790.0,358.0,1000.0,-0.3918,-0.0153,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,20.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.787,523.0,792.0,359.0,1002.0,-0.3891,-0.0131,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,46.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.807,523.0,793.0,359.0,1002.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.827,522.0,790.0,359.0,1000.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.847,522.0,791.0,358.0,1000.0,-0.3918,-0.0153,-0.2758,-0.2985,1,0,0,0,0,0,1,1,1,32.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.867,522.0,792.0,359.0,1001.0,-0.3918,-0.0153,-0.2758,-0.2985,1,0,0,0,0,0,1,1,1,47.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.887,521.0,791.0,359.0,1001.0,-0.3918,-0.0153,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,78.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.907,522.0,790.0,358.0,1000.0,-0.3918,-0.0153,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,119.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.927,522.0,791.0,358.0,1001.0,-0.3918,-0.0153,-0.2786,-0.2965,1,0,0,0,0,0,1,1,1,31.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.947,522.0,790.0,359.0,1001.0,-0.3918,-0.0174,-0.2786,-0.2965,1,0,0,0,0,0,1,1,1,-16.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.968,521.0,790.0,358.0,1000.0,-0.3918,-0.0174,-0.2786,-0.2965,1,0,0,0,0,0,1,1,1,96.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
9.988,521.0,792.0,358.0,1000.0,-0.3946,-0.0174,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,68.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.008,522.0,791.0,358.0,1000.0,-0.3946,-0.0153,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,47.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.028,522.0,791.0,360.0,1002.0,-0.3918,-0.0153,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.048,523.0,794.0,360.0,1003.0,-0.3918,-0.0153,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,0.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.068,522.0,791.0,358.0,1000.0,-0.3918,-0.0153,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,162.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.088,522.0,791.0,359.0,1001.0,-0.3918,-0.0153,-0.2758,-0.2965,1,0,0,0,0,0,1,1,1,195.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.108,521.0,790.0,358.0,1000.0,-0.3918,-0.0153,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,97.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.129,521.0,790.0,358.0,1000.0,-0.3946,-0.0174,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,3.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.149,520.0,789.0,358.0,998.0,-0.3946,-0.0174,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,-7.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.169,520.0,789.0,358.0,998.0,-0.3973,-0.0196,-0.2786,-0.3027,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.19,520.0,789.0,358.0,998.0,-0.3973,-0.0196,-0.2786,-0.3027,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.21,520.0,788.0,357.0,997.0,-0.3973,-0.0196,-0.2786,-0.3027,1,0,0,0,0,0,1,1,1,112.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.23,522.0,792.0,358.0,1000.0,-0.3973,-0.0196,-0.2786,-0.3027,1,0,0,0,0,0,1,1,1,192.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.25,522.0,791.0,359.0,1000.0,-0.3918,-0.0153,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.27,520.0,789.0,358.0,997.0,-0.3918,-0.0153,-0.2786,-0.2985,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.29,523.0,793.0,360.0,1003.0,-0.3918,-0.0153,-0.2758,-0.2985,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.311,522.0,792.0,359.0,1002.0,-0.3918,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,21.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.331,523.0,792.0,359.0,1002.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,80.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.351,524.0,793.0,360.0,1004.0,-0.3891,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,62.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.371,522.0,792.0,360.0,1002.0,-0.3891,-0.0131,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.391,524.0,793.0,359.0,1004.0,-0.3864,-0.0109,-0.273,-0.2902,1,0,0,0,0,0,1,1,1,96.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.411,522.0,792.0,360.0,1002.0,-0.3918,-0.0131,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,48.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.431,523.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,131.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.451,522.0,790.0,358.0,1001.0,-0.3918,-0.0131,-0.2758,-0.2944,1,0,0,0,0,0,1,1,1,78.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.471,524.0,793.0,360.0,1004.0,-0.3891,-0.0109,-0.2758,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.491,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.512,523.0,791.0,359.0,1001.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.532,523.0,794.0,360.0,1004.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,63.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.552,523.0,794.0,360.0,1003.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,95.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.572,523.0,792.0,360.0,1002.0,-0.3891,-0.0087,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,2.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.592,523.0,793.0,359.0,1002.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.612,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,-5.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.632,523.0,792.0,360.0,1002.0,-0.3891,-0.0109,-0.273,-0.2944,1,0,0,0,0,0,1,1,1,63.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.652,524.0,793.0,360.0,1004.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,81.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.672,523.0,792.0,360.0,1003.0,-0.3891,-0.0131,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,64.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.693,523.0,792.0,360.0,1003.0,-0.3891,-0.0131,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,64.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.713,523.0,793.0,360.0,1003.0,-0.3891,-0.0131,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-4.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.733,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,79.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.753,523.0,793.0,359.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,30.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.773,523.0,792.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-1.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.793,524.0,794.0,360.0,1004.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-1.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.813,523.0,793.0,360.0,1003.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,-2.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
10.833,523.0,792.0,359.0,1001.0,-0.3891,-0.0109,-0.273,-0.2923,1,0,0,0,0,0,1,1,1,48.0,SAFE_STOP,连转 3 轮未见前头红外,0,0,1
