t,left,right,diff,valid
5.286,1336.0,1363.0,-27.0,1
5.306,1352.0,1363.0,-11.0,1
5.326,1336.0,1347.0,-11.0,1
5.346,1350.0,1362.0,-12.0,1
5.366,1347.0,1362.0,-15.0,1
5.386,1351.0,1346.0,5.0,1
5.406,1337.0,1368.0,-31.0,1
5.426,1333.0,1361.0,-28.0,1
5.446,1335.0,1348.0,-13.0,1
5.466,1351.0,1363.0,-12.0,1
5.487,1336.0,1362.0,-26.0,1
5.507,1353.0,1368.0,-15.0,1
5.527,1336.0,1363.0,-27.0,1
5.547,1334.0,1362.0,-28.0,1
5.567,1351.0,1361.0,-10.0,1
5.587,1337.0,1346.0,-9.0,1
5.607,1352.0,1362.0,-10.0,1
5.627,1336.0,1362.0,-26.0,1
5.647,1347.0,1348.0,-1.0,1
5.667,1336.0,1362.0,-26.0,1
5.688,1337.0,1362.0,-25.0,1
5.708,1336.0,1347.0,-11.0,1
5.728,1350.0,1363.0,-13.0,1
5.748,1348.0,1364.0,-16.0,1
5.768,1336.0,1362.0,-26.0,1
5.788,1337.0,1362.0,-25.0,1
5.808,1349.0,1363.0,-14.0,1
5.828,1334.0,1362.0,-28.0,1
5.848,1336.0,1350.0,-14.0,1
5.868,1352.0,1363.0,-11.0,1
5.888,1337.0,1362.0,-25.0,1
5.909,1352.0,1347.0,5.0,1
5.929,1333.0,1362.0,-29.0,1
5.949,1336.0,1363.0,-27.0,1
5.969,1352.0,1348.0,4.0,1
5.989,1336.0,1347.0,-11.0,1
6.009,1351.0,1361.0,-10.0,1
6.029,1332.0,1362.0,-30.0,1
6.049,1336.0,1362.0,-26.0,1
6.069,1352.0,1369.0,-17.0,1
6.089,1337.0,1362.0,-25.0,1
6.11,1351.0,1362.0,-11.0,1
6.13,1338.0,1362.0,-24.0,1
6.15,1351.0,1361.0,-10.0,1
6.17,1352.0,1361.0,-9.0,1
6.19,1334.0,1362.0,-28.0,1
6.21,1336.0,1363.0,-27.0,1
6.23,1362.0,1362.0,0.0,1
6.25,1337.0,1362.0,-25.0,1
6.27,1352.0,1361.0,-9.0,1
6.29,1344.0,1364.0,-20.0,1
6.311,1333.0,1363.0,-30.0,1
6.331,1335.0,1361.0,-26.0,1
6.351,1352.0,1361.0,-9.0,1
6.371,1337.0,1363.0,-26.0,1
6.391,1336.0,1363.0,-27.0,1
6.411,1333.0,1362.0,-29.0,1
6.431,1336.0,1363.0,-27.0,1
6.451,1336.0,1347.0,-11.0,1
6.471,1337.0,1362.0,-25.0,1
6.491,1335.0,1361.0,-26.0,1
6.511,1332.0,1368.0,-36.0,1
6.532,1336.0,1362.0,-26.0,1
6.552,1336.0,1347.0,-11.0,1
6.572,1334.0,1361.0,-27.0,1
6.592,1336.0,1361.0,-25.0,1
6.612,1362.0,1362.0,0.0,1
6.632,1350.0,1362.0,-12.0,1
6.652,1337.0,1362.0,-25.0,1
6.672,1364.0,1363.0,1.0,1
6.692,1334.0,1346.0,-12.0,1
6.712,1335.0,1362.0,-27.0,1
6.733,1337.0,1362.0,-25.0,1
6.753,1352.0,1347.0,5.0,1
6.773,1336.0,1361.0,-25.0,1
6.793,1348.0,1363.0,-15.0,1
6.813,1336.0,1348.0,-12.0,1
6.833,1336.0,1365.0,-29.0,1
6.853,1337.0,1362.0,-25.0,1
6.873,1349.0,1347.0,2.0,1
6.893,1334.0,1362.0,-28.0,1
6.913,1339.0,1362.0,-23.0,1
6.934,1352.0,1362.0,-10.0,1
6.954,1334.0,1347.0,-13.0,1
6.974,1351.0,1363.0,-12.0,1
6.994,1344.0,1363.0,-19.0,1
7.014,1352.0,1362.0,-10.0,1
7.034,1353.0,1362.0,-9.0,1
7.054,1332.0,1363.0,-31.0,1
7.074,1336.0,1369.0,-33.0,1
7.094,1336.0,1362.0,-26.0,1
7.114,1337.0,1362.0,-25.0,1
7.134,1336.0,1362.0,-26.0,1
7.155,1354.0,1363.0,-9.0,1
7.175,1334.0,1367.0,-33.0,1
7.195,1351.0,1347.0,4.0,1
7.215,1337.0,1362.0,-25.0,1
7.235,1337.0,1363.0,-26.0,1
7.255,1351.0,1346.0,5.0,1
7.275,1333.0,1363.0,-30.0,1
7.295,1337.0,1363.0,-26.0,1
7.315,1352.0,1347.0,5.0,1
7.335,1350.0,1362.0,-12.0,1
7.355,1335.0,1361.0,-26.0,1
7.376,1361.0,1362.0,-1.0,1
7.396,1352.0,1362.0,-10.0,1
7.416,1353.0,1361.0,-8.0,1
7.436,1340.0,1361.0,-21.0,1
7.456,1348.0,1347.0,1.0,1
7.476,1335.0,1363.0,-28.0,1
7.496,1337.0,1364.0,-27.0,1
7.516,1336.0,1347.0,-11.0,1
7.536,1336.0,1361.0,-25.0,1
7.556,1363.0,1362.0,1.0,1
7.576,1336.0,1348.0,-12.0,1
7.596,1352.0,1362.0,-10.0,1
7.616,1336.0,1361.0,-25.0,1
7.637,1349.0,1347.0,2.0,1
7.657,1351.0,1362.0,-11.0,1
7.677,1335.0,1367.0,-32.0,1
7.697,1352.0,1362.0,-10.0,1
7.717,1352.0,1347.0,5.0,1
7.737,1333.0,1362.0,-29.0,1
7.757,1335.0,1362.0,-27.0,1
7.777,1336.0,1348.0,-12.0,1
7.797,1336.0,1363.0,-27.0,1
7.817,1336.0,1363.0,-27.0,1
7.837,1347.0,1363.0,-16.0,1
7.858,1349.0,1361.0,-12.0,1
7.878,1352.0,1361.0,-9.0,1
7.898,1337.0,1362.0,-25.0,1
7.918,1351.0,1362.0,-11.0,1
7.938,1336.0,1361.0,-25.0,1
7.958,1336.0,1361.0,-25.0,1
7.978,1352.0,1362.0,-10.0,1
7.998,1337.0,1363.0,-26.0,1
8.018,1334.0,1347.0,-13.0,1
8.038,1335.0,1361.0,-26.0,1
8.059,1336.0,1363.0,-27.0,1
8.079,1351.0,1363.0,-12.0,1
8.099,1345.0,1362.0,-17.0,1
8.119,1334.0,1367.0,-33.0,1
8.139,1350.0,1363.0,-13.0,1
8.159,1352.0,1362.0,-10.0,1
8.179,1352.0,1362.0,-10.0,1
8.199,1336.0,1361.0,-25.0,1
8.219,1332.0,1363.0,-31.0,1
8.239,1350.0,1362.0,-12.0,1
8.259,1352.0,1362.0,-10.0,1
8.28,1336.0,1362.0,-26.0,1
8.3,1351.0,1361.0,-10.0,1
8.32,1332.0,1363.0,-31.0,1
8.34,1336.0,1368.0,-32.0,1
8.36,1336.0,1362.0,-26.0,1
8.38,1337.0,1362.0,-25.0,1
8.4,1335.0,1363.0,-28.0,1
8.42,1349.0,1363.0,-14.0,1
8.44,1336.0,1368.0,-32.0,1
8.46,1337.0,1363.0,-26.0,1
8.481,1365.0,1363.0,2.0,1
8.501,1334.0,1363.0,-29.0,1
8.521,1350.0,1362.0,-12.0,1
8.541,1336.0,1361.0,-25.0,1
8.561,1352.0,1363.0,-11.0,1
8.581,1336.0,1362.0,-26.0,1
8.601,1349.0,1348.0,1.0,1
8.621,1351.0,1345.0,6.0,1
8.641,1336.0,1362.0,-26.0,1
8.661,1352.0,1363.0,-11.0,1
8.681,1336.0,1368.0,-32.0,1
8.702,1347.0,1362.0,-15.0,1
8.722,1351.0,1363.0,-12.0,1
8.742,1352.0,1362.0,-10.0,1
8.762,1337.0,1363.0,-26.0,1
8.782,1335.0,1364.0,-29.0,1
8.802,1341.0,1360.0,-19.0,1
8.822,1350.0,1362.0,-12.0,1
8.842,1352.0,1362.0,-10.0,1
8.862,1339.0,1360.0,-21.0,1
8.882,1334.0,1366.0,-32.0,1
8.903,1336.0,1364.0,-28.0,1
8.923,1352.0,1363.0,-11.0,1
8.943,1352.0,1363.0,-11.0,1
8.963,1336.0,1360.0,-24.0,1
8.983,1348.0,1362.0,-14.0,1
9.003,1350.0,1363.0,-13.0,1
9.023,1352.0,1361.0,-9.0,1
9.043,1337.0,1362.0,-25.0,1
