t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
2.44,540.0,748.0,386.0,1068.0,-0.3401,-0.1111,-0.2006,-0.1566,1,0,1,0,0,0,0,0,1,1127.0,701.0,1127.0,426.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.46,540.0,749.0,386.0,1071.0,-0.3429,-0.1089,-0.2006,-0.1566,1,0,1,0,0,0,0,0,1,1112.0,887.0,1112.0,225.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.48,539.0,747.0,386.0,1071.0,-0.3429,-0.1089,-0.2006,-0.1503,1,0,1,0,0,0,0,0,1,1094.0,672.0,1094.0,422.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.5,538.0,747.0,386.0,1072.0,-0.3456,-0.1111,-0.2006,-0.1503,1,0,1,0,0,0,0,0,1,1064.0,669.0,1064.0,395.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.52,538.0,748.0,386.0,1073.0,-0.3483,-0.1111,-0.2006,-0.1482,1,0,1,0,0,0,0,0,1,1066.0,678.0,1066.0,388.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.54,538.0,751.0,386.0,1075.0,-0.3483,-0.1089,-0.2006,-0.1461,1,0,1,0,0,0,0,0,1,1063.0,667.0,1063.0,396.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.561,536.0,752.0,386.0,1076.0,-0.3483,-0.1024,-0.2006,-0.142,1,0,1,0,0,0,0,0,1,1048.0,830.0,1048.0,218.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.581,536.0,753.0,386.0,1075.0,-0.3537,-0.1002,-0.2006,-0.142,1,0,1,0,0,0,0,0,1,1001.0,1186.0,1186.0,-185.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.601,534.0,752.0,385.0,1073.0,-0.3537,-0.1002,-0.2006,-0.142,1,0,1,0,0,0,0,0,1,984.0,910.0,984.0,74.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.621,530.0,748.0,383.0,1072.0,-0.3592,-0.1002,-0.2033,-0.1461,1,0,1,0,0,0,0,0,1,966.0,587.0,966.0,379.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.642,528.0,748.0,383.0,1072.0,-0.3701,-0.1089,-0.2089,-0.1482,1,0,1,0,0,0,0,0,1,967.0,554.0,967.0,413.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.662,528.0,748.0,381.0,1072.0,-0.3755,-0.1089,-0.2089,-0.1482,1,0,1,0,0,0,0,0,1,966.0,520.0,966.0,446.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.682,526.0,747.0,378.0,1072.0,-0.3755,-0.1089,-0.2145,-0.1482,1,0,1,0,0,0,0,0,1,933.0,502.0,933.0,431.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.702,526.0,747.0,378.0,1072.0,-0.381,-0.1111,-0.2228,-0.1482,1,0,1,0,0,0,0,0,1,933.0,502.0,933.0,431.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.722,523.0,754.0,376.0,1065.0,-0.381,-0.1111,-0.2228,-0.1482,1,0,1,0,0,0,0,0,1,887.0,258.0,887.0,629.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.742,524.0,767.0,380.0,1062.0,-0.3864,-0.0959,-0.2228,-0.1628,1,0,1,0,0,0,0,0,1,825.0,522.0,825.0,303.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.762,522.0,765.0,383.0,1056.0,-0.3891,-0.0719,-0.2173,-0.1691,1,0,1,0,0,0,0,0,1,808.0,439.0,808.0,369.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.782,518.0,746.0,384.0,1044.0,-0.3918,-0.0719,-0.2089,-0.1816,1,0,1,0,0,0,0,0,1,832.0,348.0,832.0,484.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.803,520.0,748.0,386.0,1047.0,-0.3973,-0.1089,-0.2061,-0.2004,1,0,1,0,0,0,0,0,1,777.0,323.0,777.0,454.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.823,523.0,766.0,387.0,1045.0,-0.3973,-0.1089,-0.2006,-0.2046,1,0,1,0,0,0,0,0,1,770.0,208.0,770.0,562.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.843,521.0,778.0,387.0,1038.0,-0.3946,-0.0697,-0.1978,-0.2046,1,0,1,0,0,0,0,0,1,674.0,210.0,674.0,464.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.863,521.0,778.0,387.0,1037.0,-0.3946,-0.0436,-0.1978,-0.2192,1,0,1,0,0,0,0,0,1,626.0,176.0,626.0,450.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.883,518.0,770.0,385.0,1033.0,-0.3946,-0.0436,-0.1978,-0.2213,1,0,1,0,0,0,0,0,1,593.0,90.0,593.0,503.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.903,518.0,759.0,380.0,1032.0,-0.4027,-0.061,-0.2033,-0.2296,1,0,1,0,0,0,0,0,1,643.0,60.0,643.0,583.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.923,520.0,759.0,382.0,1028.0,-0.4027,-0.085,-0.2117,-0.2317,1,0,1,0,0,0,0,0,1,626.0,21.0,626.0,605.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.943,518.0,754.0,381.0,1024.0,-0.4027,-0.085,-0.2145,-0.2401,1,0,1,0,0,0,0,0,1,510.0,23.0,510.0,487.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.963,520.0,745.0,376.0,1017.0,-0.3973,-0.0959,-0.2145,-0.2484,1,0,1,0,0,0,0,0,1,495.0,441.0,495.0,54.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.984,524.0,745.0,381.0,1014.0,-0.3973,-0.1155,-0.2145,-0.263,1,0,1,0,0,0,0,0,1,475.0,21.0,475.0,454.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.004,526.0,751.0,376.0,1019.0,-0.3864,-0.1155,-0.2284,-0.263,1,0,1,0,0,0,0,0,1,479.0,21.0,479.0,458.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.024,528.0,755.0,375.0,1029.0,-0.381,-0.1024,-0.2284,-0.2589,1,0,1,0,0,0,0,0,1,512.0,22.0,512.0,490.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.044,530.0,757.0,373.0,1055.0,-0.3755,-0.0937,-0.2312,-0.238,1,0,1,0,0,0,0,0,1,483.0,21.0,483.0,462.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.064,529.0,745.0,367.0,1056.0,-0.3728,-0.0937,-0.2368,-0.1837,1,0,1,0,0,0,0,0,1,625.0,21.0,625.0,604.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.084,529.0,745.0,367.0,1056.0,-0.3728,-0.1155,-0.2535,-0.1816,1,0,1,0,0,0,0,0,1,625.0,21.0,625.0,604.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.104,539.0,743.0,365.0,1056.0,-0.3728,-0.1155,-0.2535,-0.1816,1,0,1,0,0,0,0,0,1,380.0,21.0,380.0,359.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.125,538.0,756.0,373.0,1057.0,-0.3483,-0.1155,-0.2535,-0.1816,1,0,1,0,0,0,0,0,1,314.0,21.0,314.0,293.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.145,541.0,747.0,386.0,1042.0,-0.3456,-0.1111,-0.2368,-0.1816,1,0,1,0,0,0,0,0,1,346.0,21.0,346.0,325.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.165,550.0,734.0,394.0,1029.0,-0.3401,-0.1111,-0.2006,-0.2109,1,0,1,0,0,0,0,0,1,380.0,20.0,380.0,360.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.185,557.0,742.0,393.0,1025.0,-0.3156,-0.122,-0.1811,-0.238,1,0,1,0,0,0,0,0,1,680.0,21.0,680.0,659.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.205,549.0,744.0,394.0,1012.0,-0.3156,-0.122,-0.1783,-0.2463,1,0,1,0,0,0,0,0,1,315.0,21.0,315.0,294.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.225,536.0,746.0,382.0,1006.0,-0.3184,-0.1176,-0.1811,-0.2735,1,0,1,0,0,0,0,0,1,282.0,21.0,282.0,261.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.245,528.0,731.0,377.0,1012.0,-0.3537,-0.1176,-0.2117,-0.2735,1,0,1,0,0,0,0,0,1,347.0,20.0,347.0,327.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.265,526.0,733.0,373.0,1011.0,-0.3755,-0.1416,-0.2256,-0.2756,1,0,1,0,0,0,0,0,1,183.0,20.0,183.0,163.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.286,522.0,740.0,361.0,1011.0,-0.381,-0.1416,-0.2368,-0.2756,1,0,1,0,0,0,0,0,1,332.0,207.0,332.0,125.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.306,524.0,753.0,362.0,1035.0,-0.3864,-0.1264,-0.2674,-0.2756,1,0,1,0,0,0,0,0,1,315.0,21.0,315.0,294.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.326,530.0,741.0,359.0,1041.0,-0.3864,-0.1242,-0.2702,-0.2255,1,0,1,0,0,0,0,0,1,576.0,22.0,576.0,554.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.346,532.0,743.0,365.0,1028.0,-0.3701,-0.1198,-0.2674,-0.2255,1,0,0,0,0,0,0,0,1,249.0,20.0,249.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.366,533.0,744.0,377.0,1020.0,-0.3646,-0.1198,-0.2591,-0.2401,1,0,0,0,0,0,0,0,1,233.0,20.0,233.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.386,524.0,748.0,375.0,1015.0,-0.3646,-0.1176,-0.2312,-0.2568,1,0,0,0,0,0,0,0,1,298.0,21.0,298.0,277.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.406,521.0,743.0,370.0,1011.0,-0.3864,-0.1176,-0.2312,-0.2672,1,0,0,0,0,0,0,0,1,250.0,21.0,250.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.426,525.0,746.0,366.0,1014.0,-0.3864,-0.1133,-0.2451,-0.2693,1,0,0,0,0,0,0,0,1,199.0,21.0,199.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.446,522.0,740.0,363.0,1016.0,-0.3918,-0.1198,-0.2563,-0.2693,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.467,521.0,742.0,362.0,1021.0,-0.3918,-0.122,-0.2646,-0.2651,1,0,0,0,0,0,0,0,1,199.0,21.0,199.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.487,521.0,742.0,362.0,1021.0,-0.3946,-0.122,-0.2674,-0.2547,1,0,0,0,0,0,0,0,1,199.0,21.0,199.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.507,518.0,746.0,363.0,1026.0,-0.3946,-0.122,-0.2674,-0.2547,1,0,0,0,0,0,0,0,1,204.0,21.0,204.0,183.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.527,519.0,745.0,363.0,1029.0,-0.4,-0.1155,-0.2646,-0.2443,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.547,520.0,744.0,365.0,1029.0,-0.4,-0.1155,-0.2646,-0.238,1,0,0,0,0,0,0,0,1,248.0,21.0,248.0,227.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.568,522.0,744.0,365.0,1030.0,-0.3973,-0.1176,-0.2591,-0.238,1,0,0,0,0,0,0,0,1,182.0,21.0,182.0,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.588,522.0,743.0,365.0,1032.0,-0.3918,-0.1176,-0.2591,-0.2359,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.608,523.0,744.0,365.0,1033.0,-0.3918,-0.1176,-0.2591,-0.2317,1,0,0,0,0,0,0,0,1,249.0,21.0,249.0,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.628,524.0,745.0,366.0,1034.0,-0.3891,-0.1176,-0.2591,-0.2296,1,0,0,0,0,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.648,524.0,744.0,365.0,1033.0,-0.3864,-0.1176,-0.2591,-0.2296,1,0,0,0,0,0,0,0,1,256.0,21.0,256.0,235.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.668,523.0,742.0,363.0,1032.0,-0.3864,-0.1176,-0.2591,-0.2296,1,0,0,0,0,0,0,0,1,200.0,21.0,200.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.688,525.0,745.0,364.0,1033.0,-0.3864,-0.1176,-0.2618,-0.2296,1,0,0,0,0,0,0,0,1,165.0,20.0,165.0,145.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.708,525.0,745.0,365.0,1035.0,-0.3837,-0.1155,-0.2618,-0.2296,1,0,0,0,0,0,0,0,1,201.0,33.0,201.0,168.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.728,524.0,744.0,365.0,1034.0,-0.3837,-0.1155,-0.2591,-0.2276,1,0,0,0,0,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.749,525.0,745.0,364.0,1034.0,-0.3837,-0.1155,-0.2591,-0.2276,1,0,0,0,0,0,0,0,1,560.0,21.0,560.0,539.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.769,525.0,743.0,365.0,1034.0,-0.3837,-0.1176,-0.2591,-0.2276,1,0,0,0,0,0,0,0,1,239.0,22.0,239.0,217.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.789,525.0,744.0,364.0,1034.0,-0.3837,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,119.0,21.0,119.0,98.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.809,525.0,744.0,364.0,1034.0,-0.3837,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,184.0,20.0,184.0,164.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.829,525.0,744.0,364.0,1034.0,-0.3837,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,25.0,21.0,25.0,4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.85,525.0,744.0,364.0,1035.0,-0.3837,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,199.0,20.0,199.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.87,525.0,744.0,364.0,1035.0,-0.3837,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,199.0,20.0,199.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.89,524.0,742.0,364.0,1032.0,-0.3837,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.91,525.0,743.0,364.0,1034.0,-0.3837,-0.1198,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,281.0,20.0,281.0,261.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.93,526.0,744.0,365.0,1036.0,-0.3837,-0.1198,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,190.0,21.0,190.0,169.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.95,525.0,743.0,363.0,1032.0,-0.3837,-0.1198,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,184.0,23.0,184.0,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.97,526.0,744.0,364.0,1035.0,-0.381,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,297.0,20.0,297.0,277.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.99,526.0,745.0,364.0,1035.0,-0.381,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,249.0,20.0,249.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.011,526.0,744.0,365.0,1035.0,-0.381,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,232.0,20.0,232.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.031,527.0,744.0,365.0,1036.0,-0.381,-0.1176,-0.2591,-0.2255,1,0,0,0,0,0,0,0,1,183.0,21.0,183.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.051,527.0,744.0,364.0,1036.0,-0.3782,-0.1176,-0.2591,-0.2234,1,0,0,0,0,0,0,0,1,99.0,21.0,99.0,78.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.071,526.0,743.0,363.0,1033.0,-0.3782,-0.1176,-0.2618,-0.2234,1,0,0,0,0,0,0,0,1,200.0,21.0,200.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.091,526.0,744.0,364.0,1036.0,-0.381,-0.1176,-0.2618,-0.2234,1,0,0,0,0,0,0,0,1,249.0,20.0,249.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.111,528.0,744.0,364.0,1035.0,-0.381,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,459.0,20.0,459.0,439.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.132,526.0,743.0,363.0,1032.0,-0.381,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.152,527.0,745.0,363.0,1035.0,-0.3782,-0.1176,-0.2646,-0.2255,1,0,0,0,0,0,0,0,1,184.0,20.0,184.0,164.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.172,527.0,745.0,364.0,1035.0,-0.3782,-0.1155,-0.2646,-0.2255,1,0,0,0,0,0,0,0,1,363.0,19.0,363.0,344.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.192,526.0,744.0,364.0,1034.0,-0.3782,-0.1155,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,83.0,21.0,83.0,62.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.212,527.0,744.0,364.0,1035.0,-0.3782,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,20.0,21.0,21.0,-1.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.232,527.0,744.0,364.0,1035.0,-0.3782,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,20.0,21.0,21.0,-1.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.252,526.0,744.0,365.0,1035.0,-0.3782,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.273,526.0,743.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,280.0,20.0,280.0,260.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.293,527.0,744.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,205.0,20.0,205.0,185.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.313,528.0,744.0,364.0,1034.0,-0.3782,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,200.0,21.0,200.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.333,526.0,743.0,363.0,1033.0,-0.3782,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,249.0,21.0,249.0,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.353,526.0,744.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,236.0,20.0,236.0,216.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.373,526.0,744.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,85.0,21.0,85.0,64.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.394,526.0,743.0,364.0,1032.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,200.0,21.0,200.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.414,526.0,744.0,364.0,1035.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.434,526.0,744.0,365.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,182.0,20.0,182.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.454,526.0,744.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.474,526.0,744.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,117.0,21.0,117.0,96.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.494,526.0,743.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,166.0,20.0,166.0,146.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.514,526.0,744.0,363.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.535,526.0,744.0,364.0,1035.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,346.0,35.0,346.0,311.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.555,526.0,743.0,365.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,248.0,33.0,248.0,215.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.575,525.0,744.0,364.0,1034.0,-0.381,-0.1176,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.595,526.0,744.0,365.0,1036.0,-0.381,-0.1176,-0.2591,-0.2276,1,0,0,0,0,0,0,0,1,184.0,20.0,184.0,164.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.615,526.0,744.0,365.0,1035.0,-0.381,-0.1176,-0.2591,-0.2255,1,0,0,0,0,0,0,0,1,19.0,20.0,20.0,-1.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.635,526.0,743.0,365.0,1034.0,-0.381,-0.1176,-0.2591,-0.2255,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.656,526.0,743.0,365.0,1034.0,-0.381,-0.1198,-0.2591,-0.2276,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.676,526.0,745.0,364.0,1036.0,-0.381,-0.1198,-0.2591,-0.2276,1,0,0,0,0,0,0,0,1,250.0,21.0,250.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.696,527.0,745.0,365.0,1036.0,-0.381,-0.1155,-0.2591,-0.2234,1,0,0,0,0,0,0,0,1,608.0,19.0,608.0,589.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.716,525.0,743.0,364.0,1034.0,-0.381,-0.1155,-0.2618,-0.2234,1,0,0,0,0,0,0,0,1,249.0,20.0,249.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.736,526.0,745.0,364.0,1035.0,-0.381,-0.1155,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,330.0,21.0,330.0,309.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.756,526.0,743.0,364.0,1035.0,-0.381,-0.1198,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,199.0,21.0,199.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.776,524.0,742.0,362.0,1032.0,-0.381,-0.1198,-0.2618,-0.2255,1,0,0,0,0,0,0,0,1,34.0,24.0,34.0,10.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.796,523.0,743.0,363.0,1033.0,-0.3864,-0.1198,-0.2646,-0.2296,1,0,0,0,0,0,0,0,1,102.0,21.0,102.0,81.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.816,526.0,743.0,364.0,1034.0,-0.3864,-0.1198,-0.2646,-0.2296,1,0,0,0,0,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.837,525.0,742.0,363.0,1034.0,-0.3837,-0.1198,-0.2646,-0.2276,1,0,0,0,0,0,0,0,1,394.0,20.0,394.0,374.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.857,524.0,741.0,363.0,1032.0,-0.3837,-0.122,-0.2646,-0.2276,1,0,0,0,0,0,0,0,1,183.0,34.0,183.0,149.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.877,524.0,743.0,362.0,1031.0,-0.3864,-0.122,-0.2646,-0.2317,1,0,0,0,0,0,0,0,1,201.0,30.0,201.0,171.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.897,525.0,743.0,364.0,1034.0,-0.3864,-0.1198,-0.2646,-0.2317,1,0,0,0,0,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.917,524.0,742.0,363.0,1033.0,-0.3864,-0.1198,-0.2646,-0.2296,1,0,0,0,0,0,0,0,1,250.0,20.0,250.0,230.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.938,525.0,743.0,364.0,1034.0,-0.3837,-0.1198,-0.2618,-0.2276,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.958,525.0,742.0,364.0,1033.0,-0.3837,-0.122,-0.2618,-0.2296,1,0,0,0,0,0,0,0,1,168.0,20.0,168.0,148.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.978,525.0,742.0,364.0,1033.0,-0.3837,-0.122,-0.2618,-0.2296,1,0,0,0,0,0,0,0,1,168.0,20.0,168.0,148.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.998,524.0,741.0,362.0,1033.0,-0.3837,-0.122,-0.2618,-0.2296,1,0,0,0,0,0,0,0,1,151.0,20.0,151.0,131.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.019,523.0,741.0,363.0,1032.0,-0.3864,-0.1242,-0.2646,-0.2296,1,0,0,0,0,0,0,0,1,19.0,21.0,21.0,-2.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
