t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
293.504,592.0,958.0,728.0,669.0,0.3065,0.6508,-0.0413,-0.0134,0.1465,1,0,0,0,0,0,1,-902.0,35.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1709,no_target,0,0,倒车超时未收回，停车待命,0,0,1
293.524,589.0,954.0,726.0,664.0,0.3034,0.6468,-0.0461,-0.0201,0.1416,1,0,0,0,0,0,1,-886.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1709,no_target,0,0,倒车超时未收回，停车待命,0,0,1
293.544,596.0,968.0,736.0,674.0,0.3034,0.6468,-0.0461,-0.0201,0.1416,1,0,0,0,0,0,1,-826.0,22.0,1418.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1709,no_target,0,0,倒车超时未收回，停车待命,0,0,1
293.565,596.0,968.0,736.0,675.0,0.3158,0.6667,-0.0267,-0.0034,0.1562,1,0,0,0,0,0,1,-882.0,21.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.585,615.0,1002.0,756.0,695.0,0.3158,0.6667,-0.0267,0.0,0.1579,1,0,0,0,0,0,1,-889.0,21.0,1401.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.605,598.0,968.0,738.0,673.0,0.322,0.6667,-0.0218,0.0,0.161,1,0,0,0,0,0,1,-872.0,22.0,1416.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.625,599.0,972.0,741.0,675.0,0.3251,0.6746,-0.0146,0.0,0.1625,1,0,0,0,0,0,1,-900.0,25.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.645,592.0,959.0,732.0,667.0,0.322,0.6667,-0.0218,-0.0067,0.1576,1,0,0,0,0,0,1,-903.0,25.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.665,595.0,965.0,736.0,671.0,0.3127,0.6607,-0.0267,-0.0134,0.1496,1,0,0,0,0,0,1,-904.0,21.0,1422.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.686,594.0,964.0,735.0,670.0,0.3096,0.6587,-0.0291,-0.0168,0.1464,1,0,0,0,0,0,1,-886.0,21.0,1400.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.706,595.0,966.0,737.0,672.0,0.3127,0.6607,-0.0267,-0.0134,0.1496,1,0,0,0,0,0,1,-884.0,22.0,1420.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1710,target,1,0,倒车超时未收回，停车待命,0,0,1
293.726,614.0,1001.0,759.0,697.0,0.3127,0.6627,-0.0243,-0.0101,0.1513,1,0,0,0,0,0,1,-869.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.746,596.0,966.0,739.0,673.0,0.3158,0.6627,-0.0194,-0.0067,0.1545,1,0,0,0,0,0,1,-825.0,22.0,1425.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.766,596.0,966.0,739.0,672.0,0.3158,0.6627,-0.0194,-0.0067,0.1545,1,0,0,0,0,0,1,-899.0,22.0,1401.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.786,593.0,962.0,736.0,669.0,0.3158,0.6627,-0.0194,-0.0101,0.1529,1,0,0,0,0,0,1,-901.0,22.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.807,596.0,970.0,740.0,675.0,0.3158,0.6627,-0.0194,-0.0101,0.1529,1,0,0,0,0,0,1,-843.0,22.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.827,601.0,976.0,745.0,680.0,0.3158,0.6706,-0.017,0.0,0.1579,1,0,0,0,0,0,1,-873.0,22.0,1425.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.847,601.0,976.0,745.0,680.0,0.3313,0.6825,-0.0049,0.0168,0.174,1,0,0,0,0,0,1,-873.0,22.0,1425.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.867,595.0,966.0,738.0,672.0,0.3313,0.6825,-0.0049,0.0168,0.174,1,0,0,0,0,0,1,-900.0,26.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.887,601.0,977.0,745.0,679.0,0.3313,0.6825,-0.0049,0.0134,0.1723,1,0,0,0,0,0,1,-839.0,25.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1711,target,1,0,倒车超时未收回，停车待命,0,0,1
293.907,598.0,970.0,742.0,676.0,0.322,0.6706,-0.0121,0.0034,0.1627,1,0,0,0,0,0,1,-903.0,25.0,1408.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
293.927,597.0,967.0,742.0,674.0,0.322,0.6706,-0.0121,0.0034,0.1627,1,0,0,0,0,0,1,-884.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
293.948,602.0,978.0,747.0,680.0,0.322,0.6706,-0.0121,0.0034,0.1627,1,0,0,0,0,0,1,-855.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
293.968,595.0,965.0,740.0,673.0,0.3189,0.6647,-0.0121,-0.0034,0.1578,1,0,0,0,0,0,1,-861.0,22.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
293.988,592.0,960.0,736.0,669.0,0.3127,0.6607,-0.017,-0.0067,0.153,1,0,0,0,0,0,1,-772.0,21.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
294.008,590.0,959.0,733.0,667.0,0.3034,0.6508,-0.0267,-0.0201,0.1416,1,0,0,0,0,0,1,-902.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
294.028,598.0,971.0,743.0,677.0,0.3034,0.6508,-0.0267,-0.0201,0.1416,1,0,0,0,0,0,1,-900.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1712,target,1,0,倒车超时未收回，停车待命,0,0,1
294.048,595.0,966.0,739.0,672.0,0.3127,0.6627,-0.0194,-0.0101,0.1513,1,0,0,0,0,0,1,-902.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.068,598.0,970.0,742.0,675.0,0.322,0.6706,-0.0121,0.0,0.161,1,0,1,0,0,0,1,-871.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.089,601.0,976.0,747.0,680.0,0.322,0.6706,-0.0121,0.0,0.161,1,0,1,0,0,0,1,-871.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.109,600.0,975.0,745.0,678.0,0.3282,0.6806,-0.0049,0.0101,0.1691,1,0,1,0,0,0,1,-850.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.129,595.0,966.0,739.0,672.0,0.3282,0.6806,-0.0049,0.0101,0.1691,1,0,1,0,0,0,1,-901.0,22.0,1409.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.149,593.0,964.0,738.0,670.0,0.3127,0.6627,-0.0194,-0.0101,0.1513,1,0,1,0,0,0,1,-827.0,22.0,1400.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.169,591.0,961.0,736.0,668.0,0.3065,0.6587,-0.0218,-0.0168,0.1449,1,0,1,0,0,0,1,-901.0,390.0,1406.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.189,598.0,972.0,744.0,676.0,0.3065,0.6587,-0.0218,-0.0168,0.1449,1,0,1,0,0,0,1,-884.0,22.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1713,target,1,0,倒车超时未收回，停车待命,0,0,1
294.209,605.0,982.0,751.0,684.0,0.322,0.6746,-0.0073,0.0034,0.1627,1,0,1,0,0,0,1,-876.0,21.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.229,601.0,977.0,748.0,681.0,0.3313,0.6845,0.0024,0.0201,0.1757,1,0,1,0,0,0,1,-870.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.25,598.0,971.0,745.0,678.0,0.3313,0.6845,0.0024,0.0201,0.1757,1,0,1,0,0,0,1,-885.0,35.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.27,593.0,963.0,739.0,670.0,0.322,0.6726,-0.0049,0.0101,0.166,1,0,1,0,0,0,1,-888.0,22.0,1401.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.29,593.0,963.0,739.0,670.0,0.3065,0.6567,-0.0194,-0.0168,0.1449,1,0,1,0,0,0,1,-888.0,22.0,1401.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.31,593.0,964.0,740.0,671.0,0.3065,0.6567,-0.0194,-0.0168,0.1449,1,0,1,0,0,0,1,-888.0,21.0,1402.0,1,1,1,shovel_guard,SAFE_STOP,RECOVER_FORWARD,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.33,602.0,977.0,749.0,680.0,0.3065,0.6587,-0.017,-0.0134,0.1465,1,0,1,0,0,0,1,-901.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1714,target,1,0,倒车超时未收回，停车待命,0,0,1
294.351,594.0,965.0,741.0,672.0,0.3096,0.6607,-0.0146,-0.0101,0.1498,1,0,1,0,0,0,1,-886.0,21.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.371,604.0,983.0,753.0,684.0,0.3344,0.6845,0.0049,0.0168,0.1756,1,0,1,0,0,0,1,-824.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.391,601.0,976.0,750.0,680.0,0.3313,0.6825,0.0073,0.0168,0.174,1,0,1,0,0,0,1,-873.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.411,592.0,960.0,739.0,668.0,0.3313,0.6825,0.0073,0.0168,0.174,1,0,1,0,0,0,1,-884.0,39.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.432,596.0,969.0,744.0,675.0,0.3158,0.6687,-0.0073,0.0,0.1579,1,0,1,0,0,0,1,-886.0,37.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.452,602.0,979.0,751.0,682.0,0.3158,0.6687,-0.0073,0.0,0.1579,1,0,1,0,0,0,1,-888.0,22.0,1402.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.472,605.0,985.0,755.0,684.0,0.3344,0.6885,0.0097,0.0235,0.1789,1,0,1,0,0,0,1,-901.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.492,596.0,968.0,744.0,674.0,0.3344,0.6885,0.0097,0.0235,0.1789,1,0,1,0,0,0,1,-901.0,21.0,1405.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.512,595.0,965.0,742.0,673.0,0.3158,0.6667,-0.0073,-0.0034,0.1562,1,0,1,0,0,0,1,-901.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1715,target,1,0,倒车超时未收回，停车待命,0,0,1
294.532,600.0,976.0,749.0,680.0,0.3158,0.6667,-0.0073,-0.0034,0.1562,1,0,1,0,0,0,1,-902.0,22.0,1400.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.553,600.0,972.0,748.0,678.0,0.3282,0.6746,0.0024,0.0101,0.1691,1,0,1,0,0,0,1,-900.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.573,610.0,992.0,760.0,690.0,0.3282,0.6825,0.0049,0.0168,0.1725,1,0,1,0,0,0,1,-853.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.594,598.0,969.0,747.0,676.0,0.3282,0.6746,0.0024,0.0101,0.1691,1,0,1,0,0,0,1,-819.0,21.0,1425.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.614,597.0,969.0,745.0,674.0,0.322,0.6687,0.0,0.0034,0.1627,1,0,1,0,0,0,1,-909.0,22.0,1409.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.634,597.0,970.0,745.0,675.0,0.3189,0.6687,-0.0049,0.0,0.1594,1,0,1,0,0,0,1,-901.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.654,600.0,975.0,748.0,678.0,0.3189,0.6706,-0.0049,0.0,0.1594,1,0,1,0,0,0,1,-900.0,25.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.674,590.0,957.0,737.0,667.0,0.3189,0.6706,-0.0049,0.0,0.1594,1,0,1,0,0,0,1,-888.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1716,target,1,0,倒车超时未收回，停车待命,0,0,1
294.695,598.0,974.0,747.0,678.0,0.322,0.6786,0.0,0.0101,0.166,1,0,1,0,0,0,1,-902.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.715,602.0,976.0,750.0,679.0,0.322,0.6786,0.0,0.0101,0.166,1,0,1,0,0,0,1,-806.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.735,599.0,972.0,747.0,677.0,0.3251,0.6786,0.0,0.0101,0.1676,1,0,1,0,0,0,1,-900.0,22.0,1401.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.756,595.0,966.0,743.0,673.0,0.3251,0.6746,0.0,0.0067,0.1659,1,0,1,0,0,0,1,-886.0,22.0,1402.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.776,593.0,963.0,741.0,671.0,0.3127,0.6627,-0.0097,-0.0067,0.153,1,0,1,0,0,0,1,-826.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.797,594.0,966.0,741.0,672.0,0.3096,0.6627,-0.0146,-0.0101,0.1498,1,0,1,0,0,0,1,-901.0,21.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.817,592.0,961.0,739.0,669.0,0.3065,0.6567,-0.0146,-0.0134,0.1465,1,0,1,0,0,0,1,-900.0,22.0,1402.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1717,target,1,0,倒车超时未收回，停车待命,0,0,1
294.837,593.0,964.0,740.0,672.0,0.3065,0.6587,-0.017,-0.0101,0.1482,1,0,1,0,0,0,1,-656.0,22.0,1403.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.857,597.0,969.0,744.0,675.0,0.3065,0.6587,-0.017,-0.0101,0.1482,1,0,1,0,0,0,1,-888.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.878,597.0,969.0,744.0,675.0,0.3189,0.6687,-0.0073,0.0,0.1594,1,0,1,0,0,0,1,-888.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.898,598.0,973.0,747.0,678.0,0.3189,0.6687,-0.0073,0.0,0.1594,1,0,1,0,0,0,1,-883.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.918,597.0,969.0,744.0,675.0,0.3189,0.6687,-0.0073,0.0,0.1594,1,0,1,0,0,0,1,-840.0,22.0,1402.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_AVOID,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.938,596.0,967.0,743.0,673.0,0.3189,0.6687,-0.0073,0.0,0.1594,1,0,1,0,0,0,1,-872.0,35.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.958,595.0,968.0,743.0,674.0,0.3158,0.6667,-0.0097,-0.0034,0.1562,1,0,1,0,0,0,1,-885.0,22.0,1404.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.979,594.0,965.0,741.0,673.0,0.3127,0.6647,-0.0097,-0.0067,0.153,1,0,1,0,0,0,1,-842.0,21.0,1429.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
294.999,593.0,964.0,740.0,671.0,0.3096,0.6607,-0.0146,-0.0067,0.1514,1,0,1,0,0,0,1,-889.0,22.0,1402.0,1,1,1,shovel_guard,SAFE_STOP,EDGE_TURN,WAIT,SAFE_STOP,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,1718,target,1,0,倒车超时未收回，停车待命,0,0,1
