t,front,rear,left,right
4.553,1272.0,1838.0,745.0,1561.0
4.573,1273.0,1838.0,745.0,1562.0
4.594,1272.0,1837.0,745.0,1561.0
4.615,1271.0,1836.0,744.0,1559.0
4.635,1276.0,1842.0,748.0,1565.0
4.656,1276.0,1842.0,748.0,1565.0
4.676,1272.0,1838.0,745.0,1561.0
4.697,1273.0,1838.0,745.0,1560.0
4.717,1274.0,1840.0,747.0,1563.0
4.738,1276.0,1843.0,749.0,1566.0
4.758,1274.0,1841.0,746.0,1564.0
4.779,1275.0,1841.0,747.0,1564.0
4.799,1275.0,1842.0,747.0,1564.0
4.82,1274.0,1841.0,748.0,1566.0
4.84,1277.0,1843.0,749.0,1568.0
4.86,1275.0,1842.0,747.0,1565.0
4.881,1276.0,1842.0,748.0,1565.0
4.901,1277.0,1843.0,748.0,1568.0
4.922,1276.0,1844.0,749.0,1566.0
4.942,1276.0,1844.0,747.0,1565.0
4.963,1275.0,1841.0,747.0,1563.0
4.983,1274.0,1840.0,749.0,1564.0
5.004,1274.0,1843.0,745.0,1563.0
5.024,1276.0,1843.0,748.0,1564.0
5.045,1277.0,1844.0,748.0,1565.0
5.065,1275.0,1844.0,747.0,1564.0
5.086,1278.0,1844.0,747.0,1566.0
5.106,1278.0,1845.0,748.0,1565.0
5.127,1274.0,1843.0,747.0,1563.0
5.148,1274.0,1845.0,747.0,1563.0
5.169,1274.0,1841.0,745.0,1561.0
5.19,1277.0,1843.0,747.0,1564.0
5.211,1274.0,1842.0,746.0,1562.0
5.232,1274.0,1844.0,746.0,1562.0
5.252,1274.0,1842.0,747.0,1563.0
5.273,1275.0,1844.0,747.0,1564.0
5.294,1276.0,1844.0,747.0,1564.0
5.314,1277.0,1846.0,746.0,1565.0
5.335,1275.0,1847.0,746.0,1563.0
5.355,1274.0,1844.0,746.0,1563.0
5.375,1272.0,1841.0,746.0,1562.0
5.396,1276.0,1844.0,747.0,1563.0
5.416,1274.0,1842.0,746.0,1563.0
5.437,1274.0,1841.0,746.0,1563.0
5.457,1275.0,1843.0,747.0,1564.0
5.477,1274.0,1841.0,745.0,1562.0
5.498,1275.0,1842.0,747.0,1562.0
5.518,1275.0,1842.0,747.0,1562.0
5.539,1273.0,1840.0,745.0,1561.0
5.559,1274.0,1841.0,746.0,1561.0
5.58,1277.0,1845.0,746.0,1562.0
5.6,1275.0,1842.0,746.0,1563.0
5.62,1275.0,1842.0,747.0,1564.0
5.641,1275.0,1842.0,746.0,1562.0
5.661,1275.0,1842.0,746.0,1564.0
5.682,1275.0,1841.0,748.0,1564.0
5.702,1274.0,1841.0,746.0,1563.0
5.723,1275.0,1843.0,748.0,1564.0
5.743,1275.0,1843.0,747.0,1565.0
5.763,1275.0,1839.0,745.0,1564.0
5.784,1278.0,1840.0,749.0,1566.0
5.804,1278.0,1838.0,747.0,1565.0
5.825,1277.0,1842.0,747.0,1565.0
5.845,1273.0,1845.0,745.0,1563.0
5.865,1272.0,1850.0,748.0,1563.0
5.886,1271.0,1852.0,747.0,1562.0
5.906,1270.0,1851.0,747.0,1562.0
5.927,1270.0,1850.0,746.0,1562.0
5.947,1270.0,1850.0,747.0,1562.0
5.967,1267.0,1848.0,745.0,1560.0
5.988,1269.0,1851.0,747.0,1562.0
6.009,1272.0,1853.0,748.0,1563.0
6.029,1272.0,1853.0,748.0,1564.0
6.05,1274.0,1851.0,748.0,1564.0
6.071,1276.0,1849.0,748.0,1564.0
6.092,1274.0,1848.0,748.0,1563.0
6.112,1272.0,1846.0,747.0,1563.0
6.133,1271.0,1845.0,746.0,1561.0
6.154,1272.0,1850.0,747.0,1562.0
6.174,1268.0,1852.0,746.0,1560.0
6.195,1262.0,1855.0,744.0,1555.0
6.216,1259.0,1859.0,744.0,1552.0
6.237,1253.0,1859.0,741.0,1546.0
6.258,1250.0,1864.0,742.0,1546.0
6.279,1251.0,1867.0,744.0,1548.0
6.3,1251.0,1869.0,744.0,1548.0
6.32,1249.0,1868.0,742.0,1548.0
6.341,1248.0,1873.0,744.0,1549.0
6.361,1244.0,1875.0,744.0,1546.0
6.382,1241.0,1875.0,742.0,1544.0
6.402,1240.0,1878.0,742.0,1544.0
6.423,1239.0,1883.0,743.0,1546.0
6.444,1233.0,1887.0,741.0,1544.0
6.464,1229.0,1895.0,742.0,1546.0
6.485,1222.0,1903.0,741.0,1550.0
6.506,1212.0,1911.0,740.0,1556.0
6.526,1203.0,1924.0,738.0,1565.0
6.547,1193.0,1941.0,742.0,1569.0
6.568,1182.0,1953.0,739.0,1546.0
6.588,1176.0,1963.0,735.0,1545.0
6.609,1172.0,1971.0,735.0,1577.0
6.63,1166.0,1977.0,736.0,1563.0
6.65,1166.0,1979.0,740.0,1554.0
6.671,1170.0,1982.0,744.0,1559.0
