t,front,rear,left,right
4.842,341.0,501.0,536.0,460.0
4.862,341.0,500.0,535.0,460.0
4.882,341.0,500.0,536.0,459.0
4.902,342.0,500.0,535.0,458.0
4.922,341.0,501.0,535.0,459.0
4.942,342.0,501.0,537.0,460.0
4.962,342.0,500.0,536.0,460.0
4.982,341.0,499.0,536.0,459.0
5.002,341.0,499.0,536.0,459.0
5.022,341.0,500.0,536.0,459.0
5.042,341.0,499.0,535.0,459.0
5.062,341.0,501.0,536.0,461.0
5.083,341.0,500.0,535.0,460.0
5.103,341.0,500.0,535.0,460.0
5.123,340.0,499.0,534.0,459.0
5.143,340.0,500.0,533.0,458.0
5.163,341.0,500.0,534.0,459.0
5.183,341.0,500.0,534.0,459.0
5.203,341.0,500.0,534.0,459.0
5.223,341.0,500.0,534.0,459.0
5.243,341.0,501.0,534.0,460.0
5.263,341.0,500.0,534.0,459.0
5.284,341.0,500.0,534.0,459.0
5.304,342.0,500.0,535.0,460.0
5.324,341.0,500.0,534.0,460.0
5.344,342.0,501.0,534.0,460.0
5.364,340.0,500.0,534.0,460.0
5.384,341.0,500.0,533.0,459.0
5.404,341.0,501.0,533.0,461.0
5.424,341.0,500.0,534.0,460.0
5.444,342.0,501.0,534.0,460.0
5.464,342.0,501.0,535.0,460.0
5.485,340.0,500.0,534.0,459.0
5.505,341.0,500.0,534.0,460.0
5.525,341.0,501.0,534.0,459.0
5.545,342.0,500.0,535.0,460.0
5.565,341.0,500.0,533.0,460.0
5.585,341.0,501.0,533.0,460.0
5.605,342.0,501.0,534.0,460.0
5.625,342.0,500.0,534.0,460.0
5.645,342.0,501.0,534.0,460.0
5.665,341.0,499.0,533.0,460.0
5.685,342.0,501.0,534.0,460.0
5.706,342.0,501.0,534.0,459.0
5.726,342.0,500.0,534.0,460.0
5.746,342.0,500.0,533.0,460.0
5.766,342.0,500.0,534.0,460.0
5.786,342.0,501.0,534.0,461.0
5.806,342.0,501.0,535.0,460.0
5.826,342.0,501.0,534.0,460.0
5.846,341.0,501.0,532.0,459.0
5.866,342.0,500.0,532.0,459.0
5.886,341.0,500.0,533.0,459.0
5.907,341.0,500.0,533.0,460.0
5.927,341.0,500.0,534.0,460.0
5.947,342.0,501.0,533.0,460.0
5.967,342.0,501.0,534.0,460.0
5.987,341.0,500.0,533.0,460.0
6.007,342.0,500.0,534.0,460.0
6.027,342.0,501.0,533.0,459.0
6.047,342.0,499.0,533.0,460.0
6.067,342.0,500.0,533.0,459.0
6.087,342.0,499.0,534.0,460.0
6.108,342.0,499.0,533.0,459.0
6.128,341.0,500.0,533.0,459.0
6.148,342.0,500.0,533.0,460.0
6.168,341.0,499.0,534.0,459.0
6.188,341.0,501.0,535.0,460.0
6.208,341.0,500.0,536.0,459.0
6.228,342.0,501.0,537.0,459.0
6.248,342.0,501.0,535.0,460.0
6.268,342.0,501.0,536.0,460.0
6.288,341.0,501.0,535.0,459.0
6.309,341.0,501.0,535.0,459.0
6.329,341.0,501.0,536.0,460.0
6.349,341.0,500.0,535.0,459.0
6.369,340.0,500.0,534.0,459.0
6.389,342.0,499.0,534.0,459.0
6.409,341.0,499.0,534.0,458.0
6.429,341.0,500.0,534.0,459.0
6.449,341.0,498.0,534.0,458.0
6.469,340.0,499.0,533.0,457.0
6.49,340.0,499.0,534.0,458.0
6.51,341.0,499.0,534.0,458.0
6.53,341.0,500.0,534.0,458.0
6.55,341.0,500.0,534.0,458.0
6.57,341.0,499.0,534.0,458.0
6.59,340.0,499.0,534.0,457.0
6.61,339.0,499.0,534.0,458.0
6.63,341.0,499.0,534.0,457.0
6.65,339.0,499.0,534.0,458.0
6.67,339.0,497.0,533.0,456.0
6.69,340.0,498.0,534.0,457.0
6.711,340.0,498.0,534.0,457.0
6.731,340.0,498.0,535.0,458.0
6.751,340.0,499.0,535.0,458.0
6.771,338.0,497.0,533.0,456.0
6.791,341.0,499.0,535.0,458.0
6.811,341.0,499.0,535.0,459.0
6.831,340.0,498.0,534.0,457.0
6.851,341.0,498.0,535.0,457.0
6.871,341.0,498.0,535.0,458.0
6.892,341.0,496.0,535.0,459.0
6.912,341.0,496.0,535.0,458.0
6.932,341.0,494.0,535.0,459.0
6.952,341.0,492.0,536.0,458.0
6.972,340.0,491.0,537.0,459.0
6.992,340.0,488.0,537.0,458.0
7.012,340.0,486.0,538.0,458.0
7.032,340.0,483.0,541.0,458.0
7.052,340.0,481.0,542.0,459.0
7.072,339.0,479.0,545.0,460.0
7.092,339.0,477.0,550.0,460.0
