t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
2.539,532.0,764.0,376.0,1028.0,-0.3646,-0.0741,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,101.0,22.0,101.0,79.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.559,532.0,764.0,376.0,1028.0,-0.3646,-0.0741,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,235.0,21.0,235.0,214.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.579,531.0,764.0,376.0,1028.0,-0.3646,-0.0741,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,250.0,21.0,250.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.599,531.0,763.0,376.0,1027.0,-0.3673,-0.0741,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,544.0,23.0,544.0,521.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.619,531.0,763.0,376.0,1027.0,-0.3673,-0.0763,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,544.0,23.0,544.0,521.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.639,530.0,762.0,375.0,1026.0,-0.3673,-0.0763,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,202.0,23.0,202.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.66,530.0,764.0,376.0,1027.0,-0.3701,-0.0763,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,168.0,21.0,168.0,147.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.68,532.0,764.0,376.0,1029.0,-0.3701,-0.0741,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,216.0,22.0,216.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.7,531.0,762.0,375.0,1026.0,-0.3673,-0.0741,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,41.0,36.0,41.0,5.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.72,531.0,764.0,376.0,1028.0,-0.3673,-0.0741,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.74,531.0,762.0,376.0,1027.0,-0.3673,-0.0784,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,201.0,21.0,201.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.76,530.0,762.0,375.0,1025.0,-0.3673,-0.0784,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,544.0,23.0,544.0,521.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.78,532.0,764.0,377.0,1028.0,-0.3673,-0.0784,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.8,531.0,763.0,376.0,1028.0,-0.3673,-0.0763,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.821,529.0,761.0,375.0,1024.0,-0.3673,-0.0763,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,252.0,23.0,252.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.841,532.0,766.0,377.0,1029.0,-0.3673,-0.0763,-0.2284,-0.2401,1,0,0,0,1,0,0,0,1,84.0,21.0,84.0,63.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.861,531.0,763.0,376.0,1026.0,-0.3673,-0.0763,-0.2284,-0.2443,1,0,0,0,1,0,0,0,1,224.0,29.0,224.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.881,531.0,764.0,376.0,1027.0,-0.3673,-0.0741,-0.2284,-0.2422,1,0,0,0,1,0,0,0,1,218.0,21.0,218.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.901,531.0,764.0,377.0,1026.0,-0.3673,-0.0741,-0.2284,-0.2443,1,0,0,0,1,0,0,0,1,364.0,22.0,364.0,342.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.921,531.0,764.0,376.0,1026.0,-0.3673,-0.0741,-0.2284,-0.2443,1,0,0,0,1,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.941,531.0,762.0,376.0,1026.0,-0.3673,-0.0741,-0.2284,-0.2443,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.961,531.0,763.0,375.0,1026.0,-0.3673,-0.0763,-0.2284,-0.2443,1,0,0,0,1,0,0,0,1,251.0,22.0,251.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.981,531.0,763.0,377.0,1027.0,-0.3673,-0.0763,-0.2284,-0.2443,1,0,0,0,1,0,0,0,1,201.0,33.0,201.0,168.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.002,531.0,764.0,377.0,1027.0,-0.3673,-0.0763,-0.2256,-0.2422,1,0,0,0,1,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.022,531.0,764.0,376.0,1028.0,-0.3673,-0.0741,-0.2256,-0.2422,1,0,0,0,1,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.042,530.0,764.0,377.0,1027.0,-0.3673,-0.0741,-0.2256,-0.2422,1,0,0,0,1,0,0,0,1,233.0,27.0,233.0,206.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.062,533.0,766.0,378.0,1030.0,-0.3673,-0.0741,-0.2256,-0.2401,1,0,0,0,1,0,0,0,1,265.0,20.0,265.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.082,534.0,766.0,377.0,1031.0,-0.3619,-0.0697,-0.2256,-0.2359,1,0,0,0,1,0,0,0,1,16.0,20.0,20.0,-4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.102,533.0,766.0,377.0,1031.0,-0.3619,-0.0697,-0.2256,-0.2338,1,0,0,0,1,0,0,0,1,460.0,20.0,460.0,440.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.122,531.0,764.0,377.0,1027.0,-0.3619,-0.0697,-0.2256,-0.2338,1,0,0,0,1,0,0,0,1,217.0,28.0,217.0,189.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.142,532.0,767.0,378.0,1029.0,-0.3646,-0.0697,-0.2256,-0.238,1,0,0,0,1,0,0,0,1,448.0,21.0,448.0,427.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.162,532.0,765.0,378.0,1028.0,-0.3646,-0.0719,-0.2228,-0.2401,1,0,0,0,1,0,0,0,1,281.0,26.0,281.0,255.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.182,532.0,765.0,377.0,1030.0,-0.3646,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,33.0,22.0,33.0,11.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.202,532.0,765.0,377.0,1030.0,-0.3646,-0.0719,-0.2256,-0.2359,1,0,0,0,1,0,0,0,1,33.0,22.0,33.0,11.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.223,532.0,766.0,378.0,1029.0,-0.3646,-0.0719,-0.2256,-0.2359,1,0,0,0,1,0,0,0,1,201.0,21.0,201.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.243,533.0,766.0,378.0,1029.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,32.0,20.0,32.0,12.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.263,532.0,765.0,376.0,1028.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.283,534.0,767.0,377.0,1030.0,-0.3619,-0.0697,-0.2256,-0.238,1,0,0,0,1,0,0,0,1,282.0,20.0,282.0,262.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.303,533.0,766.0,378.0,1030.0,-0.3619,-0.0697,-0.2256,-0.2359,1,0,0,0,1,0,0,0,1,477.0,21.0,477.0,456.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.323,533.0,765.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,265.0,21.0,265.0,244.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.343,533.0,765.0,378.0,1030.0,-0.3619,-0.0719,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,183.0,33.0,183.0,150.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.363,532.0,766.0,378.0,1030.0,-0.3619,-0.0719,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.383,533.0,765.0,377.0,1030.0,-0.3619,-0.0719,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,83.0,21.0,83.0,62.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.404,534.0,767.0,378.0,1031.0,-0.3619,-0.0697,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,265.0,21.0,265.0,244.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.424,532.0,765.0,378.0,1029.0,-0.3619,-0.0719,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,267.0,34.0,267.0,233.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.444,532.0,764.0,377.0,1028.0,-0.3646,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,201.0,21.0,201.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.464,534.0,765.0,378.0,1030.0,-0.3646,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.484,533.0,766.0,378.0,1030.0,-0.3619,-0.0719,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,150.0,20.0,150.0,130.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.504,532.0,764.0,376.0,1027.0,-0.3619,-0.0719,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,364.0,21.0,364.0,343.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.524,533.0,766.0,378.0,1031.0,-0.3619,-0.0697,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,265.0,20.0,265.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.544,532.0,765.0,378.0,1029.0,-0.3646,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,348.0,22.0,348.0,326.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.564,532.0,764.0,377.0,1028.0,-0.3646,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,22.0,217.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.584,533.0,767.0,379.0,1032.0,-0.3646,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,118.0,21.0,118.0,97.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.605,532.0,766.0,377.0,1030.0,-0.3646,-0.0697,-0.2256,-0.2359,1,0,0,0,1,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.625,532.0,765.0,377.0,1029.0,-0.3646,-0.0697,-0.2256,-0.2359,1,0,0,0,1,0,0,0,1,118.0,20.0,118.0,98.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.645,532.0,767.0,378.0,1029.0,-0.3646,-0.0697,-0.2256,-0.238,1,0,0,0,1,0,0,0,1,265.0,21.0,265.0,244.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.665,533.0,766.0,378.0,1028.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.685,532.0,765.0,377.0,1027.0,-0.3646,-0.0697,-0.2228,-0.2401,1,0,0,0,1,0,0,0,1,529.0,33.0,529.0,496.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.705,533.0,766.0,378.0,1030.0,-0.3619,-0.0697,-0.2228,-0.2401,1,0,0,0,1,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.725,532.0,766.0,378.0,1029.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,102.0,22.0,102.0,80.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.745,532.0,765.0,378.0,1028.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.765,533.0,767.0,378.0,1029.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,53.0,21.0,53.0,32.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.785,533.0,765.0,378.0,1029.0,-0.3619,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,208.0,30.0,208.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.805,532.0,765.0,377.0,1028.0,-0.3619,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.826,533.0,766.0,378.0,1030.0,-0.3619,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,282.0,21.0,282.0,261.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.846,533.0,766.0,378.0,1030.0,-0.3619,-0.0697,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,282.0,21.0,282.0,261.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.866,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.886,531.0,765.0,377.0,1026.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,272.0,21.0,272.0,251.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.906,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,200.0,21.0,200.0,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.926,532.0,765.0,378.0,1028.0,-0.3646,-0.0719,-0.2228,-0.2401,1,0,0,0,1,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.946,532.0,766.0,377.0,1029.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.966,533.0,768.0,379.0,1030.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,22.0,216.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.986,533.0,767.0,378.0,1028.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,101.0,20.0,101.0,81.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.007,533.0,767.0,378.0,1030.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,264.0,20.0,264.0,244.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.027,533.0,1023.0,378.0,1030.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,149.0,20.0,149.0,129.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.047,533.0,767.0,378.0,1030.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,509.0,21.0,509.0,488.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.067,533.0,766.0,377.0,1029.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.087,533.0,766.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,312.0,20.0,312.0,292.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.108,533.0,766.0,378.0,1030.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.128,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,25.0,21.0,25.0,4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.148,533.0,766.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.168,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,132.0,20.0,132.0,112.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.188,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,444.0,21.0,444.0,423.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.208,534.0,768.0,379.0,1030.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,251.0,22.0,251.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.228,534.0,766.0,378.0,1029.0,-0.3592,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,549.0,21.0,549.0,528.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.248,533.0,767.0,378.0,1028.0,-0.3592,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.268,532.0,765.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,118.0,20.0,118.0,98.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.289,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.309,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.329,533.0,766.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,68.0,21.0,68.0,47.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.349,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,331.0,20.0,331.0,311.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.37,533.0,767.0,378.0,1030.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.39,533.0,766.0,380.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,286.0,21.0,286.0,265.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.41,533.0,767.0,378.0,1030.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.43,533.0,767.0,378.0,1030.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,249.0,21.0,249.0,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.45,533.0,766.0,378.0,1028.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,362.0,20.0,362.0,342.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.47,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,249.0,21.0,249.0,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.49,533.0,767.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,217.0,22.0,217.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.51,533.0,766.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.53,534.0,766.0,378.0,1030.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,124.0,20.0,124.0,104.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.551,534.0,767.0,379.0,1029.0,-0.3592,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,100.0,20.0,100.0,80.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.571,534.0,767.0,379.0,1028.0,-0.3592,-0.0675,-0.2201,-0.238,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.591,534.0,767.0,378.0,1029.0,-0.3592,-0.0675,-0.2201,-0.238,1,0,0,0,1,0,0,0,1,560.0,21.0,560.0,539.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.611,533.0,766.0,378.0,1030.0,-0.3592,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,215.0,21.0,215.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.631,532.0,765.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,185.0,21.0,185.0,164.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.651,533.0,767.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,232.0,22.0,232.0,210.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.671,533.0,768.0,378.0,1029.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,52.0,20.0,52.0,32.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.691,532.0,766.0,377.0,1028.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,68.0,21.0,68.0,47.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.712,532.0,766.0,377.0,1028.0,-0.3646,-0.0697,-0.2256,-0.2401,1,0,0,0,1,0,0,0,1,68.0,21.0,68.0,47.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.732,534.0,767.0,378.0,1029.0,-0.3646,-0.0697,-0.2256,-0.2401,1,0,0,0,1,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.752,532.0,766.0,378.0,1029.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,509.0,21.0,509.0,488.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.772,532.0,766.0,378.0,1028.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.792,533.0,767.0,378.0,1029.0,-0.3646,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,266.0,22.0,266.0,244.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.812,533.0,766.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.2401,1,0,0,0,1,0,0,0,1,266.0,21.0,266.0,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.832,533.0,766.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,250.0,20.0,250.0,230.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.852,533.0,767.0,379.0,1030.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,117.0,20.0,117.0,97.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.872,534.0,767.0,378.0,1030.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,223.0,21.0,223.0,202.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.893,532.0,764.0,378.0,1028.0,-0.3619,-0.0675,-0.2228,-0.2359,1,0,0,0,1,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.913,533.0,767.0,378.0,1029.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,250.0,21.0,250.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.933,533.0,767.0,378.0,1029.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,250.0,31.0,250.0,219.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.954,533.0,766.0,378.0,1028.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,68.0,21.0,68.0,47.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.974,534.0,767.0,379.0,1030.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,215.0,21.0,215.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.994,533.0,768.0,378.0,1029.0,-0.3619,-0.0675,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.014,533.0,765.0,379.0,1029.0,-0.3619,-0.0675,-0.2201,-0.238,1,0,0,0,1,0,0,0,1,411.0,21.0,411.0,390.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.034,533.0,512.0,378.0,1028.0,-0.3619,-0.0719,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,272.0,21.0,272.0,251.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.054,534.0,767.0,379.0,1029.0,-0.3619,-0.0719,-0.2201,-0.238,1,0,0,0,1,0,0,0,1,32.0,20.0,32.0,12.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.074,532.0,766.0,378.0,1028.0,-0.3619,-0.0697,-0.2228,-0.2401,1,0,0,0,1,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.094,533.0,766.0,378.0,1030.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,52.0,21.0,52.0,31.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.115,533.0,767.0,378.0,1029.0,-0.3619,-0.0697,-0.2228,-0.238,1,0,0,0,1,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
