t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
36.99,950.0,1186.0,1308.0,1070.0,1.3715,1.1052,1.3252,1.2819,1.3036,0,0,0,0,0,0,1,34.0,151.0,1006.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,213,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.01,956.0,1204.0,1323.0,1076.0,1.4118,1.1052,1.3617,1.3255,1.3436,0,0,0,0,0,0,1,-5.0,377.0,1010.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,213,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.03,984.0,1243.0,1347.0,1089.0,1.4303,1.1349,1.3981,1.3456,1.3718,0,0,0,0,0,0,1,1.0,393.0,993.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,213,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.05,987.0,1245.0,1332.0,1094.0,1.517,1.2123,1.4199,1.3893,1.4046,0,0,0,0,0,0,1,61.0,110.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.07,994.0,1259.0,1337.0,1099.0,1.5263,1.2163,1.432,1.406,1.419,0,0,0,0,0,0,1,-4.0,638.0,993.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.09,994.0,1259.0,1337.0,1099.0,1.548,1.244,1.432,1.4228,1.4274,0,0,0,0,0,0,1,-4.0,638.0,993.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.11,1000.0,1271.0,1355.0,1107.0,1.548,1.244,1.432,1.4228,1.4274,0,0,0,0,0,0,1,-3.0,526.0,960.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.131,1006.0,1291.0,1349.0,1123.0,1.5666,1.2679,1.4612,1.4497,1.4554,0,0,0,0,0,0,1,-4.0,230.0,959.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.151,1008.0,1293.0,1324.0,1125.0,1.5851,1.3075,1.4612,1.5034,1.4823,0,0,0,0,0,0,1,1.0,311.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.171,1017.0,1307.0,1324.0,1136.0,1.5913,1.3115,1.4005,1.5101,1.4553,0,0,0,0,0,0,1,67.0,510.0,977.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.191,1019.0,1326.0,1286.0,1143.0,1.6192,1.3393,1.4005,1.547,1.4737,0,0,0,0,0,0,1,-5.0,193.0,1105.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,214,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.211,1027.0,1344.0,1321.0,1145.0,1.6254,1.377,1.3932,1.5705,1.4818,0,0,0,0,0,0,1,0.0,590.0,959.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.231,1031.0,1351.0,1352.0,1127.0,1.6502,1.4127,1.3932,1.5705,1.4916,0,0,0,0,0,0,1,-8.0,755.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.251,1036.0,1331.0,1372.0,1123.0,1.6625,1.4127,1.4684,1.5168,1.4926,0,0,0,0,0,0,1,-5.0,279.0,960.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.271,1047.0,1345.0,1392.0,1139.0,1.678,1.4147,1.517,1.5168,1.5169,0,0,0,0,0,0,1,29.0,247.0,982.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.292,1053.0,1356.0,1402.0,1140.0,1.7121,1.4147,1.5655,1.557,1.5613,0,0,0,0,0,0,1,36.0,1070.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.312,1064.0,1378.0,1415.0,1159.0,1.7307,1.4365,1.5898,1.5604,1.5751,0,0,0,0,0,0,1,-4.0,231.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.332,1065.0,1382.0,1413.0,1168.0,1.7647,1.4802,1.6165,1.6242,1.6203,0,0,0,0,0,0,1,15.0,247.0,960.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,215,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.352,1072.0,1404.0,1429.0,1179.0,1.7678,1.4881,1.6214,1.6544,1.6379,0,0,0,0,0,0,1,-4.0,426.0,977.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.372,1072.0,1405.0,1431.0,1172.0,1.7895,1.5317,1.6553,1.6678,1.6616,0,0,0,0,0,0,1,-3.0,262.0,974.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.392,1079.0,1424.0,1449.0,1190.0,1.7895,1.5337,1.6602,1.6913,1.6757,0,0,0,0,0,0,1,34.0,408.0,961.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.412,1095.0,1435.0,1452.0,1202.0,1.8111,1.5714,1.7039,1.7282,1.716,0,0,0,0,0,0,1,101.0,263.0,992.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.433,1100.0,1443.0,1461.0,1210.0,1.8607,1.5933,1.7112,1.7685,1.7398,0,0,0,0,0,0,1,79.0,144.0,973.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.453,1099.0,1453.0,1465.0,1205.0,1.8731,1.6091,1.733,1.7785,1.7558,0,0,0,0,0,0,1,14.0,210.0,991.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.473,1098.0,1467.0,1470.0,1190.0,1.8731,1.629,1.7427,1.7785,1.7606,0,0,0,0,0,0,1,23.0,262.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,216,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.494,1111.0,1483.0,1481.0,1192.0,1.8731,1.6567,1.7549,1.7349,1.7449,0,0,0,0,0,0,1,-4.0,361.0,1045.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.514,1120.0,1490.0,1488.0,1206.0,1.9102,1.6885,1.7816,1.7349,1.7582,0,0,0,0,0,0,1,16.0,232.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.534,1124.0,1498.0,1496.0,1219.0,1.9381,1.7024,1.7985,1.7819,1.7902,0,0,0,0,0,0,1,23.0,321.0,992.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.554,1136.0,1505.0,1504.0,1229.0,1.9505,1.7183,1.818,1.8255,1.8217,0,0,0,0,0,0,1,-4.0,424.0,976.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.574,1139.0,1503.0,1509.0,1229.0,1.9876,1.7282,1.8374,1.8591,1.8482,0,0,0,0,0,0,1,-4.0,305.0,1008.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.594,1141.0,1506.0,1516.0,1231.0,1.9969,1.7321,1.8495,1.8591,1.8543,0,0,0,0,0,0,1,-15.0,195.0,991.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.614,1141.0,1506.0,1516.0,1231.0,2.0031,1.7341,1.8665,1.8658,1.8661,0,0,0,0,0,0,1,-15.0,195.0,991.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.634,1152.0,1516.0,1521.0,1246.0,2.0031,1.7341,1.8665,1.8658,1.8661,0,0,0,0,0,0,1,52.0,638.0,993.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.655,1146.0,1511.0,1526.0,1235.0,2.0186,1.744,1.8786,1.8792,1.8789,0,0,0,0,0,0,1,8.0,685.0,1012.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,217,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.675,1153.0,1512.0,1536.0,1234.0,2.0372,1.746,1.8908,1.8792,1.885,0,0,0,0,0,0,1,69.0,529.0,1026.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.695,1164.0,1526.0,1550.0,1233.0,2.0402,1.746,1.915,1.8758,1.8954,0,0,0,0,0,0,1,67.0,361.0,1057.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.715,1168.0,1524.0,1547.0,1240.0,2.0743,1.7698,1.9417,1.8758,1.9088,0,0,0,0,0,0,1,6.0,227.0,1041.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.735,1165.0,1537.0,1544.0,1242.0,2.0774,1.7738,1.9417,1.896,1.9189,0,0,0,0,0,0,1,23.0,295.0,1116.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.755,1158.0,1541.0,1542.0,1246.0,2.0774,1.7956,1.9345,1.9027,1.9186,0,0,0,0,0,0,1,6.0,211.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.775,1147.0,1538.0,1489.0,1240.0,2.0557,1.7976,1.9296,1.9027,1.9161,0,0,0,0,0,0,1,98.0,178.0,1026.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.795,1090.0,1543.0,1370.0,1248.0,2.0217,1.8036,1.801,1.9161,1.8598,0,0,0,0,0,0,1,6.0,717.0,1012.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,218,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.816,1006.0,1556.0,1269.0,1257.0,1.8452,1.8075,1.5121,1.9228,1.8264,0,0,0,0,0,0,1,201.0,295.0,1008.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,转向完成，向前离开边缘,400,400,1
37.836,949.0,1580.0,1234.0,1273.0,1.5851,1.8333,1.267,1.953,1.7092,0,0,0,0,0,0,1,34.0,145.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,已达到避边释放线，恢复中速穿越渐变区,450,450,1
37.856,957.0,1580.0,1216.0,1274.0,1.4334,1.881,1.182,2.0067,1.6572,0,0,0,0,0,0,1,-8.0,543.0,993.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,按区域分级巡航,450,450,1
37.876,1018.0,1597.0,1216.0,1285.0,1.4334,1.881,1.1383,2.0101,1.6572,0,0,0,0,0,0,1,-3.0,296.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,按区域分级巡航,450,450,1
37.896,1079.0,1595.0,1198.0,1283.0,1.6223,1.9107,1.1383,2.0403,1.7665,0,0,0,0,0,0,1,-5.0,543.0,992.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,按区域分级巡航,450,450,1
37.916,1143.0,1608.0,1205.0,1290.0,1.8111,1.9147,1.1117,2.047,1.8629,0,0,0,0,0,0,1,81.0,280.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,按区域分级巡航,450,450,1
37.936,1169.0,1612.0,1196.0,1296.0,2.0093,1.9365,1.0947,2.0638,1.9729,0,0,0,0,0,0,1,0.0,178.0,960.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,219,no_target,0,0,按区域分级巡航,450,450,1
37.956,1179.0,1620.0,1201.0,1305.0,2.0898,1.9444,1.1019,2.0839,2.0142,0,0,0,0,0,0,1,102.0,298.0,992.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
37.977,1187.0,1620.0,1204.0,1306.0,2.1207,1.9603,1.1019,2.1141,2.0372,0,0,0,0,0,0,1,23.0,686.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
37.997,1187.0,1620.0,1204.0,1306.0,2.1455,1.9603,1.1092,2.1174,2.0389,0,0,0,0,0,0,1,23.0,686.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
38.017,1194.0,1622.0,1210.0,1298.0,2.1455,1.9603,1.1092,2.1174,2.0389,0,0,0,0,0,0,1,-5.0,495.0,960.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
38.037,1192.0,1600.0,1201.0,1313.0,2.161,1.9603,1.1092,2.1174,2.0389,0,0,0,0,0,0,1,-5.0,688.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
38.057,1169.0,1462.0,1187.0,1286.0,2.161,1.9206,1.1019,2.0906,2.0056,0,0,0,0,0,0,1,2.0,178.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
38.077,1175.0,1301.0,1192.0,1302.0,2.1084,1.6468,1.0801,2.104,1.8754,0,0,0,0,0,0,1,76.0,354.0,1010.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
38.097,1172.0,1260.0,1190.0,1285.0,2.0991,1.3274,1.0752,2.0503,1.6889,0,0,0,0,0,0,1,14.0,26.0,1009.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,220,no_target,0,0,按区域分级巡航,450,450,1
38.118,1158.0,1332.0,1188.0,1265.0,2.0991,1.3274,1.0752,2.047,1.6872,0,0,0,0,0,0,1,101.0,36.0,1006.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.138,1170.0,1483.0,1214.0,1272.0,2.0929,1.3889,1.0752,2.0034,1.6961,0,0,0,0,0,0,1,-4.0,33.0,1007.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.158,1161.0,1576.0,1200.0,1277.0,2.065,1.6885,1.0995,2.0034,1.8459,0,0,0,0,0,0,1,14.0,28.0,1025.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.178,1157.0,1616.0,1206.0,1280.0,2.065,1.873,1.1141,2.0201,1.9466,0,0,0,0,0,0,1,23.0,394.0,1011.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.198,1164.0,1634.0,1209.0,1281.0,2.065,1.9524,1.1141,2.0302,1.9913,0,0,0,0,0,0,1,-4.0,312.0,811.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.218,1157.0,1632.0,1197.0,1288.0,2.0526,1.9841,1.1141,2.0336,2.0088,0,0,0,0,0,0,1,183.0,702.0,1027.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.238,1126.0,1612.0,1196.0,1277.0,2.0526,1.9841,1.0922,2.0336,2.0088,0,0,0,0,0,0,1,-50.0,309.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,221,no_target,0,0,按区域分级巡航,450,450,1
38.259,1123.0,1627.0,1245.0,1278.0,1.9567,1.9742,1.0922,2.0235,1.9654,0,0,0,0,0,0,1,5.0,411.0,1136.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.279,1114.0,1627.0,1352.0,1276.0,1.9474,1.9742,1.2087,2.0201,1.9608,0,0,0,0,0,0,1,-13.0,376.0,1149.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.299,1096.0,1626.0,1451.0,1281.0,1.9195,1.9742,1.4684,2.0235,1.9469,0,0,0,0,0,0,1,-5.0,1216.0,1333.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.319,1081.0,1616.0,1498.0,1270.0,1.8638,1.9722,1.7087,2.0168,1.918,0,0,0,0,0,0,1,98.0,329.0,1042.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.339,1088.0,1617.0,1520.0,1259.0,1.839,1.9544,1.8228,1.9966,1.8967,0,0,0,0,0,0,1,1.0,459.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.36,1080.0,1596.0,1515.0,1253.0,1.8173,1.9524,1.8641,1.9597,1.9082,0,0,0,0,0,0,1,14.0,426.0,990.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.38,1069.0,1601.0,1514.0,1246.0,1.8142,1.9226,1.8641,1.9396,1.8933,0,0,0,0,0,0,1,1.0,459.0,1010.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,222,no_target,0,0,按区域分级巡航,450,450,1
38.4,1052.0,1593.0,1494.0,1234.0,1.7802,1.9127,1.8617,1.9161,1.8872,0,0,0,0,0,0,1,34.0,362.0,1025.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.42,1057.0,1589.0,1445.0,1245.0,1.743,1.9067,1.8131,1.9128,1.8599,0,0,0,0,0,0,1,-4.0,527.0,1057.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.44,1081.0,1576.0,1540.0,1227.0,1.743,1.8988,1.8131,1.8758,1.8445,0,0,0,0,0,0,1,102.0,541.0,1074.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.46,1081.0,1576.0,1540.0,1227.0,1.8173,1.873,1.9248,1.8523,1.8627,0,0,0,0,0,0,1,102.0,541.0,1074.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.481,1108.0,1582.0,1592.0,1217.0,1.8173,1.873,1.9248,1.8523,1.8627,0,0,0,0,0,0,1,0.0,525.0,1074.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.501,1116.0,1568.0,1606.0,1206.0,1.9009,1.873,2.051,1.8188,1.887,0,0,0,0,0,0,1,-5.0,883.0,1073.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.521,1108.0,1566.0,1595.0,1192.0,1.9009,1.8571,2.0583,1.7819,1.879,0,0,0,0,0,0,1,23.0,1266.0,1075.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,223,no_target,0,0,按区域分级巡航,450,450,1
38.541,1097.0,1553.0,1595.0,1193.0,1.9009,1.8532,2.0583,1.7383,1.8771,0,0,0,0,0,0,1,-5.0,622.0,1137.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,224,no_target,0,0,按区域分级巡航,450,450,1
