t,left,right,diff,valid
8.249,16.0,19.0,-3.0,1
8.269,26.0,19.0,7.0,1
8.289,17.0,20.0,-3.0,1
8.309,17.0,21.0,-4.0,1
8.329,17.0,20.0,-3.0,1
8.349,17.0,20.0,-3.0,1
8.369,17.0,20.0,-3.0,1
8.389,150.0,20.0,130.0,1
8.409,100.0,20.0,80.0,1
8.43,132.0,20.0,112.0,1
8.45,16.0,19.0,-3.0,1
8.47,17.0,20.0,-3.0,1
8.49,21.0,21.0,0.0,1
8.51,83.0,20.0,63.0,1
8.53,101.0,21.0,80.0,1
8.55,68.0,32.0,36.0,1
8.57,32.0,19.0,13.0,1
8.59,19.0,20.0,-1.0,1
8.61,16.0,21.0,-5.0,1
8.631,118.0,21.0,97.0,1
8.651,84.0,19.0,65.0,1
8.671,116.0,20.0,96.0,1
8.691,18.0,20.0,-2.0,1
8.711,84.0,20.0,64.0,1
8.731,16.0,19.0,-3.0,1
8.751,150.0,20.0,130.0,1
8.771,51.0,20.0,31.0,1
8.791,32.0,20.0,12.0,1
8.811,16.0,21.0,-5.0,1
8.831,16.0,19.0,-3.0,1
8.852,16.0,19.0,-3.0,1
8.872,16.0,20.0,-4.0,1
8.892,17.0,21.0,-4.0,1
8.912,17.0,20.0,-3.0,1
8.932,17.0,20.0,-3.0,1
8.952,17.0,20.0,-3.0,1
8.972,17.0,20.0,-3.0,1
8.992,16.0,20.0,-4.0,1
9.012,25.0,20.0,5.0,1
9.032,17.0,19.0,-2.0,1
9.052,84.0,19.0,65.0,1
9.072,17.0,30.0,-13.0,1
9.093,17.0,21.0,-4.0,1
9.113,149.0,20.0,129.0,1
9.133,51.0,21.0,30.0,1
9.153,68.0,20.0,48.0,1
9.173,17.0,21.0,-4.0,1
9.193,17.0,20.0,-3.0,1
9.213,16.0,20.0,-4.0,1
9.233,344.0,21.0,323.0,1
9.253,26.0,20.0,6.0,1
9.273,17.0,20.0,-3.0,1
9.293,17.0,30.0,-13.0,1
9.313,17.0,30.0,-13.0,1
9.334,17.0,21.0,-4.0,1
9.354,41.0,20.0,21.0,1
9.374,280.0,19.0,261.0,1
9.394,149.0,20.0,129.0,1
9.414,16.0,21.0,-5.0,1
9.434,17.0,20.0,-3.0,1
9.454,16.0,20.0,-4.0,1
9.474,133.0,20.0,113.0,1
9.494,264.0,20.0,244.0,1
9.514,20.0,20.0,0.0,1
9.534,16.0,28.0,-12.0,1
9.555,15.0,31.0,-16.0,1
9.575,133.0,21.0,112.0,1
9.595,133.0,20.0,113.0,1
9.615,68.0,30.0,38.0,1
9.635,41.0,20.0,21.0,1
9.655,32.0,19.0,13.0,1
9.675,16.0,20.0,-4.0,1
9.695,330.0,20.0,310.0,1
9.715,134.0,20.0,114.0,1
9.736,296.0,20.0,276.0,1
9.756,68.0,20.0,48.0,1
9.776,19.0,20.0,-1.0,1
9.796,17.0,20.0,-3.0,1
9.816,17.0,20.0,-3.0,1
9.836,99.0,20.0,79.0,1
9.856,443.0,20.0,423.0,1
9.876,26.0,20.0,6.0,1
9.896,68.0,19.0,49.0,1
9.917,18.0,20.0,-2.0,1
9.937,17.0,20.0,-3.0,1
9.957,84.0,32.0,52.0,1
9.977,133.0,30.0,103.0,1
9.997,68.0,20.0,48.0,1
10.017,25.0,20.0,5.0,1
10.037,17.0,21.0,-4.0,1
10.057,181.0,20.0,161.0,1
10.077,84.0,20.0,64.0,1
10.098,248.0,20.0,228.0,1
10.118,26.0,20.0,6.0,1
10.138,17.0,20.0,-3.0,1
10.158,83.0,20.0,63.0,1
10.178,17.0,20.0,-3.0,1
10.198,83.0,20.0,63.0,1
10.218,441.0,21.0,420.0,1
10.238,133.0,20.0,113.0,1
10.258,17.0,21.0,-4.0,1
10.279,133.0,19.0,114.0,1
10.299,18.0,20.0,-2.0,1
10.319,16.0,25.0,-9.0,1
10.339,25.0,20.0,5.0,1
10.359,442.0,20.0,422.0,1
10.379,20.0,26.0,-6.0,1
10.399,67.0,19.0,48.0,1
10.419,68.0,21.0,47.0,1
10.439,17.0,21.0,-4.0,1
10.46,25.0,20.0,5.0,1
10.48,41.0,20.0,21.0,1
10.5,100.0,20.0,80.0,1
10.52,133.0,20.0,113.0,1
10.54,25.0,20.0,5.0,1
10.56,116.0,20.0,96.0,1
10.58,313.0,21.0,292.0,1
10.6,17.0,20.0,-3.0,1
10.62,100.0,19.0,81.0,1
10.641,92.0,20.0,72.0,1
10.661,16.0,20.0,-4.0,1
10.681,26.0,20.0,6.0,1
10.701,25.0,19.0,6.0,1
10.721,345.0,20.0,325.0,1
10.741,21.0,21.0,0.0,1
10.761,17.0,20.0,-3.0,1
