t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,diff,state,reason,left_cmd,right_cmd,healthy
6.844,547.0,745.0,374.0,1017.0,-0.3211,-0.1155,-0.234,-0.263,1,0,0,0,0,0,0,0,1,173.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.864,548.0,747.0,376.0,1019.0,-0.3211,-0.1155,-0.234,-0.261,1,0,0,0,0,0,0,0,1,245.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.884,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.904,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.924,547.0,745.0,376.0,1017.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,212.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.944,547.0,745.0,376.0,1017.0,-0.3238,-0.1155,-0.2284,-0.263,1,0,0,0,0,0,0,0,1,97.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.964,546.0,743.0,375.0,1017.0,-0.3238,-0.1155,-0.2284,-0.263,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
6.985,548.0,745.0,375.0,1018.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,31.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.005,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,603.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.025,547.0,743.0,374.0,1016.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.045,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,443.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.065,548.0,746.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,176.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.085,547.0,744.0,375.0,1017.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,82.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.106,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.126,547.0,745.0,375.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,-4.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.146,547.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,-5.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.166,547.0,745.0,376.0,1019.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,161.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.186,546.0,744.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,563.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.206,547.0,744.0,375.0,1018.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,185.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.226,547.0,745.0,375.0,1019.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.246,548.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,210.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.267,547.0,744.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,144.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.287,548.0,746.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,-4.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.307,549.0,746.0,375.0,1018.0,-0.3211,-0.1133,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.327,549.0,746.0,375.0,1018.0,-0.3184,-0.1133,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.347,547.0,744.0,375.0,1018.0,-0.3184,-0.1133,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,246.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.367,546.0,744.0,375.0,1016.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,238.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.388,548.0,744.0,376.0,1018.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.408,547.0,745.0,375.0,1017.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,95.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.428,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,178.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.448,548.0,745.0,375.0,1019.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,180.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.468,548.0,745.0,375.0,1017.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,292.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.488,547.0,745.0,376.0,1019.0,-0.3211,-0.1155,-0.2312,-0.2589,1,0,0,0,0,0,0,0,1,218.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.508,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,-5.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.529,548.0,744.0,375.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.549,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,3.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.569,547.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,177.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.589,548.0,745.0,377.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,230.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.609,547.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,733.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.629,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,217.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.649,548.0,745.0,375.0,1019.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,20.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.669,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.69,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.71,546.0,744.0,375.0,1016.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,-5.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.73,546.0,744.0,375.0,1016.0,-0.3265,-0.1176,-0.2312,-0.2651,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.75,548.0,745.0,375.0,1018.0,-0.3265,-0.1176,-0.2312,-0.2651,1,0,0,0,0,0,0,0,1,213.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.77,547.0,744.0,375.0,1017.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,570.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.79,548.0,744.0,375.0,1016.0,-0.3211,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.81,547.0,744.0,375.0,1017.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,149.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.831,548.0,746.0,376.0,1020.0,-0.3211,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,243.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.851,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.872,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.892,548.0,746.0,376.0,1018.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,178.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.912,546.0,744.0,375.0,1016.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,150.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.933,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,5.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.953,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.973,548.0,746.0,376.0,1018.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,394.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
7.993,548.0,745.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,212.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.013,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.033,546.0,744.0,374.0,1016.0,-0.3211,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,379.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.054,549.0,747.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,129.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.074,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,-5.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.094,547.0,744.0,375.0,1017.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.114,547.0,745.0,376.0,1019.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,-4.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.134,547.0,745.0,376.0,1019.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,-4.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.155,547.0,746.0,376.0,1019.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,161.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.175,548.0,744.0,375.0,1017.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.195,547.0,744.0,375.0,1018.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,603.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.215,548.0,746.0,376.0,1019.0,-0.3211,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.235,547.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,80.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.255,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.275,549.0,746.0,377.0,1020.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,3.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.296,548.0,745.0,375.0,1018.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,238.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.316,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,229.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.336,547.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,229.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.357,547.0,745.0,375.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.377,548.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.397,546.0,746.0,375.0,1016.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,362.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.417,546.0,742.0,375.0,1014.0,-0.3265,-0.1155,-0.2312,-0.2651,1,0,0,0,0,0,0,0,1,167.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.437,547.0,745.0,375.0,1017.0,-0.3265,-0.1155,-0.2312,-0.2651,1,0,0,0,0,0,0,0,1,347.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.457,547.0,746.0,375.0,1018.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,229.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.477,548.0,746.0,376.0,1018.0,-0.3238,-0.1133,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,112.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.498,548.0,745.0,376.0,1018.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,177.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.518,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.538,547.0,745.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.558,547.0,745.0,376.0,1019.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.578,548.0,745.0,374.0,1017.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.598,547.0,745.0,376.0,1019.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.618,548.0,745.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,619.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.638,546.0,744.0,375.0,1017.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,156.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.659,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,212.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.679,548.0,745.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,229.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.699,547.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,11.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.719,548.0,746.0,377.0,1019.0,-0.3211,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,195.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.739,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,164.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.759,547.0,744.0,375.0,1016.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,375.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.779,548.0,746.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,178.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.799,547.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,212.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.819,547.0,745.0,374.0,1017.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,210.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.84,548.0,746.0,376.0,1019.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,145.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.86,547.0,744.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,177.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.88,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.9,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,95.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.92,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,95.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.94,548.0,744.0,375.0,1017.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,212.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.96,548.0,743.0,375.0,1017.0,-0.3211,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,163.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
8.98,547.0,744.0,375.0,1017.0,-0.3211,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,618.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.001,546.0,744.0,375.0,1016.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,177.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.021,547.0,745.0,375.0,1018.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,522.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.041,548.0,746.0,376.0,1019.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,293.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.061,547.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,-7.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.081,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.101,548.0,746.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.121,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,244.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.141,547.0,744.0,376.0,1018.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,161.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.161,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,264.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.182,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,276.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.202,548.0,746.0,375.0,1018.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,78.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.222,548.0,747.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,161.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.242,547.0,744.0,375.0,1017.0,-0.3211,-0.1133,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,180.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.262,548.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.282,549.0,746.0,376.0,1019.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.302,549.0,746.0,376.0,1019.0,-0.3184,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,211.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.322,548.0,746.0,376.0,1019.0,-0.3184,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,163.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.343,548.0,744.0,375.0,1018.0,-0.3211,-0.1133,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,79.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.363,549.0,747.0,374.0,1020.0,-0.3211,-0.1133,-0.2312,-0.2589,1,0,0,0,0,0,0,0,1,161.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.383,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,357.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.403,547.0,745.0,375.0,1017.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,473.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.423,547.0,746.0,375.0,1019.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,229.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.443,548.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,228.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.463,547.0,744.0,375.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.484,548.0,746.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,-7.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.504,548.0,745.0,375.0,1018.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,162.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.524,547.0,744.0,375.0,1016.0,-0.3211,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,405.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.544,547.0,746.0,377.0,1020.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,636.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.564,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,147.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.584,548.0,745.0,375.0,1017.0,-0.3238,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,574.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.604,548.0,745.0,376.0,1018.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,179.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
9.624,548.0,745.0,376.0,1019.0,-0.3211,-0.1155,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,96.0,IR_WAIT,掉台但六路红外暂时无值，停车等待,0,0,1
