t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
2.559,478.0,964.0,688.0,576.0,-0.0495,0.6607,-0.1602,-0.3523,0,0,1,0,0,0,1,1,1,451.0,862.0,862.0,-411.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.579,482.0,964.0,691.0,539.0,-0.0433,0.6587,-0.1432,-0.3523,0,0,1,0,0,0,1,1,1,453.0,831.0,831.0,-378.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.6,481.0,963.0,687.0,541.0,-0.0402,0.6587,-0.1432,-0.4497,0,0,1,0,0,0,1,1,1,470.0,760.0,760.0,-290.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.62,477.0,968.0,681.0,570.0,-0.0402,0.6587,-0.1456,-0.4497,0,0,1,0,0,0,1,1,1,567.0,778.0,778.0,-211.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.64,477.0,968.0,681.0,570.0,-0.0526,0.6667,-0.1602,-0.3523,0,0,1,0,0,0,1,1,1,567.0,778.0,778.0,-211.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.66,469.0,969.0,686.0,570.0,-0.0526,0.6667,-0.1602,-0.3523,0,0,1,0,0,0,1,1,1,468.0,681.0,681.0,-213.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.68,461.0,964.0,699.0,561.0,-0.0774,0.6667,-0.1481,-0.3523,0,0,1,0,0,0,1,1,1,469.0,679.0,679.0,-210.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.7,457.0,966.0,698.0,567.0,-0.1022,0.6627,-0.1189,-0.3624,0,0,1,0,0,0,1,1,1,469.0,681.0,681.0,-212.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.72,450.0,957.0,698.0,570.0,-0.1146,0.6587,-0.1189,-0.3624,0,0,1,0,0,0,1,1,1,520.0,729.0,729.0,-209.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.74,448.0,953.0,704.0,574.0,-0.1362,0.6448,-0.1189,-0.3523,0,0,1,0,0,0,1,1,1,468.0,713.0,713.0,-245.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.76,451.0,952.0,702.0,570.0,-0.1362,0.6369,-0.1092,-0.3523,0,0,1,0,0,0,1,1,1,568.0,734.0,734.0,-166.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.781,453.0,953.0,699.0,560.0,-0.1331,0.6369,-0.1092,-0.3523,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.801,458.0,962.0,702.0,558.0,-0.1269,0.6369,-0.1092,-0.3859,0,0,1,0,0,0,1,1,1,488.0,761.0,761.0,-273.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.821,462.0,964.0,698.0,558.0,-0.1115,0.6548,-0.1165,-0.3926,0,0,1,0,0,0,1,1,1,487.0,760.0,760.0,-273.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.841,462.0,958.0,692.0,555.0,-0.0991,0.6548,-0.1189,-0.3926,0,0,1,0,0,0,1,1,1,601.0,799.0,799.0,-198.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.861,464.0,960.0,689.0,559.0,-0.0991,0.6508,-0.1335,-0.3926,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.881,463.0,961.0,689.0,561.0,-0.096,0.6508,-0.1408,-0.3893,0,0,1,0,0,0,1,1,1,488.0,761.0,761.0,-273.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.901,461.0,960.0,685.0,558.0,-0.096,0.6508,-0.1408,-0.3893,0,0,1,0,0,0,1,1,1,519.0,760.0,760.0,-241.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.921,462.0,969.0,686.0,557.0,-0.0991,0.6528,-0.1481,-0.3926,0,0,1,0,0,0,1,1,1,504.0,761.0,761.0,-257.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.941,461.0,967.0,685.0,558.0,-0.1022,0.6647,-0.1505,-0.3926,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.961,462.0,967.0,684.0,557.0,-0.0991,0.6647,-0.1505,-0.396,0,0,1,0,0,0,1,1,1,487.0,760.0,760.0,-273.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
2.981,462.0,969.0,685.0,558.0,-0.0991,0.6647,-0.1505,-0.3926,0,0,1,0,0,0,1,1,1,598.0,761.0,761.0,-163.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
3.002,461.0,966.0,683.0,557.0,-0.0991,0.6647,-0.1529,-0.396,0,0,1,0,0,0,1,1,1,505.0,794.0,794.0,-289.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
3.022,461.0,966.0,682.0,557.0,-0.1022,0.6627,-0.1553,-0.396,0,0,1,0,0,0,1,1,1,470.0,794.0,794.0,-324.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
3.042,462.0,966.0,684.0,556.0,-0.1022,0.6627,-0.1553,-0.396,0,0,1,0,0,0,1,1,1,502.0,792.0,792.0,-290.0,ADC_APPROACH,定时转向完成，大力前冲撞墙,400,400,1
3.062,461.0,965.0,682.0,556.0,-0.1022,0.6627,-0.1578,-0.3993,0,0,1,0,0,0,1,1,1,550.0,793.0,793.0,-243.0,SAFE_STOP,大力冲撞超时未贴墙，停车,0,0,1
3.082,461.0,967.0,683.0,556.0,-0.1022,0.6627,-0.1553,-0.3993,0,0,1,0,0,0,1,1,1,505.0,830.0,830.0,-325.0,WAIT,等待掉台触发,0,0,1
3.102,462.0,968.0,684.0,557.0,-0.1022,0.6647,-0.1553,-0.3993,0,0,1,0,0,0,1,1,1,537.0,909.0,909.0,-372.0,WAIT,等待掉台触发,0,0,1
3.122,462.0,967.0,684.0,558.0,-0.0991,0.6647,-0.1529,-0.396,0,0,1,0,0,0,1,1,1,504.0,909.0,909.0,-405.0,WAIT,等待掉台触发,0,0,1
3.142,461.0,965.0,682.0,556.0,-0.0991,0.6647,-0.1529,-0.396,0,0,1,0,0,0,1,1,1,501.0,862.0,862.0,-361.0,WAIT,等待掉台触发,0,0,1
3.162,462.0,966.0,683.0,556.0,-0.0991,0.6627,-0.1553,-0.3993,0,0,1,0,0,0,1,1,1,490.0,877.0,877.0,-387.0,WAIT,等待掉台触发,0,0,1
3.182,461.0,964.0,682.0,555.0,-0.1022,0.6607,-0.1578,-0.3993,0,0,1,0,0,0,1,1,1,584.0,876.0,876.0,-292.0,WAIT,等待掉台触发,0,0,1
3.203,461.0,964.0,682.0,555.0,-0.1022,0.6587,-0.1578,-0.4027,0,0,1,0,0,0,1,1,1,584.0,876.0,876.0,-292.0,WAIT,等待掉台触发,0,0,1
3.223,463.0,965.0,684.0,556.0,-0.1022,0.6587,-0.1578,-0.4027,0,0,1,0,0,0,1,1,1,488.0,831.0,831.0,-343.0,WAIT,等待掉台触发,0,0,1
3.243,461.0,963.0,683.0,555.0,-0.1022,0.6587,-0.1553,-0.4027,0,0,1,0,0,0,1,1,1,489.0,830.0,830.0,-341.0,WAIT,等待掉台触发,0,0,1
3.263,465.0,969.0,687.0,559.0,-0.096,0.6607,-0.1529,-0.3993,0,0,1,0,0,0,1,1,1,489.0,744.0,744.0,-255.0,WAIT,等待掉台触发,0,0,1
3.283,463.0,964.0,683.0,555.0,-0.096,0.6587,-0.1553,-0.4027,0,0,1,0,0,0,1,1,1,519.0,862.0,862.0,-343.0,WAIT,等待掉台触发,0,0,1
3.304,464.0,966.0,686.0,557.0,-0.0929,0.6627,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,488.0,863.0,863.0,-375.0,WAIT,等待掉台触发,0,0,1
3.324,464.0,968.0,687.0,557.0,-0.0929,0.6627,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,585.0,877.0,877.0,-292.0,WAIT,等待掉台触发,0,0,1
3.344,464.0,965.0,685.0,557.0,-0.0929,0.6627,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,488.0,893.0,893.0,-405.0,WAIT,等待掉台触发,0,0,1
3.364,465.0,968.0,687.0,558.0,-0.0929,0.6667,-0.1456,-0.396,0,0,1,0,0,0,1,1,1,488.0,793.0,793.0,-305.0,WAIT,等待掉台触发,0,0,1
3.384,465.0,968.0,687.0,558.0,-0.0898,0.6667,-0.1456,-0.3926,0,0,1,0,0,0,1,1,1,488.0,777.0,777.0,-289.0,WAIT,等待掉台触发,0,0,1
3.404,464.0,967.0,685.0,557.0,-0.0898,0.6667,-0.1456,-0.3926,0,0,1,0,0,0,1,1,1,585.0,776.0,776.0,-191.0,WAIT,等待掉台触发,0,0,1
3.424,465.0,968.0,686.0,557.0,-0.0898,0.6667,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,488.0,761.0,761.0,-273.0,WAIT,等待掉台触发,0,0,1
3.444,463.0,964.0,684.0,556.0,-0.0929,0.6647,-0.1505,-0.396,0,0,1,0,0,0,1,1,1,498.0,762.0,762.0,-264.0,WAIT,等待掉台触发,0,0,1
3.464,465.0,968.0,688.0,558.0,-0.0898,0.6667,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,489.0,776.0,776.0,-287.0,WAIT,等待掉台触发,0,0,1
3.485,465.0,969.0,686.0,559.0,-0.0898,0.6667,-0.1481,-0.3926,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,WAIT,等待掉台触发,0,0,1
3.505,465.0,969.0,687.0,558.0,-0.0898,0.6687,-0.1456,-0.3926,0,0,1,0,0,0,1,1,1,488.0,761.0,761.0,-273.0,WAIT,等待掉台触发,0,0,1
3.525,464.0,967.0,686.0,557.0,-0.0898,0.6687,-0.1481,-0.3926,0,0,1,0,0,0,1,1,1,485.0,760.0,760.0,-275.0,WAIT,等待掉台触发,0,0,1
3.545,463.0,965.0,684.0,555.0,-0.0929,0.6647,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,488.0,777.0,777.0,-289.0,WAIT,等待掉台触发,0,0,1
3.565,463.0,964.0,684.0,556.0,-0.096,0.6607,-0.1529,-0.3993,0,0,1,0,0,0,1,1,1,486.0,777.0,777.0,-291.0,WAIT,等待掉台触发,0,0,1
3.585,466.0,966.0,686.0,557.0,-0.096,0.6607,-0.1529,-0.3993,0,0,1,0,0,0,1,1,1,487.0,781.0,781.0,-294.0,WAIT,等待掉台触发,0,0,1
3.605,466.0,966.0,686.0,557.0,-0.0867,0.6627,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,487.0,781.0,781.0,-294.0,WAIT,等待掉台触发,0,0,1
3.626,466.0,965.0,684.0,557.0,-0.0867,0.6627,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,504.0,761.0,761.0,-257.0,WAIT,等待掉台触发,0,0,1
3.646,466.0,966.0,687.0,558.0,-0.0867,0.6627,-0.1481,-0.396,0,0,1,0,0,0,1,1,1,489.0,777.0,777.0,-288.0,WAIT,等待掉台触发,0,0,1
3.666,467.0,967.0,687.0,557.0,-0.0867,0.6627,-0.1456,-0.396,0,0,1,0,0,0,1,1,1,488.0,777.0,777.0,-289.0,WAIT,等待掉台触发,0,0,1
3.686,467.0,967.0,688.0,557.0,-0.0836,0.6647,-0.1456,-0.396,0,0,1,0,0,0,1,1,1,595.0,760.0,760.0,-165.0,WAIT,等待掉台触发,0,0,1
3.706,467.0,966.0,687.0,557.0,-0.0836,0.6647,-0.1456,-0.396,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,WAIT,等待掉台触发,0,0,1
3.726,468.0,969.0,690.0,559.0,-0.0836,0.6647,-0.1432,-0.396,0,0,1,0,0,0,1,1,1,469.0,760.0,760.0,-291.0,WAIT,等待掉台触发,0,0,1
3.746,465.0,964.0,686.0,555.0,-0.0836,0.6627,-0.1456,-0.396,0,0,1,0,0,0,1,1,1,487.0,760.0,760.0,-273.0,WAIT,等待掉台触发,0,0,1
3.767,467.0,967.0,688.0,557.0,-0.0836,0.6647,-0.1432,-0.396,0,0,1,0,0,0,1,1,1,583.0,761.0,761.0,-178.0,WAIT,等待掉台触发,0,0,1
3.787,467.0,968.0,689.0,558.0,-0.0836,0.6647,-0.1432,-0.396,0,0,1,0,0,0,1,1,1,489.0,762.0,762.0,-273.0,WAIT,等待掉台触发,0,0,1
3.807,467.0,965.0,688.0,557.0,-0.0836,0.6647,-0.1432,-0.396,0,0,1,0,0,0,1,1,1,551.0,766.0,766.0,-215.0,WAIT,等待掉台触发,0,0,1
3.827,467.0,966.0,689.0,557.0,-0.0836,0.6627,-0.1408,-0.396,0,0,1,0,0,0,1,1,1,485.0,760.0,760.0,-275.0,WAIT,等待掉台触发,0,0,1
3.847,467.0,967.0,689.0,558.0,-0.0836,0.6627,-0.1408,-0.396,0,0,1,0,0,0,1,1,1,469.0,778.0,778.0,-309.0,WAIT,等待掉台触发,0,0,1
3.867,466.0,966.0,688.0,557.0,-0.0836,0.6627,-0.1408,-0.396,0,0,1,0,0,0,1,1,1,489.0,783.0,783.0,-294.0,WAIT,等待掉台触发,0,0,1
3.887,468.0,968.0,690.0,558.0,-0.0836,0.6647,-0.1408,-0.3926,0,0,1,0,0,0,1,1,1,600.0,777.0,777.0,-177.0,WAIT,等待掉台触发,0,0,1
3.908,466.0,966.0,688.0,557.0,-0.0867,0.6627,-0.1432,-0.396,0,0,1,0,0,0,1,1,1,488.0,761.0,761.0,-273.0,WAIT,等待掉台触发,0,0,1
3.928,467.0,966.0,690.0,558.0,-0.0836,0.6627,-0.1383,-0.3926,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,WAIT,等待掉台触发,0,0,1
3.948,466.0,965.0,688.0,556.0,-0.0867,0.6627,-0.1432,-0.396,0,0,1,0,0,0,1,1,1,486.0,764.0,764.0,-278.0,WAIT,等待掉台触发,0,0,1
3.968,467.0,968.0,690.0,559.0,-0.0836,0.6627,-0.1383,-0.3926,0,0,1,0,0,0,1,1,1,503.0,761.0,761.0,-258.0,WAIT,等待掉台触发,0,0,1
3.988,466.0,965.0,688.0,556.0,-0.0867,0.6607,-0.1432,-0.3993,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,WAIT,等待掉台触发,0,0,1
4.008,466.0,965.0,688.0,556.0,-0.0867,0.6607,-0.1432,-0.3993,0,0,1,0,0,0,1,1,1,489.0,761.0,761.0,-272.0,WAIT,等待掉台触发,0,0,1
4.028,466.0,965.0,687.0,556.0,-0.0867,0.6607,-0.1432,-0.3993,0,0,1,0,0,1,1,1,1,585.0,760.0,760.0,-175.0,WAIT,等待掉台触发,0,0,1
4.048,466.0,966.0,688.0,557.0,-0.0867,0.6607,-0.1432,-0.3993,0,0,1,0,0,1,1,1,1,500.0,778.0,778.0,-278.0,WAIT,等待掉台触发,0,0,1
4.068,467.0,968.0,689.0,558.0,-0.0867,0.6627,-0.1432,-0.396,0,0,1,0,0,1,1,1,1,486.0,761.0,761.0,-275.0,WAIT,等待掉台触发,0,0,1
4.089,467.0,968.0,688.0,558.0,-0.0836,0.6667,-0.1432,-0.3926,0,0,1,0,0,1,1,1,1,490.0,798.0,798.0,-308.0,WAIT,等待掉台触发,0,0,1
4.109,467.0,971.0,692.0,558.0,-0.0836,0.6667,-0.1408,-0.3926,0,0,1,0,0,1,1,1,1,553.0,846.0,846.0,-293.0,WAIT,等待掉台触发,0,0,1
4.129,466.0,972.0,690.0,556.0,-0.0836,0.6726,-0.1383,-0.3926,0,0,1,0,0,1,1,1,1,488.0,777.0,777.0,-289.0,WAIT,等待掉台触发,0,0,1
4.149,466.0,973.0,688.0,556.0,-0.0867,0.6746,-0.1383,-0.3993,0,0,1,0,0,1,1,1,1,487.0,798.0,798.0,-311.0,WAIT,等待掉台触发,0,0,1
4.169,466.0,972.0,688.0,556.0,-0.0867,0.6746,-0.1432,-0.3993,0,0,1,0,0,1,1,1,1,489.0,776.0,776.0,-287.0,WAIT,等待掉台触发,0,0,1
4.189,467.0,974.0,689.0,557.0,-0.0867,0.6766,-0.1432,-0.3993,0,0,1,0,0,1,1,1,1,504.0,777.0,777.0,-273.0,WAIT,等待掉台触发,0,0,1
4.21,467.0,973.0,688.0,557.0,-0.0836,0.6766,-0.1432,-0.396,0,0,1,0,0,1,1,1,1,487.0,893.0,893.0,-406.0,WAIT,等待掉台触发,0,0,1
4.23,468.0,973.0,690.0,558.0,-0.0836,0.6766,-0.1408,-0.396,0,0,1,0,0,1,1,1,1,586.0,908.0,908.0,-322.0,WAIT,等待掉台触发,0,0,1
4.25,467.0,971.0,686.0,556.0,-0.0836,0.6766,-0.1432,-0.396,0,0,1,0,0,1,1,1,1,490.0,894.0,894.0,-404.0,WAIT,等待掉台触发,0,0,1
4.27,468.0,973.0,688.0,558.0,-0.0805,0.6766,-0.1432,-0.3926,0,0,1,0,0,1,1,1,1,488.0,909.0,909.0,-421.0,WAIT,等待掉台触发,0,0,1
4.29,468.0,973.0,688.0,558.0,-0.0805,0.6766,-0.1432,-0.3926,0,0,1,0,0,1,1,1,1,520.0,908.0,908.0,-388.0,WAIT,等待掉台触发,0,0,1
4.31,467.0,971.0,687.0,556.0,-0.0805,0.6766,-0.1432,-0.3926,0,0,1,0,0,1,1,1,1,505.0,909.0,909.0,-404.0,WAIT,等待掉台触发,0,0,1
4.33,467.0,971.0,687.0,557.0,-0.0836,0.6726,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,490.0,909.0,909.0,-419.0,WAIT,等待掉台触发,0,0,1
4.35,468.0,972.0,688.0,558.0,-0.0836,0.6726,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,489.0,915.0,915.0,-426.0,WAIT,等待掉台触发,0,0,1
4.371,468.0,972.0,687.0,557.0,-0.0805,0.6746,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,585.0,893.0,893.0,-308.0,WAIT,等待掉台触发,0,0,1
4.391,466.0,970.0,686.0,556.0,-0.0805,0.6746,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,490.0,910.0,910.0,-420.0,WAIT,等待掉台触发,0,0,1
4.411,466.0,970.0,686.0,556.0,-0.0867,0.6706,-0.1481,-0.3993,0,0,1,0,0,1,1,1,1,490.0,910.0,910.0,-420.0,WAIT,等待掉台触发,0,0,1
4.431,467.0,971.0,687.0,557.0,-0.0867,0.6706,-0.1481,-0.3993,0,0,1,0,0,1,1,1,1,516.0,908.0,908.0,-392.0,WAIT,等待掉台触发,0,0,1
4.451,466.0,971.0,686.0,556.0,-0.0867,0.6726,-0.1481,-0.3993,0,0,1,0,0,1,1,1,1,497.0,908.0,908.0,-411.0,WAIT,等待掉台触发,0,0,1
4.471,469.0,976.0,690.0,559.0,-0.0836,0.6726,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,489.0,910.0,910.0,-421.0,WAIT,等待掉台触发,0,0,1
4.491,468.0,972.0,687.0,557.0,-0.0805,0.6746,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,489.0,910.0,910.0,-421.0,WAIT,等待掉台触发,0,0,1
4.512,467.0,972.0,687.0,556.0,-0.0805,0.6746,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,585.0,908.0,908.0,-323.0,WAIT,等待掉台触发,0,0,1
4.532,468.0,973.0,688.0,558.0,-0.0805,0.6746,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,488.0,909.0,909.0,-421.0,WAIT,等待掉台触发,0,0,1
4.552,467.0,972.0,686.0,557.0,-0.0836,0.6746,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,521.0,909.0,909.0,-388.0,WAIT,等待掉台触发,0,0,1
4.572,468.0,973.0,687.0,555.0,-0.0805,0.6766,-0.1456,-0.396,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
4.592,467.0,973.0,686.0,557.0,-0.0836,0.6766,-0.1481,-0.396,0,0,1,0,0,1,1,1,1,501.0,909.0,909.0,-408.0,WAIT,等待掉台触发,0,0,1
4.612,466.0,971.0,685.0,556.0,-0.0836,0.6766,-0.1481,-0.3993,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
4.632,467.0,972.0,686.0,556.0,-0.0836,0.6746,-0.1481,-0.3993,0,0,1,0,0,1,1,1,1,585.0,907.0,907.0,-322.0,WAIT,等待掉台触发,0,0,1
4.652,466.0,972.0,685.0,556.0,-0.0867,0.6746,-0.1505,-0.3993,0,0,1,0,0,1,1,1,1,486.0,909.0,909.0,-423.0,WAIT,等待掉台触发,0,0,1
4.672,467.0,974.0,686.0,557.0,-0.0836,0.6746,-0.1481,-0.3993,0,0,1,0,0,1,1,1,1,488.0,909.0,909.0,-421.0,WAIT,等待掉台触发,0,0,1
4.693,467.0,972.0,683.0,555.0,-0.0836,0.6746,-0.1505,-0.3993,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
4.713,468.0,975.0,687.0,558.0,-0.0836,0.6786,-0.1481,-0.396,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
4.733,468.0,973.0,686.0,558.0,-0.0805,0.6766,-0.1481,-0.3926,0,0,1,0,0,1,1,1,1,488.0,909.0,909.0,-421.0,WAIT,等待掉台触发,0,0,1
4.753,466.0,970.0,682.0,555.0,-0.0805,0.6766,-0.1481,-0.3926,0,0,1,0,0,1,1,1,1,489.0,908.0,908.0,-419.0,WAIT,等待掉台触发,0,0,1
4.773,467.0,972.0,684.0,557.0,-0.0836,0.6746,-0.1529,-0.396,0,0,1,0,0,1,1,1,1,489.0,908.0,908.0,-419.0,WAIT,等待掉台触发,0,0,1
4.793,467.0,973.0,684.0,556.0,-0.0836,0.6746,-0.1529,-0.3993,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
4.814,466.0,971.0,683.0,555.0,-0.0836,0.6746,-0.1529,-0.3993,0,0,1,0,0,1,1,1,1,582.0,909.0,909.0,-327.0,WAIT,等待掉台触发,0,0,1
4.834,466.0,971.0,683.0,555.0,-0.0867,0.6726,-0.1553,-0.4027,0,0,1,0,0,1,1,1,1,582.0,909.0,909.0,-327.0,WAIT,等待掉台触发,0,0,1
4.854,467.0,973.0,683.0,557.0,-0.0867,0.6726,-0.1553,-0.4027,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
4.874,467.0,974.0,684.0,557.0,-0.0836,0.6766,-0.1553,-0.396,0,0,1,0,0,1,1,1,1,490.0,909.0,909.0,-419.0,WAIT,等待掉台触发,0,0,1
4.894,467.0,973.0,684.0,557.0,-0.0836,0.6766,-0.1529,-0.396,0,0,1,0,0,1,1,1,1,503.0,909.0,909.0,-406.0,WAIT,等待掉台触发,0,0,1
4.914,468.0,974.0,685.0,559.0,-0.0836,0.6786,-0.1529,-0.396,0,0,1,0,0,1,1,1,1,487.0,908.0,908.0,-421.0,WAIT,等待掉台触发,0,0,1
4.934,467.0,974.0,685.0,558.0,-0.0836,0.6786,-0.1505,-0.3926,0,0,1,0,0,1,1,1,1,490.0,909.0,909.0,-419.0,WAIT,等待掉台触发,0,0,1
4.954,468.0,975.0,684.0,558.0,-0.0805,0.6786,-0.1505,-0.3926,0,0,1,0,0,1,1,1,1,597.0,909.0,909.0,-312.0,WAIT,等待掉台触发,0,0,1
4.974,467.0,971.0,683.0,557.0,-0.0836,0.6786,-0.1529,-0.3926,0,0,1,0,0,1,1,1,1,488.0,909.0,909.0,-421.0,WAIT,等待掉台触发,0,0,1
4.995,467.0,972.0,682.0,557.0,-0.0836,0.6746,-0.1553,-0.396,0,0,1,0,0,1,1,1,1,520.0,909.0,909.0,-389.0,WAIT,等待掉台触发,0,0,1
5.015,467.0,973.0,683.0,557.0,-0.0836,0.6746,-0.1553,-0.396,0,0,1,0,0,1,1,1,1,505.0,909.0,909.0,-404.0,WAIT,等待掉台触发,0,0,1
5.035,466.0,971.0,681.0,555.0,-0.0836,0.6746,-0.1578,-0.396,0,0,1,0,0,1,1,1,1,487.0,913.0,913.0,-426.0,WAIT,等待掉台触发,0,0,1
5.055,466.0,970.0,681.0,556.0,-0.0867,0.6726,-0.1602,-0.3993,0,0,1,0,0,1,1,1,1,488.0,909.0,909.0,-421.0,WAIT,等待掉台触发,0,0,1
5.075,467.0,973.0,683.0,557.0,-0.0867,0.6726,-0.1602,-0.3993,0,0,1,0,0,1,1,1,1,586.0,909.0,909.0,-323.0,WAIT,等待掉台触发,0,0,1
5.095,467.0,971.0,682.0,556.0,-0.0836,0.6726,-0.1578,-0.3993,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
5.115,467.0,971.0,682.0,558.0,-0.0836,0.6726,-0.1578,-0.396,0,0,1,0,0,1,1,1,1,488.0,908.0,908.0,-420.0,WAIT,等待掉台触发,0,0,1
5.135,465.0,967.0,679.0,554.0,-0.0836,0.6726,-0.1578,-0.3993,0,0,1,0,0,1,1,1,1,504.0,909.0,909.0,-405.0,WAIT,等待掉台触发,0,0,1
5.156,465.0,968.0,680.0,555.0,-0.0898,0.6667,-0.1626,-0.4027,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
5.176,468.0,973.0,683.0,557.0,-0.0898,0.6667,-0.1626,-0.4027,0,0,1,0,0,1,1,1,1,489.0,908.0,908.0,-419.0,WAIT,等待掉台触发,0,0,1
5.196,468.0,973.0,683.0,557.0,-0.0805,0.6766,-0.1553,-0.396,0,0,1,0,0,1,1,1,1,489.0,908.0,908.0,-419.0,WAIT,等待掉台触发,0,0,1
5.216,465.0,968.0,681.0,556.0,-0.0805,0.6766,-0.1553,-0.396,0,0,1,0,0,1,1,1,1,493.0,910.0,910.0,-417.0,WAIT,等待掉台触发,0,0,1
5.236,467.0,969.0,682.0,556.0,-0.0836,0.6687,-0.1578,-0.3993,0,0,1,0,0,1,1,1,1,489.0,909.0,909.0,-420.0,WAIT,等待掉台触发,0,0,1
5.256,466.0,968.0,681.0,555.0,-0.0867,0.6667,-0.1602,-0.3993,0,0,1,0,0,1,1,1,1,490.0,917.0,917.0,-427.0,WAIT,等待掉台触发,0,0,1
5.277,467.0,970.0,683.0,557.0,-0.0836,0.6687,-0.1578,-0.3993,0,0,1,0,0,1,1,1,1,539.0,909.0,909.0,-370.0,WAIT,等待掉台触发,0,0,1
5.297,466.0,968.0,682.0,555.0,-0.0867,0.6667,-0.1578,-0.4027,0,0,1,1,0,1,1,1,1,505.0,909.0,909.0,-404.0,WAIT,等待掉台触发,0,0,1
5.317,468.0,972.0,684.0,558.0,-0.0836,0.6706,-0.1553,-0.396,0,0,1,1,0,1,1,1,1,490.0,909.0,909.0,-419.0,WAIT,等待掉台触发,0,0,1
5.337,468.0,971.0,684.0,557.0,-0.0805,0.6726,-0.1529,-0.396,0,0,1,1,0,1,1,1,1,487.0,909.0,909.0,-422.0,WAIT,等待掉台触发,0,0,1
