t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,diff,state,reason,left_cmd,right_cmd,healthy
2.842,518.0,745.0,354.0,1027.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,309.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.862,518.0,745.0,353.0,1028.0,-0.4027,-0.1155,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.882,518.0,744.0,354.0,1027.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,7.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.903,517.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,183.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.923,518.0,744.0,352.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,146.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.943,517.0,745.0,354.0,1029.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,422.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.963,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,157.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.983,517.0,743.0,352.0,1024.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,419.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.003,517.0,743.0,352.0,1024.0,-0.4054,-0.1198,-0.2953,-0.2484,1,0,0,0,0,0,0,0,1,419.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.023,518.0,744.0,354.0,1027.0,-0.4054,-0.1198,-0.2953,-0.2484,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.043,517.0,744.0,353.0,1026.0,-0.4054,-0.1176,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.064,517.0,742.0,353.0,1024.0,-0.4054,-0.1176,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,150.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.084,518.0,744.0,353.0,1027.0,-0.4054,-0.1176,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.104,520.0,745.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,293.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.124,518.0,744.0,353.0,1026.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,218.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.144,519.0,744.0,354.0,1027.0,-0.4,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,264.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.164,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,169.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.184,517.0,744.0,353.0,1025.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,164.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.204,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,227.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.225,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,286.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.245,517.0,744.0,352.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.265,518.0,744.0,354.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2443,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.285,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2443,1,0,0,0,0,0,0,0,1,160.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.305,518.0,744.0,353.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,-5.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.326,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.346,518.0,745.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,210.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.366,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,456.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.386,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.406,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,364.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.426,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,364.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.446,516.0,743.0,352.0,1025.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,132.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.466,517.0,744.0,354.0,1028.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,3.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.487,518.0,745.0,354.0,1028.0,-0.4054,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.507,518.0,744.0,352.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,31.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.527,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,423.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.547,518.0,745.0,353.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.567,518.0,744.0,353.0,1026.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,245.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.587,518.0,745.0,354.0,1028.0,-0.4027,-0.1155,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.608,519.0,745.0,353.0,1027.0,-0.4027,-0.1155,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.628,518.0,744.0,353.0,1026.0,-0.4027,-0.1155,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.648,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.668,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.688,518.0,744.0,353.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.708,519.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,113.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.728,519.0,745.0,354.0,1029.0,-0.4,-0.1155,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,31.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.749,518.0,745.0,354.0,1027.0,-0.4,-0.1155,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.769,519.0,744.0,353.0,1027.0,-0.4,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,421.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.789,518.0,745.0,354.0,1028.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.809,518.0,745.0,354.0,1027.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.829,518.0,745.0,354.0,1027.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.849,518.0,745.0,353.0,1026.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,256.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.869,518.0,745.0,352.0,1028.0,-0.4027,-0.1155,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,62.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.89,518.0,744.0,353.0,1027.0,-0.4027,-0.1155,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,-5.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.91,518.0,745.0,354.0,1027.0,-0.4027,-0.1155,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.93,518.0,744.0,353.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,128.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.95,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,480.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.97,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,214.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.991,518.0,744.0,353.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,389.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.011,517.0,743.0,353.0,1026.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,186.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.031,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,21.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.052,518.0,744.0,354.0,1029.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.072,518.0,745.0,353.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,19.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.092,518.0,743.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,268.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.113,517.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,198.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.133,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,146.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.153,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.173,518.0,746.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.193,517.0,744.0,353.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,342.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.213,518.0,744.0,353.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.233,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,147.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.253,517.0,742.0,353.0,1026.0,-0.4027,-0.1176,-0.2925,-0.2401,1,0,0,0,0,0,0,0,1,150.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.273,517.0,742.0,353.0,1026.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,150.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.294,518.0,744.0,354.0,1029.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,11.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.314,517.0,744.0,353.0,1027.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.334,517.0,745.0,353.0,1027.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.354,518.0,744.0,353.0,1027.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,317.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.374,517.0,743.0,354.0,1027.0,-0.4054,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,155.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.394,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.414,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,293.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.434,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,112.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.455,518.0,744.0,353.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.475,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.495,518.0,745.0,354.0,1029.0,-0.4027,-0.1155,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,20.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.515,517.0,744.0,354.0,1027.0,-0.4027,-0.1155,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.535,518.0,744.0,355.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.555,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.575,517.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.595,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.616,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.636,519.0,744.0,353.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.656,519.0,744.0,353.0,1026.0,-0.4,-0.1176,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.676,518.0,744.0,354.0,1027.0,-0.4,-0.1176,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.696,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.716,517.0,743.0,353.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,17.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.736,518.0,744.0,353.0,1027.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.756,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.777,517.0,743.0,354.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,497.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.797,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,183.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.817,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.837,517.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.857,518.0,743.0,353.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,3.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.877,518.0,745.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.897,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.917,518.0,745.0,354.0,1027.0,-0.4027,-0.1155,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,488.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.937,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.958,517.0,742.0,353.0,1025.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,134.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.978,518.0,744.0,355.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.998,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,116.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.018,517.0,743.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.038,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.058,518.0,744.0,354.0,1028.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.078,518.0,744.0,354.0,1027.0,-0.4027,-0.1176,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,278.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.098,517.0,743.0,353.0,1026.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.118,517.0,744.0,354.0,1027.0,-0.4054,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,166.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.139,517.0,743.0,353.0,1026.0,-0.4054,-0.1198,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,133.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.159,518.0,744.0,354.0,1027.0,-0.4054,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,200.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.179,516.0,743.0,354.0,1026.0,-0.4054,-0.1198,-0.2897,-0.2443,1,0,0,0,0,0,0,0,1,390.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.199,518.0,744.0,354.0,1029.0,-0.4027,-0.1176,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.219,518.0,743.0,354.0,1028.0,-0.4027,-0.1198,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,145.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.239,517.0,743.0,353.0,1027.0,-0.4027,-0.1198,-0.2897,-0.2401,1,0,0,0,0,0,0,0,1,160.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.259,518.0,744.0,354.0,1027.0,-0.4027,-0.1198,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,164.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.279,518.0,743.0,353.0,1026.0,-0.4027,-0.1198,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,131.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.299,517.0,742.0,353.0,1026.0,-0.4027,-0.1198,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,191.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.32,518.0,745.0,354.0,1028.0,-0.4027,-0.1198,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,422.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.34,517.0,743.0,354.0,1027.0,-0.4054,-0.1198,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,507.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.36,516.0,741.0,353.0,1025.0,-0.4054,-0.1198,-0.2897,-0.2422,1,0,0,0,0,0,0,0,1,134.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.38,517.0,744.0,353.0,1026.0,-0.4054,-0.1198,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,276.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.4,517.0,742.0,353.0,1026.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.42,517.0,742.0,353.0,1026.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,12.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.44,517.0,742.0,353.0,1026.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,12.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.46,518.0,743.0,354.0,1028.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.481,515.0,741.0,352.0,1024.0,-0.4054,-0.122,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,94.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.501,516.0,741.0,353.0,1025.0,-0.4082,-0.1242,-0.2925,-0.2463,1,0,0,0,0,0,0,0,1,423.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.521,517.0,744.0,353.0,1026.0,-0.4082,-0.1242,-0.2925,-0.2463,1,0,0,0,0,0,0,0,1,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.541,516.0,742.0,352.0,1025.0,-0.4082,-0.122,-0.2925,-0.2463,1,0,0,0,0,0,0,0,1,226.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.561,516.0,742.0,352.0,1025.0,-0.4082,-0.122,-0.2953,-0.2463,1,0,0,0,0,0,0,0,1,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.581,517.0,744.0,354.0,1027.0,-0.4082,-0.122,-0.2953,-0.2463,1,0,0,0,0,0,0,0,1,149.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.602,517.0,743.0,353.0,1027.0,-0.4054,-0.1198,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.622,517.0,742.0,353.0,1026.0,-0.4054,-0.1198,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.642,517.0,743.0,354.0,1027.0,-0.4054,-0.1198,-0.2925,-0.2422,1,0,0,0,0,0,0,0,1,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.662,517.0,743.0,353.0,1026.0,-0.4054,-0.1198,-0.2925,-0.2443,1,0,0,0,0,0,0,0,1,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.682,517.0,743.0,354.0,1026.0,-0.4054,-0.1198,-0.2897,-0.2443,1,0,0,0,0,0,0,0,1,2.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.702,517.0,743.0,354.0,1027.0,-0.4054,-0.1198,-0.2897,-0.2443,1,0,0,0,0,0,0,0,1,261.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.722,516.0,741.0,353.0,1025.0,-0.4054,-0.1198,-0.2897,-0.2443,1,0,0,0,0,0,0,0,1,160.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
