t,left,right,valid
12.969,1494.0,1639.0,1
12.989,1493.0,1640.0,1
13.01,1492.0,1636.0,1
13.03,1478.0,1637.0,1
13.05,1479.0,1638.0,1
13.07,1494.0,1622.0,1
13.09,1478.0,1637.0,1
13.11,1478.0,1623.0,1
13.13,1479.0,1624.0,1
13.15,1479.0,1623.0,1
13.171,1479.0,1654.0,1
13.191,1478.0,1639.0,1
13.211,1479.0,1653.0,1
13.231,1479.0,1669.0,1
13.251,1464.0,1650.0,1
13.271,1464.0,1653.0,1
13.291,1478.0,1639.0,1
13.311,1478.0,1649.0,1
13.331,1480.0,1653.0,1
13.352,1463.0,1653.0,1
13.372,1463.0,1650.0,1
13.392,1478.0,1652.0,1
13.412,1478.0,1650.0,1
13.432,1479.0,1639.0,1
13.452,1478.0,1638.0,1
13.472,1463.0,1652.0,1
13.492,1479.0,1639.0,1
13.512,1478.0,1639.0,1
13.533,1477.0,1652.0,1
13.553,1462.0,1652.0,1
13.573,1463.0,1640.0,1
13.593,1479.0,1638.0,1
13.613,1478.0,1648.0,1
13.633,1478.0,1639.0,1
13.653,1479.0,1654.0,1
13.673,1479.0,1668.0,1
13.693,1477.0,1636.0,1
13.714,1478.0,1654.0,1
13.734,1464.0,1654.0,1
13.754,1483.0,1651.0,1
13.774,1491.0,1637.0,1
13.794,1478.0,1654.0,1
13.814,1480.0,1652.0,1
13.834,1498.0,1652.0,1
13.854,1491.0,1653.0,1
13.874,1493.0,1640.0,1
13.895,1494.0,1652.0,1
13.915,1498.0,1636.0,1
13.935,1492.0,1639.0,1
13.955,1494.0,1639.0,1
13.975,1493.0,1654.0,1
13.995,1509.0,1635.0,1
14.015,1507.0,1654.0,1
14.035,1493.0,1669.0,1
14.055,1510.0,1636.0,1
14.076,1493.0,1638.0,1
14.096,1493.0,1638.0,1
14.116,1494.0,1621.0,1
14.136,1478.0,1622.0,1
14.156,1478.0,1609.0,1
14.176,1493.0,1625.0,1
14.196,1493.0,1622.0,1
14.216,1493.0,1623.0,1
14.237,1478.0,1624.0,1
14.257,1479.0,1640.0,1
14.277,1478.0,1638.0,1
14.297,1477.0,1624.0,1
14.317,1493.0,1610.0,1
14.337,1479.0,1624.0,1
14.357,1464.0,1625.0,1
14.377,1462.0,1609.0,1
14.397,1463.0,1624.0,1
14.417,1464.0,1620.0,1
14.438,1462.0,1621.0,1
14.458,1462.0,1609.0,1
14.478,1463.0,1609.0,1
14.498,1479.0,1606.0,1
14.518,1484.0,1608.0,1
14.538,1461.0,1595.0,1
14.558,1463.0,1608.0,1
14.578,1464.0,1608.0,1
14.598,1469.0,1594.0,1
14.618,1461.0,1595.0,1
14.639,1463.0,1594.0,1
14.659,1478.0,1590.0,1
14.679,1462.0,1609.0,1
14.699,1462.0,1595.0,1
14.719,1464.0,1593.0,1
14.739,1464.0,1589.0,1
14.759,1484.0,1595.0,1
14.779,1463.0,1603.0,1
14.799,1464.0,1611.0,1
14.82,1463.0,1608.0,1
14.84,1463.0,1610.0,1
14.86,1463.0,1590.0,1
14.88,1463.0,1606.0,1
