t,left,right,diff,valid
7.041,578.0,304.0,274.0,1
7.061,611.0,289.0,322.0,1
7.081,595.0,272.0,323.0,1
7.101,578.0,321.0,257.0,1
7.121,479.0,304.0,175.0,1
7.142,563.0,306.0,257.0,1
7.162,530.0,305.0,225.0,1
7.182,659.0,240.0,419.0,1
7.202,595.0,303.0,292.0,1
7.222,610.0,303.0,307.0,1
7.242,532.0,305.0,227.0,1
7.262,496.0,305.0,191.0,1
7.282,529.0,257.0,272.0,1
7.302,645.0,631.0,14.0,1
7.323,612.0,304.0,308.0,1
7.343,530.0,43.0,487.0,1
7.363,530.0,306.0,224.0,1
7.383,510.0,56.0,454.0,1
7.403,611.0,317.0,294.0,1
7.423,595.0,316.0,279.0,1
7.443,611.0,488.0,123.0,1
7.463,531.0,633.0,-102.0,1
7.483,494.0,305.0,189.0,1
7.504,563.0,305.0,258.0,1
7.524,547.0,305.0,242.0,1
7.544,626.0,385.0,241.0,1
7.564,618.0,305.0,313.0,1
7.584,480.0,305.0,175.0,1
7.604,531.0,305.0,226.0,1
7.624,511.0,304.0,207.0,1
7.644,529.0,286.0,243.0,1
7.665,658.0,303.0,355.0,1
7.685,659.0,289.0,370.0,1
7.705,531.0,306.0,225.0,1
7.725,536.0,304.0,232.0,1
7.745,495.0,286.0,209.0,1
7.765,564.0,318.0,246.0,1
7.785,595.0,305.0,290.0,1
7.805,659.0,634.0,25.0,1
7.825,604.0,306.0,298.0,1
7.846,531.0,304.0,227.0,1
7.866,530.0,288.0,242.0,1
7.886,531.0,304.0,227.0,1
7.906,594.0,256.0,338.0,1
7.926,614.0,619.0,-5.0,1
7.946,512.0,304.0,208.0,1
7.966,530.0,255.0,275.0,1
7.986,505.0,305.0,200.0,1
8.006,530.0,256.0,274.0,1
8.027,595.0,305.0,290.0,1
8.047,642.0,305.0,337.0,1
8.067,530.0,239.0,291.0,1
8.087,528.0,304.0,224.0,1
8.107,495.0,304.0,191.0,1
8.127,532.0,306.0,226.0,1
8.147,596.0,305.0,291.0,1
8.167,642.0,246.0,396.0,1
8.187,594.0,304.0,290.0,1
8.208,533.0,318.0,215.0,1
8.228,531.0,306.0,225.0,1
8.248,520.0,305.0,215.0,1
8.268,593.0,44.0,549.0,1
8.288,578.0,305.0,273.0,1
8.308,562.0,304.0,258.0,1
8.328,531.0,302.0,229.0,1
8.348,530.0,306.0,224.0,1
8.369,530.0,272.0,258.0,1
8.389,595.0,303.0,292.0,1
8.409,610.0,304.0,306.0,1
8.429,547.0,304.0,243.0,1
8.449,530.0,306.0,224.0,1
8.469,529.0,87.0,442.0,1
8.489,496.0,288.0,208.0,1
8.509,610.0,303.0,307.0,1
8.529,628.0,613.0,15.0,1
8.55,595.0,598.0,-3.0,1
8.57,530.0,289.0,241.0,1
8.59,531.0,305.0,226.0,1
8.61,496.0,318.0,178.0,1
8.63,605.0,316.0,289.0,1
8.65,594.0,303.0,291.0,1
8.67,578.0,305.0,273.0,1
8.69,531.0,306.0,225.0,1
8.711,545.0,304.0,241.0,1
8.731,529.0,304.0,225.0,1
8.751,579.0,272.0,307.0,1
8.771,596.0,305.0,291.0,1
8.791,587.0,257.0,330.0,1
8.811,530.0,305.0,225.0,1
8.831,532.0,304.0,228.0,1
8.851,531.0,238.0,293.0,1
8.871,610.0,304.0,306.0,1
8.892,612.0,240.0,372.0,1
8.912,610.0,322.0,288.0,1
8.932,532.0,303.0,229.0,1
8.952,531.0,268.0,263.0,1
8.972,496.0,316.0,180.0,1
8.992,609.0,305.0,304.0,1
9.012,596.0,306.0,290.0,1
9.032,595.0,305.0,290.0,1
9.052,538.0,256.0,282.0,1
9.073,561.0,304.0,257.0,1
9.093,579.0,258.0,321.0,1
