t,left,right,valid
10.778,1248.0,1302.0,1
10.798,1265.0,1305.0,1
10.818,1248.0,1306.0,1
10.838,1248.0,1301.0,1
10.858,1264.0,1303.0,1
10.879,1248.0,1305.0,1
10.899,1248.0,1304.0,1
10.919,1264.0,1304.0,1
10.939,1264.0,1304.0,1
10.959,1264.0,1305.0,1
10.979,1264.0,1304.0,1
10.999,1263.0,1303.0,1
11.019,1265.0,1305.0,1
11.039,1265.0,1305.0,1
11.06,1267.0,1304.0,1
11.08,1263.0,1302.0,1
11.1,1264.0,1305.0,1
11.12,1264.0,1317.0,1
11.14,1268.0,1301.0,1
11.16,1264.0,1304.0,1
11.18,1264.0,1305.0,1
11.2,1264.0,1302.0,1
11.22,1270.0,1303.0,1
11.24,1264.0,1304.0,1
11.261,1264.0,1306.0,1
11.281,1264.0,1304.0,1
11.301,1269.0,1303.0,1
11.321,1264.0,1306.0,1
11.341,1264.0,1306.0,1
11.361,1264.0,1304.0,1
11.381,1264.0,1304.0,1
11.401,1264.0,1305.0,1
11.421,1264.0,1304.0,1
11.441,1263.0,1300.0,1
11.462,1264.0,1305.0,1
11.482,1265.0,1305.0,1
11.502,1262.0,1320.0,1
11.522,1263.0,1302.0,1
11.542,1266.0,1306.0,1
11.562,1265.0,1305.0,1
11.582,1262.0,1303.0,1
11.602,1263.0,1289.0,1
11.622,1264.0,1305.0,1
11.643,1264.0,1289.0,1
11.663,1264.0,1289.0,1
11.683,1263.0,1289.0,1
11.703,1264.0,1306.0,1
11.723,1264.0,1304.0,1
11.743,1262.0,1319.0,1
11.763,1262.0,1305.0,1
11.783,1265.0,1321.0,1
11.803,1270.0,1306.0,1
11.824,1263.0,1319.0,1
11.844,1264.0,1305.0,1
11.864,1264.0,1319.0,1
11.884,1269.0,1318.0,1
11.904,1262.0,1320.0,1
11.924,1264.0,1321.0,1
11.944,1264.0,1302.0,1
11.964,1266.0,1319.0,1
11.984,1246.0,1305.0,1
12.004,1248.0,1305.0,1
12.025,1249.0,1304.0,1
12.045,1248.0,1303.0,1
12.065,1246.0,1305.0,1
12.085,1248.0,1306.0,1
12.105,1265.0,1311.0,1
12.125,1264.0,1305.0,1
12.145,1248.0,1320.0,1
12.165,1264.0,1320.0,1
12.185,1264.0,1318.0,1
12.206,1270.0,1321.0,1
12.226,1264.0,1321.0,1
12.246,1264.0,1318.0,1
12.266,1263.0,1319.0,1
12.286,1264.0,1338.0,1
12.306,1264.0,1339.0,1
12.326,1264.0,1335.0,1
12.346,1263.0,1336.0,1
12.366,1264.0,1337.0,1
12.386,1264.0,1336.0,1
12.407,1264.0,1336.0,1
12.427,1247.0,1320.0,1
12.447,1248.0,1305.0,1
12.467,1233.0,1304.0,1
12.487,1232.0,1300.0,1
12.507,1232.0,1305.0,1
12.527,1234.0,1290.0,1
12.547,1233.0,1286.0,1
12.567,1238.0,1287.0,1
12.587,1231.0,1305.0,1
12.608,1233.0,1304.0,1
12.628,1233.0,1302.0,1
12.648,1234.0,1305.0,1
12.668,1247.0,1305.0,1
12.688,1249.0,1319.0,1
12.708,1248.0,1320.0,1
12.728,1248.0,1337.0,1
12.748,1246.0,1337.0,1
12.768,1248.0,1336.0,1
12.788,1264.0,1336.0,1
12.809,1248.0,1337.0,1
12.829,1249.0,1337.0,1
12.849,1248.0,1349.0,1
12.869,1248.0,1336.0,1
12.889,1249.0,1320.0,1
12.909,1248.0,1320.0,1
12.929,1248.0,1300.0,1
12.949,1233.0,1321.0,1
12.969,1248.0,1321.0,1
12.989,1233.0,1326.0,1
13.009,1234.0,1318.0,1
13.03,1248.0,1337.0,1
13.05,1248.0,1337.0,1
13.07,1264.0,1335.0,1
13.09,1264.0,1350.0,1
13.11,1262.0,1352.0,1
13.13,1263.0,1349.0,1
13.15,1264.0,1351.0,1
13.17,1270.0,1366.0,1
13.19,1270.0,1367.0,1
13.21,1264.0,1365.0,1
13.23,1248.0,1335.0,1
13.25,1232.0,1337.0,1
13.271,1254.0,1321.0,1
13.291,1248.0,1319.0,1
13.311,1265.0,1335.0,1
13.331,1248.0,1320.0,1
13.351,1248.0,1321.0,1
13.371,1264.0,1320.0,1
13.391,1264.0,1320.0,1
13.411,1263.0,1321.0,1
13.431,1264.0,1336.0,1
13.451,1295.0,1351.0,1
13.471,1294.0,1336.0,1
13.491,1292.0,1337.0,1
13.511,1293.0,1351.0,1
13.532,1325.0,1364.0,1
13.552,1316.0,1382.0,1
13.572,1323.0,1382.0,1
13.592,1339.0,1392.0,1
13.612,1355.0,1394.0,1
13.632,1355.0,1412.0,1
13.652,1361.0,1413.0,1
13.672,1355.0,1409.0,1
13.692,1370.0,1397.0,1
13.712,1369.0,1383.0,1
13.732,1368.0,1381.0,1
13.753,1356.0,1381.0,1
13.773,1325.0,1352.0,1
13.793,1324.0,1338.0,1
13.813,1310.0,1320.0,1
13.833,1248.0,1301.0,1
13.853,1264.0,1321.0,1
13.873,1264.0,1321.0,1
13.893,1248.0,1316.0,1
13.913,1280.0,1305.0,1
13.934,1264.0,1305.0,1
13.954,1263.0,1308.0,1
13.974,1264.0,1304.0,1
13.994,1249.0,1305.0,1
14.014,1248.0,1305.0,1
14.034,1248.0,1303.0,1
14.054,1249.0,1319.0,1
14.074,1248.0,1305.0,1
14.094,1232.0,1305.0,1
14.115,1218.0,1304.0,1
14.135,1248.0,1304.0,1
14.155,1233.0,1321.0,1
14.175,1232.0,1320.0,1
14.195,1217.0,1351.0,1
14.215,1264.0,1352.0,1
14.235,1248.0,1367.0,1
14.255,1232.0,1396.0,1
14.275,1248.0,1395.0,1
14.296,1248.0,1411.0,1
14.316,1249.0,1412.0,1
14.336,1247.0,1424.0,1
14.356,1248.0,1425.0,1
14.376,1249.0,1441.0,1
14.396,1254.0,1440.0,1
14.416,1246.0,1440.0,1
14.436,1264.0,1441.0,1
14.456,1264.0,1456.0,1
14.476,1262.0,1456.0,1
14.497,1263.0,1451.0,1
14.517,1264.0,1456.0,1
14.537,1264.0,1456.0,1
14.557,1270.0,1470.0,1
14.577,1264.0,1453.0,1
14.597,1265.0,1441.0,1
14.617,1264.0,1448.0,1
14.637,1268.0,1424.0,1
14.657,1264.0,1426.0,1
14.678,1264.0,1397.0,1
14.698,1264.0,1380.0,1
14.718,1263.0,1365.0,1
14.738,1264.0,1337.0,1
14.758,1265.0,1321.0,1
14.778,1264.0,1319.0,1
14.798,1264.0,1336.0,1
14.818,1264.0,1321.0,1
14.838,1248.0,1337.0,1
14.858,1263.0,1351.0,1
14.879,1248.0,1336.0,1
14.899,1264.0,1337.0,1
14.919,1263.0,1337.0,1
14.939,1264.0,1334.0,1
14.959,1264.0,1337.0,1
14.979,1265.0,1337.0,1
14.999,1248.0,1334.0,1
15.019,1264.0,1335.0,1
15.039,1249.0,1338.0,1
15.059,1249.0,1337.0,1
15.08,1247.0,1335.0,1
15.1,1248.0,1336.0,1
15.12,1248.0,1337.0,1
15.14,1264.0,1351.0,1
15.16,1261.0,1350.0,1
15.18,1248.0,1351.0,1
15.2,1248.0,1337.0,1
15.22,1248.0,1336.0,1
15.24,1246.0,1332.0,1
15.261,1248.0,1337.0,1
15.281,1249.0,1337.0,1
15.301,1249.0,1333.0,1
15.321,1248.0,1334.0,1
15.341,1249.0,1337.0,1
15.361,1264.0,1334.0,1
15.381,1254.0,1336.0,1
15.401,1246.0,1337.0,1
15.421,1249.0,1337.0,1
15.441,1249.0,1335.0,1
15.462,1248.0,1318.0,1
15.482,1254.0,1321.0,1
15.502,1249.0,1337.0,1
15.522,1249.0,1336.0,1
15.542,1248.0,1315.0,1
15.562,1233.0,1321.0,1
15.582,1249.0,1321.0,1
15.602,1248.0,1335.0,1
15.622,1248.0,1320.0,1
15.642,1248.0,1321.0,1
15.663,1249.0,1324.0,1
15.683,1248.0,1317.0,1
15.703,1248.0,1337.0,1
15.723,1248.0,1320.0,1
15.743,1248.0,1335.0,1
15.763,1248.0,1318.0,1
15.783,1248.0,1321.0,1
15.803,1249.0,1321.0,1
15.823,1233.0,1319.0,1
15.844,1232.0,1304.0,1
15.864,1232.0,1320.0,1
15.884,1233.0,1320.0,1
15.904,1232.0,1317.0,1
15.924,1231.0,1320.0,1
15.944,1248.0,1320.0,1
15.964,1249.0,1336.0,1
15.984,1254.0,1317.0,1
