t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,avoid_state,avoid_reason,bad_offset_x,bad_bbox_area_ratio,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
15.590447,bad_left_far,,77,1786864201637,2.02880599999844,1,target,,640,480,scan_with_ir,5.437276,158.145206,1,0,1,1,bad,0.275502,5,279,167,480,162.0,201.0,32562.0,0.10599609375,86,380,-0.73125,0.583333,,1,,239,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.73125,0.10599609375,500,400,1,1384,1309,1084,1454,313,968,20,364,5,9,1,1,1,1,0,1,1,1
15.751473,bad_left_far,,78,1786864201796,4.328364999992118,1,target,,640,480,scan_with_ir,5.446854,156.360839,1,0,1,1,bad,0.90788,20,278,262,479,242.0,201.0,48642.0,0.15833984375,141,379,-0.559375,0.579167,,1,,238,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.559375,0.15833984375,500,400,1,1390,1316,1073,1467,23,956,21,532,5,10,0,1,1,1,0,1,1,1
15.912629,bad_left_far,,79,1786864201949,12.46305399990888,1,target,,640,480,scan_with_ir,5.458379,150.272143,1,0,1,1,bad,0.948239,88,280,317,480,229.0,200.0,45800.0,0.14908854166666666,203,380,-0.365625,0.583333,,1,,236,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.365625,0.14908854166666666,500,400,1,1360,1309,1043,1469,606,1008,421,811,7,10,0,0,1,1,0,1,1,1
16.073943,bad_left_far,,80,1786864202104,18.833946999848195,1,target,,640,480,scan_with_ir,5.468885,152.307411,1,0,1,1,bad,0.921742,137,289,360,480,223.0,191.0,42593.0,0.13864908854166666,249,385,-0.221875,0.604167,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.221875,0.13864908854166666,500,400,1,1355,1269,1029,1468,24,956,778,765,7,11,0,0,1,1,1,1,1,1
16.214783,bad_left_far,,81,1786864202261,2.6367190000655683,1,target,,640,480,scan_with_ir,5.478529,151.044531,1,0,1,1,bad,0.949699,244,293,464,480,220.0,187.0,41140.0,0.13391927083333333,354,387,0.10625,0.6125,,1,,252,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.10625,0.13391927083333333,-400,400,1,1377,1276,1009,1478,24,955,1019,1272,10,9,0,0,1,1,1,1,1,1
16.376635,bad_left_far,,82,1786864202424,1.477226000133669,1,target,,640,480,scan_with_ir,5.485652,157.46622,1,0,1,1,bad,0.956928,242,300,475,480,233.0,180.0,41940.0,0.1365234375,359,390,0.121875,0.625,,1,,252,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.121875,0.1365234375,-400,400,1,1364,1281,1013,1467,24,940,419,1407,10,11,0,0,1,1,1,1,1,1
16.537736,bad_left_far,,83,1786864202586,0.7953340000312892,1,target,,640,480,scan_with_ir,5.493057,153.208668,1,0,1,1,bad,0.95791,155,299,416,479,261.0,180.0,46980.0,0.1529296875,286,389,-0.10625,0.620833,,1,,252,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.10625,0.1529296875,400,-400,1,1355,1277,1013,1471,35,959,1121,1377,11,10,0,0,1,1,1,1,1,1
16.739386,bad_left_far,,84,1786864202770,18.10664899994663,1,target,,640,480,scan_with_ir,5.49223,175.574925,1,0,1,1,bad,0.960681,164,300,424,479,260.0,179.0,46540.0,0.15149739583333333,294,390,-0.08125,0.625,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.15149739583333333,400,-400,1,1361,1280,1016,1475,23,952,1163,1394,10,10,0,0,1,1,1,1,0,1
16.880543,bad_left_far,,85,1786864202927,2.514091999955781,1,target,,640,480,scan_with_ir,5.501238,150.22231,1,0,1,1,bad,0.959044,165,300,424,479,259.0,179.0,46361.0,0.15091471354166666,295,390,-0.078125,0.625,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.078125,0.15091471354166666,400,-400,1,1342,1265,994,1448,30,952,1002,1423,11,10,0,0,1,1,1,1,0,1
17.061728,bad_left_far,,86,1786864203096,14.707724999880156,1,target,,640,480,scan_with_ir,5.505771,163.253868,1,0,1,1,bad,0.957075,160,301,419,480,259.0,179.0,46361.0,0.15091471354166666,290,391,-0.09375,0.629167,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.09375,0.15091471354166666,400,-400,1,1354,1262,997,1443,193,956,21,1360,10,10,0,1,1,1,1,1,1,1
17.223044,bad_left_far,,87,1786864203253,18.794800000023315,1,target,,640,480,scan_with_ir,5.514235,150.615688,1,0,1,1,bad,0.951673,140,297,400,480,260.0,183.0,47580.0,0.1548828125,270,389,-0.15625,0.620833,,1,,238,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.15625,0.1548828125,500,400,1,1368,1272,1001,1440,279,940,21,1265,10,11,0,1,1,1,0,1,1,1
17.364609,bad_left_far,,88,1786864203411,2.5974790000873327,1,target,,640,480,scan_with_ir,5.522412,155.447321,1,0,1,1,bad,0.947567,93,285,349,479,256.0,194.0,49664.0,0.16166666666666665,221,382,-0.309375,0.591667,,1,,238,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.309375,0.16166666666666665,500,400,1,1355,1240,1001,1411,345,953,21,1220,9,10,0,1,1,1,0,1,1,1
17.526002,bad_left_far,,89,1786864203562,13.093464999883508,1,target,,640,480,scan_with_ir,5.532776,143.542643,1,0,1,1,bad,0.949829,53,284,311,479,258.0,195.0,50310.0,0.16376953125,182,382,-0.43125,0.591667,,1,,239,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.43125,0.16376953125,500,400,1,1390,1274,1051,1451,35,908,21,1033,9,10,1,1,1,1,0,1,1,1
17.667118,bad_left_far,,90,1786864203712,4.472399000178484,1,target,,640,480,scan_with_ir,5.543344,143.877395,1,0,1,1,bad,0.912117,18,281,263,480,245.0,199.0,48755.0,0.15870768229166668,141,381,-0.559375,0.5875,,1,,239,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.559375,0.15870768229166668,500,400,1,1392,1294,1048,1449,24,963,21,17,2,10,1,1,1,1,0,1,1,1
17.809025,bad_left_far,,91,1786864203857,1.0573469999144436,1,no_target,,640,480,search,5.555218,138.57844,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1371,1276,1044,1440,23,984,40,18,2,10,1,1,1,1,0,1,1,1
17.990511,bad_left_far,,92,1786864204021,18.494362000183173,1,target,,640,480,scan_with_ir,5.560561,156.02366,1,0,1,1,bad,0.547062,4,280,164,480,160.0,200.0,32000.0,0.10416666666666667,84,380,-0.7375,0.583333,,1,,239,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.7375,0.10416666666666667,500,400,1,1369,1288,1072,1472,24,939,21,17,2,11,1,1,1,1,0,1,1,1
18.151544,bad_left_far,,93,1786864204182,18.391697999959433,1,no_target,,640,480,search,5.566746,154.275476,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1392,1293,1073,1481,247,940,20,17,3,11,1,1,1,1,0,1,1,1
18.312803,bad_left_far,,94,1786864204355,7.061414999952831,1,no_target,,640,480,search,5.569124,170.303208,0,,,,,,,,,,,,,,,,,,,1,,231,CLEAR,没有检测到 bad 能量块,,,0,0,1,1398,1294,1064,1482,24,924,25,17,3,10,1,1,1,0,0,1,1,1
18.494124,bad_left_far,,95,1786864204538,5.445895999855566,1,no_target,,640,480,search,5.568008,176.008284,0,,,,,,,,,,,,,,,,,,,1,,231,CLEAR,没有检测到 bad 能量块,,,0,0,1,1404,1294,1065,1488,278,941,21,17,3,10,1,1,1,0,0,1,1,1
18.675749,bad_left_far,,96,1786864204711,14.021017999994001,1,no_target,,640,480,search,5.570119,170.787419,0,,,,,,,,,,,,,,,,,,,1,,231,CLEAR,没有检测到 bad 能量块,,,0,0,1,1409,1300,1070,1493,24,940,24,17,2,10,1,1,1,0,0,1,1,1
18.857132,bad_left_far,,97,1786864204901,5.502412999931039,1,no_target,,640,480,search,5.566808,182.970645,0,,,,,,,,,,,,,,,,,,,1,,231,CLEAR,没有检测到 bad 能量块,,,0,0,1,1396,1290,1060,1480,23,939,21,17,3,10,1,1,1,0,0,1,1,1
19.018493,bad_left_far,,98,1786864205057,10.194012000056318,1,no_target,,640,480,search,5.574119,153.751376,0,,,,,,,,,,,,,,,,,,,1,,231,CLEAR,没有检测到 bad 能量块,,,0,0,1,1404,1305,1065,1487,24,940,25,20,1,10,1,1,1,0,0,1,1,1
19.180636,bad_left_far,,99,1786864205216,13.223462000041764,1,no_target,,640,480,search,5.580451,156.471351,0,,,,,,,,,,,,,,,,,,,1,,231,CLEAR,没有检测到 bad 能量块,,,0,0,1,1369,1303,1083,1486,24,956,24,17,2,10,1,1,1,0,0,1,1,1
19.382162,bad_left_far,,100,1786864205416,14.727169000025242,1,no_target,,640,480,search,5.573966,197.33434,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1389,1332,1093,1510,278,957,21,45,2,10,1,1,1,1,0,1,1,1
19.543468,bad_left_far,,101,1786864205576,16.84341800000766,1,no_target,,640,480,search,5.580173,156.533961,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1426,1348,1120,1548,24,971,21,17,3,10,1,1,1,1,0,1,1,1
19.684812,bad_left_far,,102,1786864205731,2.2952260001147806,1,target,,640,480,scan_with_ir,5.587335,153.098001,1,0,1,1,bad,0.340445,11,275,223,480,212.0,205.0,43460.0,0.14147135416666667,117,378,-0.634375,0.575,,1,,236,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.634375,0.14147135416666667,500,400,1,1447,1366,1131,1561,24,956,22,288,3,9,0,0,1,1,0,1,1,1
20.147688,bad_left_far,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,252,VISION_STOP,no_data_or_stale,,,0,0,1,1420,1342,1091,1553,31,940,322,36,3,10,0,0,1,1,1,1,1,1
20.168014,bad_left_far,,103,1786864206201,15.744163999897864,1,target,,640,480,scan_with_ir,5.500686,466.57682,1,0,1,1,bad,0.836279,108,276,296,480,188.0,204.0,38352.0,0.12484375,202,378,-0.36875,0.575,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.36875,0.12484375,500,400,1,1414,1337,1083,1548,24,940,323,844,7,10,0,0,1,1,1,1,1,1
20.470924,bad_left_far,,104,1786864206500,19.600133000039932,1,target,,640,480,scan_with_ir,5.46677,296.972301,1,0,1,1,bad,0.912385,240,281,408,427,168.0,146.0,24528.0,0.07984375,324,354,0.0125,0.475,,1,,252,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.0125,0.07984375,-400,400,1,1427,1339,1072,1550,329,957,148,595,6,11,0,0,1,1,1,1,1,1
20.631989,bad_left_far,,105,1786864206661,19.628503000149067,1,target,,640,480,scan_with_ir,5.472991,158.434139,1,0,1,1,bad,0.932031,243,285,420,480,177.0,195.0,34515.0,0.112353515625,332,383,0.0375,0.595833,,1,,252,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.0375,0.112353515625,-400,400,1,1378,1318,1049,1524,24,924,21,693,6,10,0,0,1,1,1,1,1,1
20.772878,bad_left_far,,106,1786864206821,0.23606900003869669,1,target,,640,480,scan_with_ir,5.479266,154.156088,1,0,1,1,bad,0.954381,145,293,341,480,196.0,187.0,36652.0,0.11930989583333333,243,387,-0.240625,0.6125,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.240625,0.11930989583333333,500,400,1,1377,1308,1036,1513,23,957,22,951,8,10,0,0,1,1,1,1,1,1
20.954088,bad_left_far,,107,1786864206985,18.267126000182543,1,target,,640,480,scan_with_ir,5.484669,154.204828,1,0,1,1,bad,0.960855,137,295,360,480,223.0,185.0,41255.0,0.13429361979166668,249,388,-0.221875,0.616667,,1,,188,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.221875,0.13429361979166668,500,400,1,1364,1299,1010,1522,24,969,61,1205,10,11,0,0,1,1,1,1,0,1
21.135289,bad_left_far,,108,1786864207165,19.491580000021713,1,target,,640,480,scan_with_ir,5.485321,171.097613,1,0,1,1,bad,0.956337,144,300,394,480,250.0,180.0,45000.0,0.146484375,269,390,-0.159375,0.625,,1,,188,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.159375,0.146484375,500,400,1,1335,1281,984,1480,24,968,21,1421,11,9,0,0,1,1,1,1,0,1
21.296566,bad_left_far,,109,1786864207326,19.7414070000832,1,target,,640,480,scan_with_ir,5.49119,152.587585,1,0,1,1,bad,0.954336,143,302,405,480,262.0,178.0,46636.0,0.15180989583333335,274,391,-0.14375,0.629167,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.14375,0.15180989583333335,400,-400,1,1269,1228,924,1408,23,940,21,1266,10,10,0,0,1,1,1,1,0,1
21.460439,bad_left_far,,110,1786864207506,3.0339689999436814,1,target,,640,480,scan_with_ir,5.491626,171.887669,1,0,1,1,bad,0.953905,145,296,370,480,225.0,184.0,41400.0,0.134765625,258,388,-0.19375,0.616667,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.19375,0.134765625,500,400,1,1211,1200,883,1364,23,939,126,1127,9,10,0,1,1,1,1,1,0,1
21.621368,bad_left_far,,111,1786864207667,3.5673830000177986,1,target,,640,480,scan_with_ir,5.497538,151.60457,1,0,1,1,bad,0.950177,128,287,339,480,211.0,193.0,40723.0,0.13256184895833334,234,384,-0.26875,0.6,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.26875,0.13256184895833334,500,400,1,1201,1193,866,1362,23,1005,28,1144,9,10,1,1,1,1,1,1,0,1
21.782436,bad_left_far,,112,1786864207828,3.198686999894562,1,target,,640,480,scan_with_ir,5.503069,152.798321,1,0,1,1,bad,0.918039,67,288,286,479,219.0,191.0,41829.0,0.136162109375,177,384,-0.446875,0.6,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.446875,0.136162109375,500,400,1,1159,1176,847,1310,32,955,25,1295,10,10,1,1,1,1,1,1,0,1
21.943576,bad_left_far,,113,1786864207988,4.1897940000126255,1,target,,640,480,scan_with_ir,5.508856,151.525072,1,0,1,1,bad,0.844976,17,287,276,478,259.0,191.0,49469.0,0.16103190104166668,147,383,-0.540625,0.595833,,1,,175,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.540625,0.16103190104166668,500,400,1,1108,1126,794,1261,23,929,28,1237,9,11,1,1,1,1,0,1,0,1
22.104741,bad_left_far,,114,1786864208146,7.9855789999783156,1,target,,640,480,scan_with_ir,5.515324,148.629951,1,0,1,1,bad,0.81451,15,278,276,478,261.0,200.0,52200.0,0.169921875,146,378,-0.54375,0.575,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.54375,0.169921875,500,400,1,1048,1108,778,1233,22,937,21,949,8,10,1,1,1,1,1,1,0,1
22.266762,bad_left_far,,115,1786864208304,12.157819000094605,1,target,,640,480,scan_with_ir,5.521495,149.039682,1,0,1,1,bad,0.892717,14,286,265,477,251.0,191.0,47941.0,0.15605794270833334,140,382,-0.5625,0.591667,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.5625,0.15605794270833334,500,400,1,1024,1064,750,1183,22,939,21,777,7,10,1,1,1,1,1,1,0,1
22.407732,bad_left_far,,116,1786864208451,5.613780999965456,1,target,,640,480,scan_with_ir,5.530351,144.594616,1,0,1,1,bad,0.747439,22,287,246,480,224.0,193.0,43232.0,0.14072916666666666,134,384,-0.58125,0.6,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.58125,0.14072916666666666,500,400,1,992,1051,702,1136,30,938,21,55,3,10,1,1,1,1,1,1,1,1
22.569055,bad_left_far,,117,1786864208615,3.0921899999611924,1,target,,640,480,scan_with_ir,5.534795,154.97216,1,0,1,1,bad,0.504685,29,286,238,480,209.0,194.0,40546.0,0.13198567708333334,134,383,-0.58125,0.595833,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.58125,0.13198567708333334,500,400,1,983,1030,675,1120,22,970,21,171,3,10,1,1,1,1,1,1,1,1
22.750312,bad_left_far,,118,1786864208779,19.66918700009046,1,target,,640,480,scan_with_ir,5.538997,157.113408,1,0,1,1,bad,0.72458,19,285,244,479,225.0,194.0,43650.0,0.14208984375,132,382,-0.5875,0.591667,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.5875,0.14208984375,500,400,1,956,1005,672,1104,23,1069,21,464,5,10,1,1,1,1,1,1,1,1
22.891114,bad_left_far,,119,1786864208934,5.612504000055196,1,target,,640,480,scan_with_ir,5.545583,147.33385,1,0,1,1,bad,0.806991,31,286,238,480,207.0,194.0,40158.0,0.13072265625,135,383,-0.578125,0.595833,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.578125,0.13072265625,500,400,1,916,988,656,1072,33,1098,28,645,6,10,1,1,1,1,1,1,1,1
23.032535,bad_left_far,,120,1786864209079,2.589218999901277,1,target,,640,480,scan_with_ir,5.554785,137.461053,1,0,1,1,bad,0.615503,18,285,243,479,225.0,194.0,43650.0,0.14208984375,131,382,-0.590625,0.591667,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.590625,0.14208984375,500,400,1,925,992,662,1074,22,1033,22,712,6,9,1,1,1,1,1,1,1,1
23.173837,bad_left_far,,121,1786864209219,3.739878000033059,1,target,,640,480,scan_with_ir,5.564975,137.902765,1,0,1,1,bad,0.736331,23,283,246,478,223.0,195.0,43485.0,0.141552734375,135,381,-0.578125,0.5875,,1,,239,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.578125,0.141552734375,500,400,1,928,999,658,1076,22,1066,22,842,7,10,1,1,1,1,0,1,1,1
23.314844,bad_left_far,,122,1786864209357,6.232562999912261,1,target,,640,480,scan_with_ir,5.575474,136.154435,1,0,1,1,bad,0.665127,21,283,251,479,230.0,196.0,45080.0,0.14674479166666668,136,381,-0.575,0.5875,,1,,239,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.575,0.14674479166666668,500,400,1,920,768,659,1097,22,1132,22,904,8,10,1,1,1,1,0,1,1,1
23.456013,bad_left_far,,123,1786864209497,8.014709000008224,1,target,,640,480,scan_with_ir,5.585544,137.196078,1,0,1,1,bad,0.729402,66,286,253,480,187.0,194.0,36278.0,0.11809244791666666,160,383,-0.5,0.595833,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.5,0.11809244791666666,500,400,1,932,1066,679,1109,22,1069,22,871,7,10,0,1,1,1,1,1,1,1
23.597543,bad_left_far,,124,1786864209635,11.060233000080189,1,target,,640,480,scan_with_ir,5.595795,136.037141,1,0,1,1,bad,0.920617,71,286,296,479,225.0,193.0,43425.0,0.141357421875,184,383,-0.425,0.595833,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.425,0.141357421875,500,400,1,950,1051,688,1143,23,1021,21,777,6,10,0,0,1,1,1,1,1,1
23.739516,bad_left_far,,125,1786864209772,15.980140000010579,1,target,,640,480,scan_with_ir,5.606216,134.82052,1,0,1,1,bad,0.955222,133,295,344,480,211.0,185.0,39035.0,0.12706705729166667,239,388,-0.253125,0.616667,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.253125,0.12706705729166667,500,400,1,956,1067,693,1170,224,1021,22,695,6,10,0,0,1,1,1,1,1,1
23.880605,bad_left_far,,126,1786864209914,15.70585000013125,1,target,,640,480,scan_with_ir,5.615523,138.750154,1,0,1,1,bad,0.95833,153,296,362,479,209.0,183.0,38247.0,0.124501953125,258,388,-0.19375,0.616667,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.19375,0.124501953125,500,400,1,1021,1109,739,1205,22,951,24,728,6,9,0,0,1,1,1,1,1,1
24.023138,bad_left_far,,127,1786864210052,19.6570939999674,1,target,,640,480,scan_with_ir,5.625354,136.029215,1,0,1,1,bad,0.960124,169,295,364,480,195.0,185.0,36075.0,0.117431640625,267,388,-0.165625,0.616667,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.165625,0.117431640625,500,400,1,1050,1137,774,1259,22,939,21,598,6,9,0,0,1,1,1,1,1,1
24.163997,bad_left_far,,128,1786864210196,16.931617999944137,1,target,,640,480,scan_with_ir,5.633769,141.454908,1,0,1,1,bad,0.959355,166,292,363,479,197.0,187.0,36839.0,0.11991861979166667,265,386,-0.171875,0.608333,,1,,252,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.171875,0.11991861979166667,500,400,1,1132,1155,821,1327,23,938,22,562,5,10,0,0,1,1,1,1,1,1
24.304902,bad_left_far,,129,1786864210335,18.534212000076877,1,target,,640,480,scan_with_ir,5.643175,136.93912,1,0,1,1,bad,0.952844,142,283,333,480,191.0,197.0,37627.0,0.12248372395833333,238,382,-0.25625,0.591667,,1,,253,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.25625,0.12248372395833333,500,400,1,1191,1190,840,1364,22,1022,21,564,5,10,1,0,1,1,1,1,1,1
24.446121,bad_left_far,,130,1786864210477,18.53030500001296,1,target,,640,480,scan_with_ir,5.651999,139.002314,1,0,1,1,bad,0.916417,89,285,269,479,180.0,194.0,34920.0,0.113671875,179,382,-0.440625,0.591667,,1,,253,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.440625,0.113671875,500,400,1,1214,1204,878,1389,23,1006,22,17,3,10,1,0,1,1,1,1,1,1
24.587186,bad_left_far,,131,1786864210622,13.693339999917953,1,target,,640,480,scan_with_ir,5.659598,143.529787,1,0,1,1,bad,0.529522,7,280,220,480,213.0,200.0,42600.0,0.138671875,114,380,-0.64375,0.583333,,1,,189,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.64375,0.138671875,500,400,1,1211,1186,853,1357,22,988,22,17,2,10,1,0,1,1,1,1,0,1
24.728351,bad_left_far,,132,1786864210765,12.719473000061043,1,no_target,,640,480,search,5.667989,139.812611,0,,,,,,,,,,,,,,,,,,,1,,253,CLEAR,没有检测到 bad 能量块,,,0,0,1,1150,1156,824,1304,22,956,21,22,2,10,1,0,1,1,1,1,1,1
25.170799,bad_left_far,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,231,VISION_STOP,no_data_or_stale,,,0,0,1,1088,1122,784,1223,22,950,21,17,2,9,1,1,1,0,0,1,1,1
25.336244,bad_left_far,,133,1786864211372,13.406106000047657,1,target,,640,480,scan_with_ir,5.565828,604.999615,1,0,1,1,bad,0.557781,3,275,148,480,145.0,205.0,29725.0,0.09676106770833333,76,378,-0.7625,0.575,,1,,231,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.7625,0.09676106770833333,500,400,1,1097,1132,791,1233,23,936,21,29,2,10,1,1,1,0,0,1,1,1
25.519595,bad_left_far,,134,1786864211551,17.59554799991747,1,no_target,,640,480,search,5.565917,155.982079,0,,,,,,,,,,,,,,,,,,,1,,247,CLEAR,没有检测到 bad 能量块,,,0,0,1,1097,1128,789,1233,110,940,23,17,2,9,1,1,1,0,1,1,1,1
25.683995,bad_left_far,,135,1786864211721,11.87875100004021,1,no_target,,640,480,search,5.568116,163.400986,0,,,,,,,,,,,,,,,,,,,1,,247,CLEAR,没有检测到 bad 能量块,,,0,0,1,1097,1110,771,1220,22,893,21,17,3,10,1,1,1,0,1,1,1,1
25.845196,bad_left_far,,136,1786864211882,11.82175200005986,1,no_target,,640,480,search,5.572295,154.980101,0,,,,,,,,,,,,,,,,,,,1,,247,CLEAR,没有检测到 bad 能量块,,,0,0,1,1100,1112,773,1225,40,891,27,17,2,10,1,1,1,0,1,1,1,1
26.006841,bad_left_far,,137,1786864212047,8.54017799997564,1,no_target,,640,480,search,5.575589,156.112853,0,,,,,,,,,,,,,,,,,,,1,,255,CLEAR,没有检测到 bad 能量块,,,0,0,1,1093,1128,786,1239,161,940,22,18,2,9,1,1,1,1,1,1,1,1
26.168073,bad_left_far,,138,1786864212209,8.521530999814786,1,no_target,,640,480,search,5.579657,154.273857,0,,,,,,,,,,,,,,,,,,,1,,253,CLEAR,没有检测到 bad 能量块,,,0,0,1,1136,1135,807,1278,23,923,21,17,2,10,1,0,1,1,1,1,1,1
26.349658,bad_left_far,,139,1786864212384,14.136793000034231,1,no_target,,640,480,search,5.5804,173.235375,0,,,,,,,,,,,,,,,,,,,1,,253,CLEAR,没有检测到 bad 能量块,,,0,0,1,1212,1207,872,1402,23,970,21,17,3,10,1,0,1,1,1,1,1,1
26.510846,bad_left_far,,140,1786864212542,17.316275999974096,1,target,,640,480,scan_with_ir,5.585112,155.141653,1,0,1,1,bad,0.560001,11,278,209,480,198.0,202.0,39996.0,0.1301953125,110,379,-0.65625,0.579167,,1,,189,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.65625,0.1301953125,500,400,1,1246,1228,890,1408,23,987,22,286,3,10,1,0,1,1,1,1,0,1
26.651985,bad_left_far,,141,1786864212692,8.5236590000477,1,target,,640,480,scan_with_ir,5.591568,147.214183,1,0,1,1,bad,0.94564,73,276,248,480,175.0,204.0,35700.0,0.1162109375,161,378,-0.496875,0.575,,1,,189,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.496875,0.1162109375,500,400,1,1240,1222,887,1399,23,988,21,270,3,9,1,0,1,1,1,1,0,1
26.792863,bad_left_far,,142,1786864212841,0.2334020000489545,1,target,,640,480,scan_with_ir,5.598122,146.618048,1,0,1,1,bad,0.941999,71,275,252,480,181.0,205.0,37105.0,0.12078450520833334,162,378,-0.49375,0.575,,1,,253,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.49375,0.12078450520833334,500,400,1,1225,1221,886,1404,24,974,21,221,4,10,1,0,1,1,1,1,1,1
26.974596,bad_left_far,,143,1786864213007,16.15878400002657,1,target,,640,480,scan_with_ir,5.600919,163.425615,1,0,1,1,bad,0.932494,68,275,250,480,182.0,205.0,37310.0,0.12145182291666666,159,378,-0.503125,0.575,,1,,253,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.503125,0.12145182291666666,500,400,1,1141,1152,836,1312,247,953,27,17,3,10,1,0,1,1,1,1,1,1
27.135709,bad_left_far,,144,1786864213166,18.22971900014636,1,target,,640,480,scan_with_ir,5.605165,151.969631,1,0,1,1,bad,0.807187,12,275,230,480,218.0,205.0,44690.0,0.14547526041666667,121,378,-0.621875,0.575,,1,,253,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.621875,0.14547526041666667,500,400,1,1088,1101,773,1237,49,954,21,29,2,10,1,0,1,1,1,1,1,1
