t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
2.559,475.0,826.0,665.0,566.0,-0.0588,0.3829,-0.2039,-0.3658,0,0,1,0,0,0,1,1,1,733.0,1552.0,1552.0,-819.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-604,400,-400,1
2.58,475.0,827.0,664.0,565.0,-0.0588,0.3849,-0.2015,-0.3691,0,0,1,0,0,0,1,1,1,736.0,1595.0,1595.0,-859.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-681,400,-400,1
2.6,475.0,825.0,665.0,565.0,-0.0588,0.3849,-0.199,-0.3691,0,0,1,0,0,0,1,1,1,784.0,1685.0,1685.0,-901.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-696,400,-400,1
2.62,477.0,817.0,664.0,568.0,-0.0588,0.3829,-0.2015,-0.3691,0,0,1,0,0,0,1,1,1,802.0,1794.0,1794.0,-992.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-725,400,-400,1
2.64,465.0,779.0,671.0,565.0,-0.0588,0.3671,-0.199,-0.3691,0,0,1,0,0,0,1,1,1,801.0,1743.0,1743.0,-942.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-819,400,-400,1
2.66,456.0,763.0,678.0,546.0,-0.0898,0.2917,-0.1845,-0.3691,0,0,1,0,0,0,1,1,1,750.0,1608.0,1608.0,-858.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-859,400,-400,1
2.68,466.0,792.0,682.0,547.0,-0.0898,0.2917,-0.1675,-0.4295,0,0,1,0,0,0,1,1,1,736.0,1381.0,1381.0,-645.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-859,400,-400,1
2.7,465.0,791.0,680.0,537.0,-0.0898,0.3155,-0.1626,-0.4329,0,0,1,0,0,0,1,1,1,700.0,1288.0,1288.0,-588.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-859,400,-400,1
2.72,467.0,795.0,671.0,523.0,-0.0867,0.3175,-0.1626,-0.4631,0,0,1,0,0,0,1,1,1,697.0,1194.0,1194.0,-497.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-859,400,-400,1
2.74,474.0,808.0,665.0,520.0,-0.0836,0.3234,-0.1845,-0.5101,0,0,1,0,0,0,1,1,1,633.0,1117.0,1117.0,-484.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-859,400,-400,1
2.761,472.0,806.0,655.0,518.0,-0.0681,0.3452,-0.199,-0.5201,0,0,1,0,0,0,1,1,1,602.0,941.0,941.0,-339.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-645,400,-400,1
2.781,468.0,801.0,648.0,514.0,-0.0681,0.3452,-0.2233,-0.5268,0,0,1,0,0,0,1,1,1,602.0,894.0,894.0,-292.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-588,400,-400,1
2.801,464.0,801.0,647.0,515.0,-0.0805,0.3353,-0.2403,-0.5369,0,0,1,0,0,0,1,1,1,639.0,827.0,827.0,-188.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-497,400,-400,1
2.821,460.0,803.0,647.0,518.0,-0.0929,0.3353,-0.2427,-0.5369,0,0,1,0,0,0,1,1,1,517.0,678.0,678.0,-161.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-478,400,-400,1
2.841,458.0,785.0,651.0,523.0,-0.1053,0.3353,-0.2427,-0.5268,0,0,1,0,0,0,1,1,1,665.0,629.0,665.0,36.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-302,400,-400,1
2.861,458.0,785.0,651.0,523.0,-0.1115,0.3036,-0.233,-0.5101,0,0,1,0,0,0,1,1,1,665.0,629.0,665.0,36.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-255,400,-400,1
2.881,452.0,758.0,661.0,523.0,-0.1115,0.3036,-0.233,-0.5101,0,0,1,0,0,0,1,1,1,420.0,613.0,613.0,-193.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-194,400,-400,1
2.902,441.0,754.0,658.0,516.0,-0.13,0.25,-0.216,-0.5101,0,0,1,0,0,0,1,1,1,418.0,614.0,614.0,-196.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-76,400,-400,1
2.922,439.0,754.0,651.0,521.0,-0.1641,0.2421,-0.216,-0.5168,0,0,1,0,0,0,1,1,1,388.0,618.0,618.0,-230.0,ADC_CORRECT,ADC 正对确认 1/3，diff=-27,0,0,1
2.942,439.0,758.0,645.0,529.0,-0.1703,0.2421,-0.233,-0.5168,0,0,1,0,0,0,1,1,1,536.0,614.0,614.0,-78.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-93,400,-400,1
2.962,441.0,761.0,644.0,540.0,-0.1703,0.25,-0.2476,-0.4899,0,0,1,0,0,0,1,1,1,504.0,614.0,614.0,-110.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-101,400,-400,1
2.982,436.0,751.0,641.0,537.0,-0.1703,0.25,-0.25,-0.4631,0,0,1,0,0,0,1,1,1,564.0,598.0,598.0,-34.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-97,400,-400,1
3.003,435.0,765.0,642.0,545.0,-0.1796,0.256,-0.2549,-0.453,0,0,1,0,0,0,1,1,1,617.0,619.0,619.0,-2.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-78,400,-400,1
3.023,436.0,769.0,644.0,549.0,-0.1796,0.2639,-0.2549,-0.4362,0,0,1,0,0,0,1,1,1,617.0,613.0,617.0,4.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-78,400,-400,1
3.043,436.0,762.0,643.0,548.0,-0.1796,0.2639,-0.2524,-0.4262,0,0,1,0,0,0,1,1,1,580.0,566.0,580.0,14.0,ADC_CORRECT,ADC 左偏，向右矫正，diff=-78,400,-400,1
3.063,438.0,775.0,647.0,552.0,-0.1796,0.2718,-0.25,-0.4228,0,0,1,0,0,0,1,1,1,598.0,549.0,598.0,49.0,ADC_CORRECT,ADC 正对确认 1/3，diff=-50,0,0,1
3.083,438.0,774.0,647.0,553.0,-0.1734,0.2817,-0.2427,-0.4128,0,0,1,0,0,0,1,1,1,584.0,549.0,584.0,35.0,ADC_CORRECT,ADC 正对确认 2/3，diff=-33,0,0,1
3.103,436.0,766.0,644.0,551.0,-0.1734,0.2817,-0.2427,-0.4128,0,0,1,0,0,0,1,1,1,568.0,614.0,614.0,-46.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.123,437.0,772.0,648.0,556.0,-0.1765,0.2778,-0.2427,-0.4094,0,0,1,0,0,0,1,1,1,551.0,581.0,581.0,-30.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.144,436.0,769.0,646.0,556.0,-0.1796,0.2718,-0.2451,-0.3993,0,0,1,0,0,0,1,1,1,519.0,580.0,580.0,-61.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.164,438.0,773.0,652.0,559.0,-0.1765,0.2778,-0.2403,-0.3993,0,0,1,0,0,0,1,1,1,402.0,549.0,549.0,-147.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.184,436.0,771.0,651.0,561.0,-0.1796,0.2758,-0.233,-0.3893,0,0,1,0,0,0,1,1,1,486.0,512.0,512.0,-26.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.204,435.0,772.0,649.0,561.0,-0.1796,0.2778,-0.233,-0.3826,0,0,1,0,0,0,1,1,1,779.0,528.0,779.0,251.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.224,434.0,770.0,649.0,561.0,-0.1827,0.2758,-0.2379,-0.3826,0,0,1,0,0,0,1,1,1,536.0,514.0,536.0,22.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.245,434.0,772.0,648.0,560.0,-0.1858,0.2778,-0.2379,-0.3826,0,0,1,0,0,0,1,1,1,384.0,513.0,513.0,-129.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.265,434.0,772.0,648.0,560.0,-0.1858,0.2778,-0.2403,-0.3859,0,0,1,0,0,0,1,1,1,384.0,513.0,513.0,-129.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.286,434.0,772.0,650.0,561.0,-0.1858,0.2778,-0.2403,-0.3859,0,0,1,0,0,0,1,1,1,502.0,513.0,513.0,-11.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.306,434.0,773.0,651.0,561.0,-0.1858,0.2778,-0.2354,-0.3826,0,0,1,0,0,0,1,1,1,387.0,513.0,513.0,-126.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.326,434.0,773.0,650.0,562.0,-0.1858,0.2798,-0.2354,-0.3826,0,0,1,0,0,0,1,1,1,504.0,514.0,514.0,-10.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.346,433.0,772.0,649.0,560.0,-0.1858,0.2798,-0.2354,-0.3826,0,0,1,0,0,0,1,1,1,778.0,549.0,778.0,229.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.366,433.0,772.0,649.0,561.0,-0.1889,0.2778,-0.2379,-0.3826,0,0,1,0,0,0,1,1,1,502.0,530.0,530.0,-28.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.386,433.0,772.0,648.0,561.0,-0.1889,0.2778,-0.2379,-0.3826,0,0,1,0,0,0,1,1,1,322.0,530.0,530.0,-208.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.406,434.0,773.0,649.0,561.0,-0.1889,0.2778,-0.2379,-0.3826,0,0,1,0,0,0,1,1,1,531.0,554.0,554.0,-23.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.426,434.0,775.0,651.0,563.0,-0.1858,0.2798,-0.2379,-0.3826,0,0,1,0,0,0,1,1,1,534.0,529.0,534.0,5.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.447,434.0,776.0,651.0,564.0,-0.1858,0.2837,-0.233,-0.3758,0,0,1,0,0,0,1,1,1,468.0,513.0,513.0,-45.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.467,434.0,776.0,652.0,561.0,-0.1858,0.2857,-0.233,-0.3758,0,0,1,0,0,0,1,1,1,750.0,512.0,750.0,238.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.487,432.0,777.0,651.0,558.0,-0.1858,0.2857,-0.233,-0.3826,0,0,1,0,0,0,1,1,1,501.0,516.0,516.0,-15.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.507,431.0,783.0,655.0,559.0,-0.192,0.2877,-0.2306,-0.3893,0,0,1,0,0,0,1,1,1,518.0,515.0,518.0,3.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.527,428.0,788.0,659.0,562.0,-0.195,0.2996,-0.2233,-0.3893,0,0,1,0,0,0,1,1,1,568.0,503.0,568.0,65.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.547,421.0,787.0,664.0,563.0,-0.2043,0.3075,-0.2136,-0.3792,0,0,1,0,0,0,1,1,1,678.0,482.0,678.0,196.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.567,416.0,789.0,669.0,569.0,-0.226,0.3095,-0.2015,-0.3758,0,0,1,0,0,0,1,1,1,591.0,516.0,591.0,75.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.587,413.0,787.0,673.0,574.0,-0.2415,0.3075,-0.1893,-0.3557,0,0,1,0,0,0,1,1,1,812.0,516.0,812.0,296.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.608,413.0,787.0,673.0,574.0,-0.2508,0.3075,-0.1796,-0.3389,0,0,1,0,0,0,1,1,1,812.0,516.0,812.0,296.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.628,412.0,778.0,673.0,573.0,-0.2508,0.3075,-0.1796,-0.3389,0,0,1,0,0,0,1,1,1,681.0,531.0,681.0,150.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.648,420.0,782.0,671.0,575.0,-0.2508,0.2976,-0.1796,-0.3389,0,0,1,0,0,0,1,1,1,662.0,482.0,662.0,180.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.668,435.0,787.0,669.0,579.0,-0.2291,0.2976,-0.1845,-0.3356,0,0,1,0,0,0,1,1,1,663.0,498.0,663.0,165.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.689,447.0,786.0,667.0,579.0,-0.1827,0.3056,-0.1893,-0.3221,0,0,1,0,0,0,1,1,1,749.0,514.0,749.0,235.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.709,458.0,789.0,676.0,583.0,-0.1455,0.3075,-0.1893,-0.3221,0,0,1,0,0,0,1,1,1,649.0,515.0,649.0,134.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.73,464.0,793.0,689.0,581.0,-0.1115,0.3115,-0.1723,-0.3154,0,0,1,0,0,0,1,1,1,662.0,500.0,662.0,162.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.75,466.0,797.0,701.0,580.0,-0.0929,0.3194,-0.1408,-0.3154,0,0,1,0,0,0,1,1,1,451.0,484.0,484.0,-33.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.77,465.0,794.0,706.0,578.0,-0.0898,0.3214,-0.1117,-0.3188,0,0,1,0,0,0,1,1,1,765.0,484.0,765.0,281.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.79,463.0,782.0,709.0,571.0,-0.0898,0.3214,-0.0995,-0.3255,0,0,1,0,0,0,1,1,1,611.0,467.0,611.0,144.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.81,465.0,767.0,717.0,569.0,-0.0898,0.2976,-0.0922,-0.349,0,0,1,0,0,0,1,1,1,630.0,467.0,630.0,163.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.83,466.0,763.0,706.0,573.0,-0.0898,0.2679,-0.0922,-0.349,0,0,1,0,0,0,1,1,1,616.0,416.0,616.0,200.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.85,465.0,771.0,680.0,578.0,-0.0898,0.2679,-0.0995,-0.3423,0,0,1,0,0,0,1,1,1,600.0,465.0,600.0,135.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.87,463.0,777.0,660.0,577.0,-0.0898,0.2758,-0.1626,-0.3289,0,0,1,0,0,0,1,1,1,19.0,433.0,433.0,-414.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.891,473.0,776.0,668.0,577.0,-0.0898,0.2857,-0.1917,-0.3289,0,0,1,0,0,0,1,0,1,595.0,439.0,595.0,156.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.911,484.0,781.0,692.0,578.0,-0.065,0.2877,-0.1917,-0.3289,0,0,1,0,0,0,1,0,1,403.0,418.0,418.0,-15.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.931,477.0,787.0,710.0,574.0,-0.0526,0.2956,-0.1335,-0.3289,0,0,1,0,0,0,1,0,1,599.0,406.0,599.0,193.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.952,474.0,800.0,732.0,577.0,-0.0526,0.3075,-0.0898,-0.3289,0,0,1,0,0,0,1,0,1,810.0,340.0,810.0,470.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.972,483.0,821.0,732.0,586.0,-0.0526,0.3333,-0.0364,-0.3289,0,0,1,0,0,0,1,0,1,584.0,421.0,584.0,163.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
3.992,485.0,839.0,716.0,593.0,-0.0341,0.375,-0.0364,-0.2987,0,0,1,0,0,0,1,0,1,19.0,388.0,388.0,-369.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.012,485.0,839.0,716.0,593.0,-0.0279,0.4107,-0.0752,-0.2752,0,0,1,0,0,0,1,0,1,19.0,388.0,388.0,-369.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.032,478.0,850.0,707.0,610.0,-0.0279,0.4107,-0.0752,-0.2752,0,0,1,0,0,0,1,0,1,598.0,386.0,598.0,212.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.052,465.0,853.0,694.0,618.0,-0.0495,0.4325,-0.0971,-0.2181,0,0,1,0,0,0,1,0,1,937.0,387.0,937.0,550.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.072,459.0,851.0,687.0,610.0,-0.0898,0.4345,-0.1286,-0.2181,0,0,1,0,0,0,1,0,1,535.0,385.0,535.0,150.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.092,470.0,854.0,688.0,601.0,-0.0898,0.4385,-0.1432,-0.2181,0,0,1,0,0,0,1,0,1,778.0,307.0,778.0,471.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.112,485.0,858.0,683.0,602.0,-0.0743,0.4405,-0.1456,-0.245,0,0,1,0,0,0,1,0,1,566.0,385.0,566.0,181.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.132,485.0,852.0,676.0,594.0,-0.0279,0.4405,-0.1553,-0.2483,0,0,1,0,0,0,1,0,1,206.0,368.0,368.0,-162.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.153,482.0,849.0,691.0,580.0,-0.0279,0.4365,-0.1553,-0.2718,0,0,1,0,0,0,1,0,1,535.0,368.0,535.0,167.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.173,483.0,833.0,689.0,572.0,-0.0341,0.4306,-0.1408,-0.3188,0,0,1,0,0,0,1,0,1,727.0,369.0,727.0,358.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.193,487.0,814.0,695.0,577.0,-0.0341,0.3988,-0.1359,-0.3289,0,0,1,0,0,0,1,0,1,599.0,369.0,599.0,230.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.213,494.0,806.0,705.0,580.0,-0.0217,0.3611,-0.1262,-0.3289,0,0,1,0,0,0,1,0,1,535.0,320.0,535.0,215.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.233,485.0,789.0,700.0,573.0,-0.0217,0.3452,-0.1141,-0.3289,0,0,1,0,0,0,1,0,1,502.0,369.0,502.0,133.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.253,471.0,770.0,686.0,564.0,-0.0279,0.3115,-0.1141,-0.3423,0,0,1,0,0,0,1,0,1,516.0,368.0,516.0,148.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.273,488.0,777.0,693.0,563.0,-0.0279,0.2877,-0.1311,-0.3725,0,0,1,0,0,0,1,0,1,487.0,367.0,487.0,120.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.293,506.0,777.0,693.0,553.0,-0.0186,0.2877,-0.1311,-0.3758,0,0,1,0,0,0,1,0,1,552.0,357.0,552.0,195.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.314,506.0,772.0,696.0,552.0,0.0372,0.2877,-0.1311,-0.4094,0,0,1,0,0,0,1,0,1,367.0,368.0,368.0,-1.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.334,494.0,768.0,696.0,549.0,0.0372,0.2778,-0.1238,-0.4128,0,0,1,0,0,0,1,0,1,467.0,387.0,467.0,80.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.354,487.0,771.0,700.0,550.0,0.0,0.2758,-0.1238,-0.4195,0,0,1,0,0,0,1,0,1,468.0,383.0,468.0,85.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.374,487.0,771.0,700.0,550.0,-0.0217,0.2758,-0.1141,-0.4195,0,0,1,0,0,0,1,0,1,468.0,383.0,468.0,85.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.394,479.0,772.0,701.0,547.0,-0.0217,0.2758,-0.1141,-0.4195,0,0,1,0,0,0,1,0,1,532.0,336.0,532.0,196.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.414,474.0,770.0,692.0,546.0,-0.0464,0.2758,-0.1141,-0.4295,0,0,1,0,0,0,1,0,1,547.0,400.0,547.0,147.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.434,472.0,773.0,684.0,556.0,-0.0619,0.2778,-0.1335,-0.4295,0,0,1,0,0,0,1,0,1,75.0,401.0,401.0,-326.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.454,469.0,775.0,683.0,562.0,-0.0681,0.2798,-0.1529,-0.3993,0,0,1,0,0,0,1,0,1,354.0,432.0,432.0,-78.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.474,466.0,785.0,676.0,561.0,-0.0774,0.2837,-0.1553,-0.3826,0,0,1,0,0,0,1,0,1,448.0,497.0,497.0,-49.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.494,466.0,800.0,673.0,580.0,-0.0867,0.3036,-0.1723,-0.3792,0,0,1,0,0,0,1,0,1,452.0,415.0,452.0,37.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.515,467.0,811.0,676.0,594.0,-0.0867,0.3333,-0.1723,-0.3188,0,0,1,0,0,0,1,0,1,616.0,386.0,616.0,230.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.535,470.0,820.0,673.0,596.0,-0.0836,0.3552,-0.1796,-0.2718,0,0,1,0,0,0,1,0,1,581.0,457.0,581.0,124.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.555,474.0,832.0,678.0,607.0,-0.0743,0.373,-0.1723,-0.2651,0,0,1,0,0,0,1,0,1,467.0,483.0,483.0,-16.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.575,476.0,832.0,674.0,598.0,-0.0619,0.3968,-0.1772,-0.2584,0,0,1,0,0,0,1,0,1,354.0,500.0,500.0,-146.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.595,492.0,833.0,674.0,588.0,-0.0557,0.3968,-0.1772,-0.2584,0,0,1,0,0,0,1,0,1,504.0,616.0,616.0,-112.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.615,500.0,827.0,676.0,576.0,-0.0062,0.3968,-0.1772,-0.2919,0,0,1,0,0,0,1,0,1,445.0,484.0,484.0,-39.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.635,504.0,824.0,688.0,577.0,0.0186,0.3869,-0.1723,-0.3289,0,0,1,0,0,0,0,0,1,600.0,420.0,600.0,180.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.655,504.0,824.0,688.0,577.0,0.031,0.381,-0.1432,-0.3289,0,0,1,0,0,0,0,0,1,600.0,420.0,600.0,180.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.675,508.0,816.0,698.0,585.0,0.031,0.381,-0.1432,-0.3289,0,0,1,0,0,0,0,0,1,583.0,567.0,583.0,16.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.696,512.0,801.0,689.0,587.0,0.0433,0.3651,-0.1408,-0.302,0,0,1,0,0,0,0,0,1,475.0,535.0,535.0,-60.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.716,517.0,791.0,688.0,589.0,0.0557,0.3353,-0.1408,-0.2953,0,0,1,0,0,0,0,0,1,452.0,569.0,569.0,-117.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.736,523.0,784.0,693.0,593.0,0.0712,0.3155,-0.1408,-0.2886,0,0,1,0,0,0,0,0,1,520.0,666.0,666.0,-146.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.756,523.0,787.0,702.0,593.0,0.0898,0.3075,-0.1311,-0.2752,0,0,1,0,0,0,0,0,1,519.0,599.0,599.0,-80.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.776,515.0,792.0,700.0,595.0,0.0898,0.3075,-0.1141,-0.2752,0,0,1,0,0,0,0,0,1,419.0,529.0,529.0,-110.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.797,506.0,787.0,681.0,596.0,0.065,0.3075,-0.1141,-0.2685,0,0,1,0,0,0,0,0,1,600.0,632.0,632.0,-32.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.817,501.0,775.0,660.0,588.0,0.0372,0.3075,-0.1602,-0.2685,0,0,1,0,0,0,0,0,1,505.0,613.0,613.0,-108.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.837,498.0,771.0,646.0,576.0,0.0217,0.2837,-0.2112,-0.2919,0,0,1,0,0,0,0,0,1,382.0,614.0,614.0,-232.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.857,504.0,776.0,644.0,570.0,0.0217,0.2837,-0.2451,-0.3322,0,0,1,0,0,0,0,0,1,536.0,743.0,743.0,-207.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.877,512.0,762.0,631.0,557.0,0.031,0.2758,-0.25,-0.3523,0,0,1,0,0,0,0,0,1,536.0,662.0,662.0,-126.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.897,496.0,757.0,614.0,539.0,0.031,0.2579,-0.2816,-0.396,0,0,1,0,0,0,0,0,1,434.0,629.0,629.0,-195.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.917,493.0,761.0,612.0,540.0,0.0062,0.256,-0.3228,-0.453,0,0,1,0,0,0,0,0,1,468.0,646.0,646.0,-178.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.938,490.0,759.0,608.0,542.0,-0.0031,0.252,-0.3277,-0.453,0,0,1,0,0,0,0,0,1,404.0,661.0,661.0,-257.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.958,492.0,776.0,608.0,541.0,-0.0062,0.256,-0.3374,-0.4497,0,0,1,0,0,0,0,0,1,387.0,709.0,709.0,-322.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.978,493.0,787.0,605.0,538.0,-0.0062,0.2857,-0.3374,-0.4497,0,0,1,0,0,0,0,0,1,467.0,694.0,694.0,-227.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
4.998,494.0,797.0,606.0,539.0,-0.0031,0.3075,-0.3422,-0.4564,0,0,1,0,0,0,0,0,1,434.0,678.0,678.0,-244.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.018,495.0,800.0,604.0,538.0,0.0,0.3274,-0.3447,-0.4597,0,0,1,0,0,0,0,0,1,403.0,678.0,678.0,-275.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.038,493.0,795.0,603.0,535.0,0.0,0.3274,-0.3471,-0.4597,0,0,1,0,0,0,0,0,1,418.0,677.0,677.0,-259.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.058,493.0,798.0,603.0,533.0,-0.0031,0.3294,-0.3495,-0.4698,0,0,1,0,0,0,0,0,1,418.0,646.0,646.0,-228.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.078,493.0,798.0,603.0,533.0,-0.0031,0.3294,-0.3495,-0.4765,0,0,1,0,0,0,0,0,1,418.0,646.0,646.0,-228.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.098,495.0,801.0,602.0,535.0,-0.0031,0.3294,-0.3495,-0.4765,0,0,1,0,0,0,0,0,1,436.0,691.0,691.0,-255.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.119,496.0,801.0,604.0,535.0,0.0031,0.3353,-0.3495,-0.4698,0,0,1,0,0,0,0,0,1,518.0,677.0,677.0,-159.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
5.139,494.0,800.0,603.0,532.0,0.0031,0.3353,-0.3495,-0.4698,0,0,1,0,0,0,0,0,1,419.0,646.0,646.0,-227.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
