t,left,right,valid
9.016,1364.0,1474.0,1
9.036,1356.0,1474.0,1
9.056,1359.0,1489.0,1
9.076,1358.0,1472.0,1
9.096,1364.0,1474.0,1
9.116,1358.0,1474.0,1
9.136,1359.0,1472.0,1
9.157,1358.0,1472.0,1
9.177,1361.0,1475.0,1
9.197,1359.0,1473.0,1
9.217,1358.0,1473.0,1
9.237,1357.0,1473.0,1
9.257,1357.0,1474.0,1
9.277,1358.0,1473.0,1
9.297,1357.0,1472.0,1
9.317,1357.0,1473.0,1
9.337,1340.0,1474.0,1
9.357,1358.0,1472.0,1
9.377,1358.0,1485.0,1
9.398,1356.0,1474.0,1
9.418,1356.0,1474.0,1
9.438,1357.0,1473.0,1
9.458,1357.0,1473.0,1
9.478,1347.0,1474.0,1
9.498,1357.0,1473.0,1
9.518,1358.0,1470.0,1
9.538,1357.0,1473.0,1
9.558,1360.0,1474.0,1
9.578,1355.0,1489.0,1
9.598,1359.0,1470.0,1
9.618,1358.0,1474.0,1
9.639,1357.0,1474.0,1
9.659,1358.0,1469.0,1
9.679,1357.0,1471.0,1
9.699,1356.0,1474.0,1
9.719,1357.0,1490.0,1
9.739,1357.0,1471.0,1
9.759,1357.0,1473.0,1
9.779,1355.0,1474.0,1
9.799,1357.0,1472.0,1
9.819,1358.0,1471.0,1
9.839,1342.0,1473.0,1
9.859,1355.0,1473.0,1
9.88,1357.0,1501.0,1
9.9,1359.0,1547.0,1
9.92,1358.0,1519.0,1
9.94,1346.0,1519.0,1
9.96,1358.0,1517.0,1
9.98,1358.0,1517.0,1
10.0,1357.0,1518.0,1
10.02,1343.0,1517.0,1
10.04,1357.0,1517.0,1
10.06,1358.0,1518.0,1
10.08,1356.0,1518.0,1
10.1,1341.0,1517.0,1
10.12,1357.0,1533.0,1
10.141,1342.0,1533.0,1
10.161,1356.0,1519.0,1
10.181,1356.0,1531.0,1
10.201,1357.0,1530.0,1
10.221,1356.0,1519.0,1
10.241,1356.0,1546.0,1
10.261,1357.0,1531.0,1
10.281,1342.0,1533.0,1
10.301,1360.0,1534.0,1
10.322,1356.0,1515.0,1
10.342,1357.0,1532.0,1
10.362,1358.0,1533.0,1
10.382,1363.0,1534.0,1
10.402,1356.0,1531.0,1
10.422,1358.0,1547.0,1
10.442,1343.0,1534.0,1
10.462,1363.0,1534.0,1
10.482,1355.0,1533.0,1
10.502,1358.0,1534.0,1
10.523,1358.0,1533.0,1
10.543,1362.0,1533.0,1
10.563,1342.0,1529.0,1
10.583,1357.0,1533.0,1
10.603,1342.0,1533.0,1
10.623,1357.0,1529.0,1
10.643,1342.0,1531.0,1
10.663,1358.0,1534.0,1
10.683,1357.0,1534.0,1
10.704,1357.0,1516.0,1
10.724,1358.0,1517.0,1
10.744,1357.0,1518.0,1
10.764,1357.0,1517.0,1
10.784,1357.0,1517.0,1
10.804,1343.0,1502.0,1
10.824,1358.0,1488.0,1
10.844,1357.0,1472.0,1
10.864,1357.0,1470.0,1
10.884,1358.0,1445.0,1
10.905,1356.0,1445.0,1
10.925,1356.0,1457.0,1
10.945,1357.0,1440.0,1
