t,left,right,valid
16.972,1280.0,1306.0,1
16.992,1278.0,1306.0,1
17.012,1278.0,1321.0,1
17.032,1280.0,1320.0,1
17.052,1295.0,1321.0,1
17.072,1301.0,1320.0,1
17.092,1292.0,1332.0,1
17.112,1294.0,1321.0,1
17.133,1295.0,1321.0,1
17.153,1300.0,1337.0,1
17.173,1293.0,1318.0,1
17.193,1294.0,1321.0,1
17.213,1295.0,1322.0,1
17.233,1294.0,1317.0,1
17.253,1294.0,1320.0,1
17.273,1294.0,1321.0,1
17.293,1294.0,1336.0,1
17.314,1294.0,1319.0,1
17.334,1294.0,1321.0,1
17.354,1295.0,1322.0,1
17.374,1294.0,1321.0,1
17.394,1293.0,1320.0,1
17.414,1294.0,1321.0,1
17.434,1294.0,1322.0,1
17.454,1293.0,1320.0,1
17.474,1293.0,1327.0,1
17.494,1295.0,1321.0,1
17.515,1294.0,1321.0,1
