t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
83.285,892.0,1177.0,958.0,959.0,1.2105,1.0694,0.4806,0.953,1.0112,0,0,0,0,0,0,1,-1212.0,263.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.305,898.0,1187.0,973.0,966.0,1.2322,1.0813,0.5121,0.953,1.0172,0,0,0,0,0,0,1,-1417.0,23.0,910.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.325,906.0,1200.0,983.0,973.0,1.2508,1.1012,0.5485,0.9765,1.0389,0,0,0,0,0,0,1,-1267.0,33.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.345,903.0,1192.0,981.0,966.0,1.2663,1.1111,0.568,0.9765,1.0438,0,0,0,0,0,0,1,-1417.0,22.0,923.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.365,897.0,1184.0,969.0,961.0,1.2663,1.1111,0.568,0.9765,1.0438,0,0,0,0,0,0,1,-1193.0,23.0,907.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.385,900.0,1192.0,968.0,962.0,1.257,1.1111,0.5388,0.9631,1.0371,0,0,0,0,0,0,1,-1412.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.405,909.0,1201.0,973.0,965.0,1.257,1.1111,0.5388,0.9631,1.0371,0,0,0,0,0,0,1,-1416.0,23.0,891.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.425,907.0,1188.0,968.0,955.0,1.2786,1.1111,0.5364,0.9631,1.0371,0,0,0,0,0,0,1,-1278.0,22.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,494,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.445,907.0,1198.0,976.0,957.0,1.2786,1.123,0.5485,0.9463,1.0347,0,0,0,0,0,0,1,-1390.0,23.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.466,907.0,1198.0,976.0,957.0,1.2786,1.123,0.5558,0.9463,1.0347,0,0,0,0,0,0,1,-1390.0,23.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.486,903.0,1207.0,982.0,959.0,1.2786,1.123,0.5558,0.9463,1.0347,0,0,0,0,0,0,1,-1249.0,49.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.506,896.0,1191.0,980.0,952.0,1.2663,1.123,0.5655,0.9463,1.0347,0,0,0,0,0,0,1,-1388.0,23.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.526,898.0,1190.0,979.0,949.0,1.2508,1.1091,0.5655,0.9295,1.0193,0,0,0,0,0,0,1,-1416.0,22.0,929.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.546,906.0,1195.0,977.0,949.0,1.2508,1.1091,0.5631,0.9195,1.0143,0,0,0,0,0,0,1,-1262.0,23.0,893.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.566,913.0,1189.0,970.0,948.0,1.2755,1.1071,0.5583,0.9195,1.0133,0,0,0,0,0,0,1,-1415.0,22.0,893.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.586,930.0,1200.0,977.0,963.0,1.2972,1.1171,0.5583,0.9195,1.0183,0,0,0,0,0,0,1,-1296.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.606,925.0,1178.0,961.0,951.0,1.3344,1.1052,0.5413,0.9262,1.0157,0,0,0,0,0,0,1,-1417.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,,stale,0,0,转向完成，向前离开边缘,400,400,1
83.627,926.0,1182.0,961.0,958.0,1.3375,1.0913,0.5194,0.9497,1.0205,0,0,0,0,0,0,1,-1402.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.647,942.0,1213.0,986.0,984.0,1.3375,1.0913,0.5194,0.9497,1.0205,0,0,0,0,0,0,1,-1406.0,393.0,895.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.667,933.0,1200.0,983.0,972.0,1.3591,1.127,0.5728,0.9966,1.0618,0,0,0,0,0,0,1,-1417.0,60.0,903.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.687,935.0,1206.0,985.0,977.0,1.3653,1.1389,0.5777,1.0134,1.0762,0,0,0,0,0,0,1,-1048.0,37.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.707,928.0,1193.0,976.0,971.0,1.3591,1.127,0.5728,0.9966,1.0618,0,0,0,0,0,0,1,-1402.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.727,934.0,1208.0,988.0,993.0,1.3622,1.1389,0.5777,1.0134,1.0762,0,0,0,0,0,0,1,-1416.0,22.0,910.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.747,934.0,1207.0,992.0,993.0,1.3622,1.1409,0.585,1.0671,1.104,0,0,0,0,0,0,1,-1416.0,294.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.768,928.0,1194.0,979.0,985.0,1.3622,1.1409,0.585,1.0671,1.104,0,0,0,0,0,0,1,-1401.0,23.0,893.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,495,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.788,950.0,1227.0,992.0,1005.0,1.3622,1.1409,0.5947,1.0671,1.104,0,0,0,0,0,0,1,-1385.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.808,955.0,1230.0,999.0,995.0,1.4118,1.1806,0.5947,1.0738,1.1272,0,0,0,0,0,0,1,-1389.0,344.0,907.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.828,970.0,1246.0,1027.0,1006.0,1.4272,1.1865,0.6117,1.1074,1.1469,0,0,0,0,0,0,1,-1068.0,22.0,929.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.848,963.0,1245.0,1024.0,1002.0,1.452,1.2163,0.6723,1.0973,1.1568,0,0,0,0,0,0,1,-1415.0,23.0,941.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.868,966.0,1225.0,1019.0,1003.0,1.4613,1.2163,0.6723,1.1007,1.1585,0,0,0,0,0,0,1,-1313.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.888,984.0,1223.0,1018.0,999.0,1.4613,1.1766,0.6602,1.0973,1.137,0,0,0,0,0,0,1,-1417.0,194.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.908,995.0,1253.0,1011.0,1025.0,1.517,1.1766,0.6578,1.1007,1.1386,0,0,0,0,0,0,1,-1423.0,34.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,496,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.929,995.0,1253.0,1011.0,1025.0,1.5511,1.2321,0.6408,1.1745,1.2033,0,0,0,0,0,0,1,-1423.0,34.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.949,1008.0,1278.0,1030.0,1042.0,1.5511,1.2321,0.6408,1.1745,1.2033,0,0,0,0,0,0,1,-1366.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.969,1024.0,1296.0,1049.0,1058.0,1.5913,1.2817,0.6869,1.2315,1.2566,0,0,0,0,0,0,1,-1348.0,23.0,907.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
83.989,1021.0,1288.0,1046.0,1058.0,1.6316,1.3016,0.7257,1.2852,1.2934,0,0,0,0,0,0,1,-1432.0,23.0,924.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.009,1036.0,1290.0,1054.0,1070.0,1.6409,1.3056,0.733,1.2852,1.2954,0,0,0,0,0,0,1,-1374.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.029,1013.0,1274.0,1032.0,1056.0,1.6316,1.3016,0.7257,1.2852,1.2934,0,0,0,0,0,0,1,-1377.0,23.0,930.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.05,1018.0,1290.0,1035.0,1076.0,1.6223,1.3056,0.699,1.3255,1.3155,0,0,0,0,0,0,1,-1416.0,23.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.07,1018.0,1306.0,1040.0,1091.0,1.6223,1.3056,0.699,1.3456,1.3256,0,0,0,0,0,0,1,-1401.0,23.0,925.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,497,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.09,1036.0,1326.0,1065.0,1122.0,1.6223,1.3373,0.7112,1.396,1.3666,0,0,0,0,0,0,1,-1389.0,342.0,910.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.11,1042.0,1346.0,1073.0,1113.0,1.678,1.377,0.7718,1.4698,1.4234,0,0,0,0,0,0,1,-1416.0,24.0,891.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.13,1052.0,1348.0,1073.0,1096.0,1.6966,1.4167,0.7913,1.4698,1.4432,0,0,0,0,0,0,1,-1017.0,23.0,860.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.15,1046.0,1333.0,1060.0,1082.0,1.709,1.4167,0.7913,1.4128,1.4147,0,0,0,0,0,0,1,-1351.0,23.0,877.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.17,1060.0,1349.0,1074.0,1105.0,1.7276,1.4206,0.7913,1.4128,1.4167,0,0,0,0,0,0,1,-1361.0,327.0,911.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.19,1062.0,1346.0,1081.0,1109.0,1.7523,1.4167,0.7937,1.443,1.4298,0,0,0,0,0,0,1,-1415.0,23.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.211,1064.0,1345.0,1084.0,1117.0,1.7585,1.4167,0.8107,1.4564,1.4365,0,0,0,0,0,0,1,-1312.0,23.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,498,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.231,1067.0,1362.0,1091.0,1132.0,1.7647,1.4167,0.818,1.4832,1.4499,0,0,0,0,0,0,1,-1360.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.251,1053.0,1362.0,1083.0,1122.0,1.7647,1.4484,0.818,1.5,1.4742,0,0,0,0,0,0,1,-1417.0,37.0,893.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.271,1071.0,1383.0,1105.0,1134.0,1.774,1.4484,0.835,1.5336,1.491,0,0,0,0,0,0,1,-1345.0,23.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.291,1089.0,1397.0,1128.0,1154.0,1.7864,1.4901,0.8689,1.5403,1.5152,0,0,0,0,0,0,1,-1403.0,23.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.311,1078.0,1390.0,1112.0,1140.0,1.808,1.504,0.8859,1.5604,1.5322,0,0,0,0,0,0,1,-1360.0,23.0,1007.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.331,1088.0,1408.0,1118.0,1139.0,1.839,1.5179,0.9005,1.5604,1.5391,0,0,0,0,0,0,1,-1344.0,23.0,1038.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.351,1088.0,1403.0,1123.0,1136.0,1.839,1.5298,0.9005,1.557,1.5434,0,0,0,0,0,0,1,-1370.0,23.0,908.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,499,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.372,1117.0,1435.0,1148.0,1169.0,1.839,1.5397,0.9126,1.557,1.5484,0,0,0,0,0,0,1,-1416.0,211.0,905.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.392,1121.0,1429.0,1145.0,1162.0,1.9288,1.5813,0.966,1.6342,1.6078,0,0,0,0,0,0,1,-1402.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.412,1098.0,1405.0,1128.0,1136.0,1.9288,1.5813,0.966,1.6342,1.6078,0,0,0,0,0,0,1,-1312.0,24.0,930.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.432,1098.0,1405.0,1128.0,1136.0,1.87,1.5337,0.9248,1.547,1.5404,0,0,0,0,0,0,1,-1312.0,24.0,930.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.452,1091.0,1408.0,1134.0,1155.0,1.87,1.5337,0.9248,1.547,1.5404,0,0,0,0,0,0,1,-1417.0,24.0,924.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.472,1118.0,1422.0,1136.0,1171.0,1.87,1.5397,0.9393,1.6107,1.5752,0,0,0,0,0,0,1,-1311.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.492,1123.0,1416.0,1142.0,1174.0,1.9319,1.5556,0.9442,1.6644,1.61,0,0,0,0,0,0,1,-1383.0,23.0,909.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,500,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.512,1120.0,1417.0,1146.0,1191.0,1.9381,1.5575,0.9587,1.6745,1.616,0,0,0,0,0,0,1,-1383.0,327.0,915.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.533,1126.0,1451.0,1165.0,1207.0,1.9474,1.5575,0.9684,1.7315,1.6445,0,0,0,0,0,0,1,-1404.0,24.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.553,1123.0,1466.0,1158.0,1207.0,1.9474,1.625,0.9976,1.7852,1.7051,0,0,0,0,0,0,1,-1130.0,24.0,877.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.573,1137.0,1486.0,1166.0,1222.0,1.9567,1.6548,1.0146,1.7852,1.72,0,0,0,0,0,0,1,-1372.0,23.0,892.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.593,1135.0,1472.0,1162.0,1215.0,1.9845,1.6667,1.0073,1.8121,1.7394,0,0,0,0,0,0,1,-1312.0,24.0,897.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,转向完成，向前离开边缘,400,400,1
84.613,1147.0,1486.0,1164.0,1232.0,1.9907,1.6944,1.0121,1.8356,1.765,0,0,0,0,0,0,1,-1412.0,24.0,909.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,已达到避边释放线，恢复中速穿越渐变区,450,450,1
84.633,1145.0,1490.0,1179.0,1237.0,2.0155,1.6944,1.0121,1.8691,1.7818,0,0,0,0,0,0,1,-1386.0,79.0,878.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,按区域分级巡航,450,450,1
84.653,1128.0,1470.0,1176.0,1223.0,2.0155,1.6944,1.0413,1.8691,1.7818,0,0,0,0,0,0,1,-1417.0,160.0,908.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,501,no_target,0,0,按区域分级巡航,450,450,1
84.674,1152.0,1506.0,1198.0,1252.0,2.0155,1.7024,1.0485,1.8859,1.7941,0,0,0,0,0,0,1,-1433.0,160.0,925.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
84.694,1157.0,1520.0,1207.0,1262.0,2.0372,1.7341,1.0947,1.9362,1.8352,0,0,0,0,0,0,1,-1243.0,162.0,909.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
84.714,1139.0,1504.0,1194.0,1249.0,2.0372,1.7341,1.0947,1.9362,1.8352,0,0,0,0,0,0,1,-1417.0,63.0,946.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
84.734,1125.0,1488.0,1181.0,1230.0,1.9969,1.7302,1.085,1.9262,1.8282,0,0,0,0,0,0,1,-1312.0,510.0,925.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
84.754,1134.0,1500.0,1176.0,1225.0,1.9814,1.7222,1.0534,1.8624,1.7923,0,0,0,0,0,0,1,-1337.0,344.0,942.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
84.774,1146.0,1521.0,1182.0,1240.0,1.9814,1.7222,1.0534,1.8624,1.7923,0,0,0,0,0,0,1,-1411.0,113.0,973.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
84.795,1155.0,1536.0,1183.0,1240.0,2.0186,1.7639,1.0558,1.896,1.8299,0,0,0,0,0,0,1,-1417.0,1029.0,946.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,502,no_target,0,0,按区域分级巡航,450,450,1
