t,left,right,valid,active,hang,state,reason,left_cmd,right_cmd,healthy
42.411,20.0,1069.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.431,21.0,1072.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.452,20.0,972.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.472,20.0,1130.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.492,21.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.512,20.0,1072.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.532,20.0,1038.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.552,21.0,1054.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.572,20.0,1039.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.592,21.0,1020.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.612,20.0,1006.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.633,20.0,1054.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.653,20.0,1070.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.673,21.0,1001.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.693,20.0,1020.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.713,20.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.733,21.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.754,21.0,1116.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.774,20.0,1133.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.794,21.0,1181.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.814,21.0,1181.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.834,21.0,1148.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.854,20.0,1147.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.874,20.0,1133.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.894,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.915,21.0,1083.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.935,20.0,1069.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.955,21.0,1038.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.975,21.0,1053.0,1,1,0,IDLE,铲子已收回台内,0,0,1
42.995,21.0,1054.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.015,456.0,1056.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.036,20.0,1070.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.057,141.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.077,159.0,1067.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.097,21.0,1024.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.117,21.0,988.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.137,126.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.158,21.0,973.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.178,21.0,971.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.198,21.0,971.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.218,22.0,924.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.238,25.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.258,21.0,942.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.278,23.0,973.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.299,20.0,937.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.319,20.0,925.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.339,21.0,955.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.359,20.0,923.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.379,23.0,940.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.399,21.0,925.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.419,21.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.439,21.0,951.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.459,21.0,941.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.48,20.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.5,21.0,939.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.52,26.0,955.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.54,75.0,942.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.56,21.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.58,19.0,956.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.6,32.0,956.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.62,20.0,972.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.64,20.0,988.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.66,20.0,940.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.681,46.0,972.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.701,46.0,972.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.721,21.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.741,244.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.762,20.0,971.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.782,19.0,989.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.802,21.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.822,20.0,969.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.842,374.0,956.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.862,20.0,989.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.882,21.0,973.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.902,28.0,971.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.922,20.0,970.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.942,106.0,974.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.962,24.0,973.0,1,1,0,IDLE,铲子已收回台内,0,0,1
43.983,20.0,1020.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.003,21.0,1116.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.023,60.0,1227.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.043,20.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.063,20.0,1116.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.083,192.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.103,176.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.123,21.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.143,21.0,1148.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.163,22.0,1117.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.183,20.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.204,21.0,1105.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.224,158.0,1085.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.244,30.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.264,20.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.284,20.0,1165.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.304,20.0,1195.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.324,21.0,1194.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.344,21.0,1280.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.365,20.0,1311.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.385,21.0,1388.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.405,21.0,1388.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.425,1783.0,1410.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.445,1496.0,1425.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.465,1089.0,1421.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.485,1090.0,1420.0,1,1,0,IDLE,铲子已收回台内,0,0,1
44.505,1414.0,1424.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
44.525,1197.0,1438.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
44.546,1011.0,1422.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.566,1168.0,1421.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.586,1181.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.606,1101.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.626,1168.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.646,1447.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.666,1180.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.686,943.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.706,1198.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.726,1214.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.747,1184.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.767,1197.0,1455.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.787,1460.0,1468.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.807,1246.0,1450.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.827,976.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.847,1213.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.867,1182.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.887,1200.0,1448.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.908,1416.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.928,1197.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.948,1136.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.968,1355.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
44.988,1355.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.008,281.0,1373.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.028,32.0,1401.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.048,20.0,1433.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.068,20.0,1296.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.089,21.0,1264.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.109,158.0,1226.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.129,326.0,1197.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.149,20.0,1228.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.169,21.0,1224.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.189,21.0,1228.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.209,20.0,1180.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.229,20.0,1179.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.249,190.0,1212.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.27,21.0,1227.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.29,21.0,1227.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.31,20.0,1177.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.33,20.0,1178.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.35,21.0,1164.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.37,21.0,1163.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.39,224.0,1117.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.41,208.0,1134.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.43,21.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.451,20.0,1173.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.471,22.0,1164.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.491,20.0,1197.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.511,20.0,1208.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.531,94.0,1211.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.551,20.0,1264.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.571,21.0,1404.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.591,20.0,1387.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.612,1538.0,1436.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.632,1180.0,1454.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.652,1180.0,1454.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.673,1152.0,1439.0,1,1,0,IDLE,铲子已收回台内,0,0,1
45.693,1152.0,1436.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
45.713,927.0,1437.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
45.733,881.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.753,865.0,1450.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.773,1105.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.794,1136.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.814,1125.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.834,1152.0,1434.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.854,1105.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.874,942.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.895,1248.0,1436.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.915,1370.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.935,847.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.955,1072.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.975,1108.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
45.995,1401.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.015,1166.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.035,1131.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.055,1131.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.076,929.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.096,1152.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.116,1133.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.136,1323.0,1422.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.156,717.0,1405.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.176,21.0,1372.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.196,80.0,1390.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.216,21.0,1232.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.236,21.0,1244.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.256,20.0,1280.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.277,47.0,1261.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
46.297,21.0,1228.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.317,20.0,1226.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.337,21.0,1195.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.357,21.0,1195.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.377,589.0,1168.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.397,702.0,1135.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.417,21.0,1114.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.438,20.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.458,21.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.478,20.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.498,277.0,1133.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.518,158.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.538,21.0,1085.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.558,76.0,1076.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.578,20.0,1070.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.598,21.0,1070.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.619,21.0,1069.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.639,20.0,1053.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.659,21.0,1055.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.679,21.0,1053.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.699,21.0,1069.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.719,20.0,1071.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.739,20.0,1071.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.759,191.0,1072.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.779,60.0,1051.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.8,20.0,1038.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.82,20.0,990.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.84,119.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.86,20.0,971.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.88,20.0,957.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.9,20.0,972.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.92,32.0,955.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.94,21.0,1006.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.961,21.0,1007.0,1,1,0,IDLE,铲子已收回台内,0,0,1
46.981,21.0,1056.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.001,24.0,1051.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.021,21.0,1038.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.041,47.0,989.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.061,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.081,21.0,1130.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.101,176.0,1071.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.121,71.0,1071.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.142,34.0,1051.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.162,20.0,1069.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.182,20.0,1069.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.202,21.0,1055.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.222,21.0,1085.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.242,21.0,1084.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.262,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.282,22.0,1070.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.303,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.323,21.0,1131.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.343,21.0,1165.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.363,20.0,1145.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.383,21.0,1147.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.403,24.0,1164.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.423,24.0,1181.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.443,21.0,1448.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.463,21.0,2387.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.484,31.0,2475.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.504,20.0,2462.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.524,277.0,2349.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.544,1461.0,1746.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.564,960.0,1469.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.584,960.0,1469.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.604,1340.0,1469.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.624,540.0,1465.0,1,1,0,IDLE,铲子已收回台内,0,0,1
47.645,1085.0,1470.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
47.665,716.0,1484.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
47.685,1136.0,1480.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.705,1431.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.725,1193.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.745,1181.0,1468.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.765,1447.0,1466.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.785,1197.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.805,1308.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.826,1184.0,1468.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.846,1230.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.866,1175.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.886,1289.0,1497.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.906,1370.0,1483.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.926,1152.0,1484.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.946,889.0,1484.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.966,1336.0,1469.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
47.986,912.0,1464.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.006,912.0,1464.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.027,1074.0,1469.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.047,960.0,1489.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.067,765.0,2204.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.087,1843.0,2411.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.108,20.0,2433.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.128,20.0,2260.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.148,21.0,1148.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.168,22.0,1165.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.188,20.0,1165.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.208,20.0,1164.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.228,20.0,1164.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.248,20.0,1165.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.268,29.0,1178.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.289,20.0,1211.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.309,21.0,1212.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.329,20.0,1228.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.349,30.0,1225.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.369,20.0,1227.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.389,20.0,1212.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.409,76.0,1211.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.429,29.0,1210.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.449,29.0,1210.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.469,21.0,1196.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.49,20.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.51,20.0,1116.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.53,19.0,1133.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.55,456.0,1198.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.57,21.0,1196.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.59,158.0,1180.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.61,20.0,1195.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.63,20.0,1165.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.65,19.0,1148.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.67,20.0,1160.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.691,21.0,1179.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.711,46.0,1180.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.731,21.0,1201.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.751,20.0,1208.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.771,21.0,1195.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.791,1253.0,2481.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.811,768.0,2476.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.831,1105.0,1499.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.851,1074.0,1548.0,1,1,0,IDLE,铲子已收回台内,0,0,1
48.871,1190.0,1640.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
48.892,1476.0,1564.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
48.912,977.0,1499.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.932,1246.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.952,1277.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.972,1181.0,1451.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
48.992,1339.0,1461.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.012,1844.0,1457.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.032,1370.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.052,1370.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.072,1384.0,1467.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.092,1524.0,1468.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.113,1385.0,1469.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
