t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
62.844,581.0,973.0,735.0,676.0,0.2693,0.6766,-0.0291,0.0034,0.1364,0,0,0,0,0,1,1,-1394.0,35.0,1041.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.864,576.0,960.0,729.0,675.0,0.2693,0.6766,-0.0291,0.0034,0.1364,0,0,0,0,0,1,1,-1465.0,21.0,1022.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.884,574.0,956.0,727.0,675.0,0.2539,0.6508,-0.0437,0.0,0.1269,0,0,0,0,0,1,1,-1464.0,22.0,1024.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.904,576.0,956.0,731.0,679.0,0.2539,0.6429,-0.0437,0.0,0.1269,0,0,0,0,0,1,1,-1453.0,22.0,1041.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.924,567.0,943.0,720.0,659.0,0.2477,0.6429,-0.0485,0.0,0.1238,0,0,0,0,0,0,1,-1361.0,21.0,1056.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.945,565.0,944.0,720.0,660.0,0.226,0.619,-0.0655,-0.0503,0.0878,0,0,0,0,0,1,1,-1472.0,33.0,1071.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.965,574.0,958.0,741.0,671.0,0.226,0.619,-0.0655,-0.0503,0.0878,0,0,0,0,0,1,1,-1465.0,21.0,1120.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
62.985,571.0,945.0,743.0,661.0,0.2384,0.621,-0.0146,-0.047,0.1119,0,0,0,0,0,1,1,-1437.0,22.0,1041.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,365,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.005,581.0,960.0,753.0,668.0,0.2477,0.6468,-0.0097,-0.0235,0.119,0,0,0,0,0,1,1,-1465.0,21.0,1085.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.025,570.0,935.0,741.0,647.0,0.2384,0.621,-0.0097,-0.047,0.1143,0,0,0,0,0,1,1,-1463.0,21.0,1024.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.045,572.0,929.0,742.0,653.0,0.2415,0.6012,-0.0121,-0.0738,0.1147,0,0,0,0,0,1,1,-1465.0,22.0,1041.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.065,562.0,903.0,729.0,640.0,0.2353,0.5893,-0.0146,-0.094,0.1104,0,0,0,0,0,0,1,-1462.0,33.0,1064.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.086,563.0,900.0,722.0,639.0,0.2136,0.5377,-0.0437,-0.1174,0.085,0,0,0,0,0,1,1,-1459.0,41.0,1086.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.106,561.0,908.0,721.0,640.0,0.2105,0.5377,-0.0607,-0.1174,0.0749,0,0,0,0,0,1,1,-1436.0,21.0,1024.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.126,559.0,907.0,713.0,642.0,0.2074,0.5456,-0.0631,-0.1174,0.0722,0,0,0,0,0,1,1,-1464.0,21.0,1009.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,366,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.146,559.0,905.0,714.0,645.0,0.2012,0.5456,-0.0801,-0.1107,0.0606,0,0,0,0,0,1,1,-1410.0,21.0,1034.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.166,568.0,913.0,719.0,662.0,0.2012,0.5456,-0.0801,-0.1007,0.0606,0,0,0,0,0,1,1,-1465.0,21.0,1085.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.186,572.0,904.0,717.0,658.0,0.2291,0.5417,-0.0728,-0.057,0.086,0,0,0,0,0,1,1,-1465.0,21.0,1133.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.207,588.0,935.0,736.0,681.0,0.2415,0.5575,-0.068,-0.0436,0.0989,0,0,0,0,0,1,1,-1464.0,21.0,1103.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.227,570.0,902.0,713.0,652.0,0.2415,0.5397,-0.0728,-0.057,0.0922,0,0,0,0,0,1,1,-1444.0,21.0,1046.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.247,574.0,913.0,715.0,652.0,0.2477,0.5575,-0.0777,-0.0772,0.0852,0,0,0,0,0,1,1,-1455.0,21.0,1132.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.267,582.0,910.0,717.0,654.0,0.2477,0.5516,-0.0777,-0.0772,0.0852,0,0,0,0,0,1,1,-1459.0,22.0,1024.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.287,592.0,900.0,716.0,656.0,0.2724,0.5516,-0.0752,-0.0705,0.101,0,0,0,0,0,1,1,-1438.0,22.0,991.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,367,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.307,613.0,930.0,736.0,674.0,0.3034,0.5516,-0.0728,-0.0638,0.1198,0,0,0,0,0,1,1,-1464.0,21.0,907.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.327,601.0,906.0,722.0,653.0,0.3313,0.5437,-0.0607,-0.0638,0.1353,0,0,0,0,0,1,1,-1464.0,21.0,927.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.348,601.0,906.0,722.0,653.0,0.3313,0.5437,-0.0607,-0.0738,0.1353,0,0,0,0,0,1,1,-1464.0,21.0,927.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.368,591.0,897.0,711.0,641.0,0.3313,0.5437,-0.0607,-0.0738,0.1353,0,0,0,0,0,1,1,-1464.0,22.0,911.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.388,588.0,892.0,707.0,635.0,0.3003,0.5258,-0.0874,-0.1141,0.1065,0,0,0,0,0,1,1,-1462.0,22.0,988.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.408,594.0,888.0,706.0,649.0,0.3003,0.5159,-0.0971,-0.1141,0.1016,0,0,0,0,0,0,1,-1462.0,21.0,893.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.429,590.0,895.0,712.0,661.0,0.2972,0.5159,-0.0971,-0.0872,0.105,0,0,0,0,0,1,1,-1464.0,22.0,800.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,368,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.449,589.0,888.0,713.0,658.0,0.2972,0.5079,-0.085,-0.057,0.1201,0,0,0,0,0,1,1,-1463.0,22.0,959.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.47,597.0,893.0,729.0,658.0,0.2972,0.5179,-0.0825,-0.057,0.1201,0,0,0,0,0,0,1,-1445.0,22.0,958.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.49,590.0,864.0,717.0,635.0,0.2972,0.5079,-0.0728,-0.057,0.1201,0,0,0,0,0,1,1,-1464.0,21.0,939.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.511,585.0,845.0,708.0,626.0,0.2972,0.4603,-0.0728,-0.1342,0.1122,0,0,0,0,0,1,1,-1462.0,21.0,864.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.531,589.0,877.0,716.0,635.0,0.2941,0.4603,-0.0752,-0.1342,0.1094,0,0,0,0,0,1,1,-1470.0,22.0,879.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.552,580.0,879.0,713.0,627.0,0.2817,0.4861,-0.0825,-0.1611,0.0996,0,0,0,0,0,1,1,-1409.0,21.0,797.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.573,572.0,872.0,713.0,620.0,0.2663,0.4861,-0.0825,-0.1611,0.0919,0,0,0,0,0,1,1,-1462.0,21.0,972.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,369,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.593,566.0,863.0,713.0,616.0,0.2415,0.4762,-0.0825,-0.1846,0.0795,0,0,0,0,0,1,1,-1463.0,32.0,848.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.614,571.0,874.0,721.0,630.0,0.2384,0.4762,-0.0825,-0.1846,0.0779,0,0,0,0,0,1,1,-1465.0,21.0,1024.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.635,572.0,871.0,721.0,639.0,0.2384,0.4742,-0.0631,-0.151,0.0876,0,0,0,0,0,1,1,-1444.0,21.0,749.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.655,564.0,855.0,703.0,631.0,0.2384,0.4742,-0.0631,-0.1477,0.0876,0,0,0,0,0,1,1,-1464.0,21.0,846.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.676,578.0,878.0,708.0,637.0,0.2415,0.4742,-0.0947,-0.1275,0.0734,0,0,0,0,0,1,1,-1465.0,21.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.696,564.0,853.0,683.0,615.0,0.2167,0.4425,-0.1068,-0.1477,0.055,0,0,0,0,0,1,1,-1466.0,22.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.717,568.0,858.0,686.0,626.0,0.2291,0.4484,-0.1481,-0.1644,0.0405,0,0,0,0,0,1,1,-1397.0,22.0,518.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,370,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.738,566.0,864.0,687.0,641.0,0.2229,0.4484,-0.1481,-0.1644,0.0374,0,0,0,0,0,1,1,-1469.0,22.0,1545.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.758,569.0,873.0,693.0,650.0,0.2291,0.4603,-0.1456,-0.1141,0.0575,0,0,0,0,0,1,1,-1466.0,21.0,1682.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.779,572.0,876.0,701.0,656.0,0.2322,0.4782,-0.1311,-0.0839,0.0742,0,0,0,0,0,1,1,-1425.0,21.0,1495.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.799,555.0,861.0,696.0,637.0,0.2322,0.4782,-0.1238,-0.0839,0.0742,0,0,0,0,0,1,1,-1439.0,21.0,1450.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.82,539.0,843.0,690.0,626.0,0.1889,0.4544,-0.1238,-0.1275,0.0325,0,0,0,0,0,1,1,-1393.0,35.0,1452.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.84,545.0,852.0,694.0,631.0,0.1579,0.4365,-0.1286,-0.1477,0.0146,0,0,0,0,0,1,1,-1460.0,24.0,1451.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.861,549.0,852.0,692.0,633.0,0.1579,0.4365,-0.1335,-0.1477,0.0122,0,0,0,0,0,1,1,-1451.0,21.0,1450.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.882,550.0,845.0,685.0,629.0,0.1703,0.4365,-0.1335,-0.1477,0.0184,0,0,0,0,0,1,1,-1466.0,22.0,1451.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,371,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.902,567.0,875.0,711.0,655.0,0.1734,0.4365,-0.1335,-0.1409,0.0199,0,0,0,0,0,1,1,-1466.0,21.0,1467.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.923,547.0,846.0,694.0,635.0,0.1734,0.4246,-0.1286,-0.1342,0.0224,0,0,0,0,0,1,1,-1466.0,21.0,1435.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.944,534.0,843.0,680.0,625.0,0.1641,0.4246,-0.1286,-0.1342,0.0177,0,0,0,0,0,1,1,-1465.0,21.0,1456.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.964,536.0,850.0,677.0,630.0,0.13,0.4246,-0.1626,-0.151,-0.0105,0,0,0,0,0,1,1,-1455.0,20.0,1452.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
63.985,543.0,868.0,678.0,636.0,0.13,0.4325,-0.1675,-0.151,-0.0105,0,0,0,0,0,1,1,-1465.0,27.0,1451.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.005,542.0,860.0,673.0,628.0,0.1486,0.4524,-0.1699,-0.151,-0.0012,0,0,0,0,0,1,1,-1466.0,21.0,1464.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.026,542.0,867.0,676.0,624.0,0.1486,0.4663,-0.1723,-0.1577,-0.0046,0,0,0,0,0,0,1,-1460.0,22.0,1465.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,372,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.046,557.0,906.0,698.0,643.0,0.1486,0.4663,-0.1723,-0.1577,-0.0046,0,0,0,0,0,0,1,-1466.0,21.0,1451.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,373,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.067,549.0,897.0,685.0,628.0,0.1703,0.5258,-0.1505,-0.1577,0.0099,0,0,0,0,0,0,1,-1468.0,21.0,1451.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,373,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.087,537.0,868.0,667.0,611.0,0.1703,0.5258,-0.1505,-0.1577,0.0099,0,0,0,0,0,0,1,-1453.0,21.0,1447.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,373,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.107,545.0,874.0,671.0,615.0,0.1579,0.4802,-0.1845,-0.2013,-0.0133,0,0,0,0,0,0,1,-1380.0,21.0,1466.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,373,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
64.127,546.0,882.0,674.0,617.0,0.1579,0.4802,-0.1845,-0.2013,-0.0133,0,0,0,0,0,0,1,-1465.0,22.0,1467.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,373,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
