t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,avoid_state,avoid_reason,bad_offset_x,bad_bbox_area_ratio,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
8.192301,bad_left_far,,38,1786864115808,3.837342999986504,1,no_target,,640,480,search,5.466104,167.867851,0,,,,,,,,,,,,,,,,,,,1,,191,CLEAR,没有检测到 bad 能量块,,,0,0,1,1164,1192,966,1211,23,940,793,32,2,9,1,1,1,1,1,1,0,1
8.651765,bad_left_far,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,191,VISION_STOP,no_data_or_stale,,,0,0,1,1169,1198,969,1217,22,940,1131,22,2,9,1,1,1,1,1,1,0,1
8.819492,bad_left_far,,39,1786864116424,15.65164199996616,1,no_target,,640,480,search,5.153711,612.657363,0,,,,,,,,,,,,,,,,,,,1,,191,CLEAR,没有检测到 bad 能量块,,,0,0,1,1165,1193,966,1212,23,945,20,22,2,10,1,1,1,1,1,1,0,1
8.981206,bad_left_far,,40,1786864116596,4.87943100006305,1,target,,640,480,scan_with_ir,5.168129,169.598608,1,0,1,1,bad,0.648989,441,299,640,472,199.0,173.0,34427.0,0.11206705729166666,541,386,0.690625,0.608333,,1,,191,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.690625,0.11206705729166666,400,500,1,1166,1197,968,1215,22,938,1163,22,3,10,1,1,1,1,1,1,0,1
9.16254,bad_left_far,,41,1786864116767,15.443127000025925,1,target,,640,480,scan_with_ir,5.183022,168.130047,1,0,1,1,bad,0.906576,441,298,640,471,199.0,173.0,34427.0,0.11206705729166666,541,385,0.690625,0.604167,,1,,191,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.690625,0.11206705729166666,400,500,1,1172,1200,970,1220,110,940,1347,23,2,9,1,1,1,1,1,1,0,1
9.323394,bad_left_far,,42,1786864116941,2.2801170000548154,1,target,,640,480,scan_with_ir,5.195112,165.950631,1,0,1,1,bad,0.900255,442,299,640,470,198.0,171.0,33858.0,0.11021484375,541,385,0.690625,0.604167,,1,,189,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.690625,0.11021484375,400,500,1,1170,1231,985,1242,23,988,713,21,2,10,1,0,1,1,1,1,0,1
9.484745,bad_left_far,,43,1786864117101,3.525572000171451,1,target,,640,480,scan_with_ir,5.215522,153.059948,1,0,1,1,bad,0.858839,450,301,640,473,190.0,172.0,32680.0,0.10638020833333334,545,387,0.703125,0.6125,,1,,189,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.703125,0.10638020833333334,400,500,1,1252,1278,1042,1325,23,972,436,46,3,10,1,0,1,1,1,1,0,1
9.64569,bad_left_far,,44,1786864117255,10.179593000202658,1,target,,640,480,scan_with_ir,5.238744,151.889417,1,0,1,1,bad,0.718436,473,306,640,472,167.0,166.0,27722.0,0.09024088541666667,557,389,0.740625,0.620833,,1,,189,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.740625,0.09024088541666667,400,500,1,1339,1359,1132,1435,392,909,22,17,2,10,1,0,1,1,1,1,0,1
9.827695,bad_left_far,,45,1786864117428,19.563278000077844,1,target,,640,480,scan_with_ir,5.249858,170.319516,1,0,1,1,bad,0.682206,501,310,640,473,139.0,163.0,22657.0,0.07375325520833333,571,392,0.784375,0.633333,,1,,169,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.784375,0.07375325520833333,400,500,1,1420,1450,1223,1558,27,952,21,17,2,9,1,0,0,1,0,1,0,1
9.989419,bad_left_far,,46,1786864117590,19.513964999987365,1,no_target,,640,480,search,5.267176,155.457339,0,,,,,,,,,,,,,,,,,,,1,,171,CLEAR,没有检测到 bad 能量块,,,0,0,1,1069,1488,1268,1645,63,939,21,17,2,9,1,1,0,1,0,1,0,1
10.150308,bad_left_far,,47,1786864117767,3.225207000014052,1,no_target,,640,480,search,5.274621,170.489735,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1038,1520,917,1651,24,940,21,71,3,9,1,1,1,1,0,1,1,1
10.311228,bad_left_far,,48,1786864117929,2.006104999964009,1,no_target,,640,480,search,5.290603,153.609565,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1047,1529,914,1711,25,940,21,106,3,10,1,1,1,1,0,1,1,1
10.472236,bad_left_far,,49,1786864118088,3.9146189999428316,1,no_target,,640,480,search,5.307744,150.0884,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1038,1520,907,1697,25,940,21,18,2,10,1,1,1,1,0,1,1,1
10.653837,bad_left_far,,50,1786864118258,15.39038700002493,1,no_target,,640,480,search,5.318038,161.501928,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1036,1516,905,1693,25,938,21,28,2,10,1,1,1,1,0,1,1,1
10.815131,bad_left_far,,51,1786864118421,13.665812999988702,1,no_target,,640,480,search,5.331982,160.553264,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1045,1530,913,1708,24,939,257,18,2,10,1,1,1,1,0,1,1,1
10.976313,bad_left_far,,52,1786864118584,11.976257000014812,1,no_target,,640,480,search,5.345489,156.907213,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1038,1520,905,1697,25,938,20,17,3,9,1,1,1,1,0,1,1,1
11.182855,bad_left_far,,53,1786864118784,19.0245670000877,1,no_target,,640,480,search,5.338783,196.942064,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1041,1522,908,1698,25,939,21,17,2,9,1,1,1,1,0,1,1,1
11.343876,bad_left_far,,54,1786864118952,11.813391000032425,1,no_target,,640,480,search,5.348886,159.820428,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1040,1520,905,1694,25,938,21,18,2,10,1,1,1,1,0,1,1,1
11.504806,bad_left_far,,55,1786864119121,3.2240780001302483,1,no_target,,640,480,search,5.358038,166.885032,0,,,,,,,,,,,,,,,,,,,1,,239,CLEAR,没有检测到 bad 能量块,,,0,0,1,1033,1516,906,1655,329,985,222,18,3,9,1,1,1,1,0,1,1,1
11.726503,bad_left_far,,56,1786864119327,19.4310949998453,1,no_target,,640,480,search,5.348305,203.169148,0,,,,,,,,,,,,,,,,,,,1,,249,CLEAR,没有检测到 bad 能量块,,,0,0,1,1426,1449,1241,1482,24,969,21,17,2,9,1,0,0,1,1,1,1,1
11.907765,bad_left_far,,57,1786864119518,10.080484000127399,1,no_target,,640,480,search,5.346518,188.125032,0,,,,,,,,,,,,,,,,,,,1,,253,CLEAR,没有检测到 bad 能量块,,,0,0,1,1275,1345,1129,1401,24,845,21,18,2,10,1,0,1,1,1,1,1,1
12.068789,bad_left_far,,58,1786864119683,6.0261839998929645,1,no_target,,640,480,search,5.357357,162.624384,0,,,,,,,,,,,,,,,,,,,1,,253,CLEAR,没有检测到 bad 能量块,,,0,0,1,1146,1254,1003,1219,23,939,1007,21,3,10,1,0,1,1,1,1,1,1
12.229869,bad_left_far,,59,1786864119833,16.673710999839386,1,no_target,,640,480,search,5.375052,147.897278,0,,,,,,,,,,,,,,,,,,,1,,190,CLEAR,没有检测到 bad 能量块,,,0,0,1,1058,1228,879,1219,23,972,338,189,3,10,0,1,1,1,1,1,0,1
12.371234,bad_left_far,,60,1786864119991,0.42186099994978576,1,target,,640,480,push,5.388806,154.959994,2,0,0,0,good,0.888567,506,291,640,384,134.0,93.0,12462.0,0.04056640625,573,338,0.790625,0.408333,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.20625,0.0787109375,400,500,1,1059,1220,876,1226,159,958,262,1109,9,9,0,1,1,1,1,1,0,1
12.371234,bad_left_far,,60,1786864119991,0.42186099994978576,1,target,,640,480,push,5.388806,154.959994,2,1,1,1,bad,0.936505,308,287,464,442,156.0,155.0,24180.0,0.0787109375,386,365,0.20625,0.520833,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.20625,0.0787109375,400,500,1,1059,1220,876,1226,159,958,262,1109,9,9,0,1,1,1,1,1,0,1
12.532493,bad_left_far,,61,1786864120137,15.618029999814098,1,target,,640,480,push,5.407678,143.398875,2,0,0,0,good,0.946132,487,287,605,378,118.0,91.0,10738.0,0.034954427083333336,546,333,0.70625,0.3875,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.15,0.07359375,-400,400,1,1070,1244,909,1236,23,955,291,731,6,10,0,1,1,1,1,1,0,1
12.532493,bad_left_far,,61,1786864120137,15.618029999814098,1,target,,640,480,push,5.407678,143.398875,2,1,1,1,bad,0.951528,296,286,440,443,144.0,157.0,22608.0,0.07359375,368,365,0.15,0.520833,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.15,0.07359375,-400,400,1,1070,1244,909,1236,23,955,291,731,6,10,0,1,1,1,1,1,0,1
12.674109,bad_left_far,,62,1786864120286,7.560835000049337,1,target,,640,480,push,5.424322,147.553358,2,0,0,0,good,0.946304,479,287,596,378,117.0,91.0,10647.0,0.034658203125,538,333,0.68125,0.3875,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.13125,0.0740625,-400,400,1,1075,1246,914,1209,49,971,372,584,6,10,0,1,1,1,1,1,0,1
12.674109,bad_left_far,,62,1786864120286,7.560835000049337,1,target,,640,480,push,5.424322,147.553358,2,1,1,1,bad,0.952333,290,286,434,444,144.0,158.0,22752.0,0.0740625,362,365,0.13125,0.520833,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.13125,0.0740625,-400,400,1,1075,1246,914,1209,49,971,372,584,6,10,0,1,1,1,1,1,0,1
12.835166,bad_left_far,,63,1786864120439,15.888708999909795,1,target,,640,480,push,5.439134,150.723956,3,0,0,0,good,0.94243,457,284,575,376,118.0,92.0,10856.0,0.03533854166666667,516,330,0.6125,0.375,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.08125,0.07604166666666666,-400,400,1,1105,1274,941,1226,22,1006,389,969,8,10,0,1,1,1,1,1,0,1
12.835166,bad_left_far,,63,1786864120439,15.888708999909795,1,target,,640,480,push,5.439134,150.723956,3,1,0,0,good,0.873828,605,291,640,391,35.0,100.0,3500.0,0.011393229166666666,623,341,0.946875,0.420833,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.08125,0.07604166666666666,-400,400,1,1105,1274,941,1226,22,1006,389,969,8,10,0,1,1,1,1,1,0,1
12.835166,bad_left_far,,63,1786864120439,15.888708999909795,1,target,,640,480,push,5.439134,150.723956,3,2,1,1,bad,0.940715,273,286,419,446,146.0,160.0,23360.0,0.07604166666666666,346,366,0.08125,0.525,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.08125,0.07604166666666666,-400,400,1,1105,1274,941,1226,22,1006,389,969,8,10,0,1,1,1,1,1,0,1
12.996348,bad_left_far,,64,1786864120599,17.640485999891098,1,target,,640,480,push,5.450456,157.294016,3,0,0,0,good,0.940206,464,287,582,380,118.0,93.0,10974.0,0.03572265625,523,334,0.634375,0.391667,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.090625,0.08740234375,-400,400,1,1133,1282,959,1235,23,978,290,1004,8,10,0,1,1,1,1,1,0,1
12.996348,bad_left_far,,64,1786864120599,17.640485999891098,1,target,,640,480,push,5.450456,157.294016,3,1,0,0,good,0.769058,618,296,640,393,22.0,97.0,2134.0,0.006946614583333333,629,345,0.965625,0.4375,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.090625,0.08740234375,-400,400,1,1133,1282,959,1235,23,978,290,1004,8,10,0,1,1,1,1,1,0,1
12.996348,bad_left_far,,64,1786864120599,17.640485999891098,1,target,,640,480,push,5.450456,157.294016,3,2,1,1,bad,0.9529,274,284,424,463,150.0,179.0,26850.0,0.08740234375,349,374,0.090625,0.558333,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.090625,0.08740234375,-400,400,1,1133,1282,959,1235,23,978,290,1004,8,10,0,1,1,1,1,1,0,1
13.157366,bad_left_far,,65,1786864120758,18.885717999864937,1,target,,640,480,push,5.461292,154.262526,2,0,0,0,good,0.95329,484,290,607,387,123.0,97.0,11931.0,0.038837890625,546,339,0.70625,0.4125,,1,,191,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.140625,0.09546875,-400,400,1,1172,1265,1005,1227,23,955,1246,23,3,9,1,1,1,1,1,1,0,1
13.157366,bad_left_far,,65,1786864120758,18.885717999864937,1,target,,640,480,push,5.461292,154.262526,2,1,1,1,bad,0.945143,287,287,443,475,156.0,188.0,29328.0,0.09546875,365,381,0.140625,0.5875,,1,,191,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.140625,0.09546875,-400,400,1,1172,1265,1005,1227,23,955,1246,23,3,9,1,1,1,1,1,1,0,1
13.605184,bad_left_far,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,249,VISION_STOP,no_data_or_stale,,,0,0,1,1201,1216,985,1242,23,969,21,17,2,10,1,0,0,1,1,1,1,1
13.726101,bad_left_far,,66,1786864121336,9.87204400007613,1,target,,640,480,push,5.288605,570.6623,2,0,0,0,good,0.770048,579,292,639,412,60.0,120.0,7200.0,0.0234375,609,352,0.903125,0.466667,,1,,249,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.421875,0.09294270833333333,400,500,1,1209,1203,964,1244,880,944,21,17,2,10,1,0,0,1,1,1,1,1
13.726101,bad_left_far,,66,1786864121336,9.87204400007613,1,target,,640,480,push,5.288605,570.6623,2,1,1,1,bad,0.858814,369,290,541,456,172.0,166.0,28552.0,0.09294270833333333,455,373,0.421875,0.554167,,1,,249,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.421875,0.09294270833333333,400,500,1,1209,1203,964,1244,880,944,21,17,2,10,1,0,0,1,1,1,1,1
13.887719,bad_left_far,,67,1786864121496,11.58539500011102,1,no_target,,640,480,search,5.300785,157.921371,0,,,,,,,,,,,,,,,,,,,1,,249,CLEAR,没有检测到 bad 能量块,,,0,0,1,1216,1203,966,1248,68,937,21,17,3,10,1,0,0,1,1,1,1,1
14.048705,bad_left_far,,68,1786864121664,4.87345000010464,1,no_target,,640,480,search,5.309481,160.892825,0,,,,,,,,,,,,,,,,,,,1,,185,CLEAR,没有检测到 bad 能量块,,,0,0,1,1240,1203,969,1266,26,938,21,55,2,10,1,0,0,1,1,1,0,1
14.210053,bad_left_far,,69,1786864121814,15.707065000015064,1,no_target,,640,480,search,5.325037,147.972977,0,,,,,,,,,,,,,,,,,,,1,,185,CLEAR,没有检测到 bad 能量块,,,0,0,1,1229,1193,962,1256,27,938,633,21,3,9,1,0,0,1,1,1,0,1
14.352506,bad_left_far,,70,1786864121972,0.2818829998432193,1,no_target,,640,480,search,5.337131,154.744404,0,,,,,,,,,,,,,,,,,,,1,,185,CLEAR,没有检测到 bad 能量块,,,0,0,1,1229,1195,962,1256,22,939,21,58,2,10,1,0,0,1,1,1,0,1
14.5338,bad_left_far,,71,1786864122137,17.35808399985217,1,no_target,,640,480,search,5.34638,161.623918,0,,,,,,,,,,,,,,,,,,,1,,249,CLEAR,没有检测到 bad 能量块,,,0,0,1,1235,1199,966,1260,23,923,21,17,2,10,1,0,0,1,1,1,1,1
14.695765,bad_left_far,,72,1786864122300,15.809063000006063,1,no_target,,640,480,search,5.355766,160.912194,0,,,,,,,,,,,,,,,,,,,1,,249,CLEAR,没有检测到 bad 能量块,,,0,0,1,1204,1200,953,1230,40,956,21,17,3,10,1,0,0,1,1,1,1,1
14.836707,bad_left_far,,73,1786864122454,2.2403030000077706,1,no_target,,640,480,search,5.368536,151.92776,0,,,,,,,,,,,,,,,,,,,1,,253,CLEAR,没有检测到 bad 能量块,,,0,0,1,1141,1171,928,1190,49,937,21,21,2,10,1,0,1,1,1,1,1,1
14.997741,bad_left_far,,74,1786864122610,7.9861780000101135,1,no_target,,640,480,search,5.380563,149.774029,0,,,,,,,,,,,,,,,,,,,1,,189,CLEAR,没有检测到 bad 能量块,,,0,0,1,1042,1169,887,1115,670,958,21,29,2,9,1,0,1,1,1,1,0,1
15.15878,bad_left_far,,75,1786864122776,2.810161000070366,1,no_target,,640,480,search,5.388178,160.96971,0,,,,,,,,,,,,,,,,,,,1,,190,CLEAR,没有检测到 bad 能量块,,,0,0,1,1040,1158,873,1072,261,956,517,19,2,10,0,1,1,1,1,1,0,1
15.32,bad_left_far,,76,1786864122936,4.027226999824052,1,target,,640,480,push,5.397971,152.089626,2,0,0,0,good,0.914949,492,287,601,371,109.0,84.0,9156.0,0.0298046875,547,329,0.709375,0.370833,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.2625,0.056666666666666664,400,500,1,1047,1182,877,1080,191,956,291,138,3,10,0,1,1,1,1,1,0,1
15.32,bad_left_far,,76,1786864122936,4.027226999824052,1,target,,640,480,push,5.397971,152.089626,2,1,1,1,bad,0.940364,336,289,472,417,136.0,128.0,17408.0,0.056666666666666664,404,353,0.2625,0.470833,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.2625,0.056666666666666664,400,500,1,1047,1182,877,1080,191,956,291,138,3,10,0,1,1,1,1,1,0,1
15.50113,bad_left_far,,77,1786864123107,13.814421000006405,1,target,,640,480,push,5.403241,169.301638,3,0,0,0,good,0.925995,464,283,569,365,105.0,82.0,8610.0,0.02802734375,517,324,0.615625,0.35,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.2,0.05586263020833333,400,500,1,1031,1223,912,1161,22,971,306,190,3,10,0,1,1,1,1,1,0,1
15.50113,bad_left_far,,77,1786864123107,13.814421000006405,1,target,,640,480,push,5.403241,169.301638,3,1,0,0,good,0.869185,596,291,640,382,44.0,91.0,4004.0,0.013033854166666666,618,337,0.93125,0.404167,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.2,0.05586263020833333,400,500,1,1031,1223,912,1161,22,971,306,190,3,10,0,1,1,1,1,1,0,1
15.50113,bad_left_far,,77,1786864123107,13.814421000006405,1,target,,640,480,push,5.403241,169.301638,3,2,1,1,bad,0.94829,318,286,449,417,131.0,131.0,17161.0,0.05586263020833333,384,352,0.2,0.466667,,1,,190,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.2,0.05586263020833333,400,500,1,1031,1223,912,1161,22,971,306,190,3,10,0,1,1,1,1,1,0,1
15.662116,bad_left_far,,78,1786864123272,9.943986000052973,1,target,,640,480,scan_with_ir,5.410806,158.168714,1,0,1,1,bad,0.872911,259,286,385,416,126.0,130.0,16380.0,0.0533203125,322,351,0.00625,0.4625,,1,,190,AVOID_TURN_LEFT,bad 接近画面中心，原地大转避开,0.00625,0.0533203125,-400,400,1,1066,1306,961,1225,23,1019,21,303,4,9,0,1,1,1,1,1,0,1
15.824655,bad_left_far,,79,1786864123435,9.832321999965643,1,target,,640,480,push,5.419091,160.081506,2,0,0,0,good,0.939394,396,282,482,361,86.0,79.0,6794.0,0.022115885416666668,439,322,0.371875,0.341667,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.303125,0.08932291666666667,500,400,1,1194,1384,1078,1360,23,986,174,512,4,10,0,1,1,1,1,1,0,1
15.824655,bad_left_far,,79,1786864123435,9.832321999965643,1,target,,640,480,push,5.419091,160.081506,2,1,1,1,bad,0.685466,153,284,293,480,140.0,196.0,27440.0,0.08932291666666667,223,382,-0.303125,0.591667,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.303125,0.08932291666666667,500,400,1,1194,1384,1078,1360,23,986,174,512,4,10,0,1,1,1,1,1,0,1
15.986227,bad_left_far,,80,1786864123590,15.739193999934287,1,target,,640,480,push,5.429651,153.281191,2,0,0,0,good,0.950973,383,281,473,366,90.0,85.0,7650.0,0.02490234375,428,324,0.3375,0.35,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.396875,0.109814453125,500,400,1,1168,1424,1032,1376,23,1085,31,659,6,9,0,1,1,1,1,1,0,1
15.986227,bad_left_far,,80,1786864123590,15.739193999934287,1,target,,640,480,push,5.429651,153.281191,2,1,1,1,bad,0.785357,106,284,279,479,173.0,195.0,33735.0,0.109814453125,193,382,-0.396875,0.591667,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.396875,0.109814453125,500,400,1,1168,1424,1032,1376,23,1085,31,659,6,9,0,1,1,1,1,1,0,1
16.147731,bad_left_far,,81,1786864123750,18.012735999946017,1,target,,640,480,push,5.438747,156.429956,3,0,0,0,good,0.960304,407,285,506,376,99.0,91.0,9009.0,0.029326171875,457,331,0.428125,0.379167,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.353125,0.11622721354166667,500,400,1,1182,1480,1108,1436,378,1171,78,986,8,10,0,1,1,1,1,1,0,1
16.147731,bad_left_far,,81,1786864123750,18.012735999946017,1,target,,640,480,push,5.438747,156.429956,3,1,0,0,good,0.858667,302,282,379,368,77.0,86.0,6622.0,0.021555989583333334,341,325,0.065625,0.354167,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.353125,0.11622721354166667,500,400,1,1182,1480,1108,1436,378,1171,78,986,8,10,0,1,1,1,1,1,0,1
16.147731,bad_left_far,,81,1786864123750,18.012735999946017,1,target,,640,480,push,5.438747,156.429956,3,2,1,1,bad,0.93084,114,287,299,480,185.0,193.0,35705.0,0.11622721354166667,207,384,-0.353125,0.6,,1,,190,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.353125,0.11622721354166667,500,400,1,1182,1480,1108,1436,378,1171,78,986,8,10,0,1,1,1,1,1,0,1
16.309171,bad_left_far,,82,1786864123928,0.9916450001128396,1,target,,640,480,push,5.440694,176.38139,3,0,0,0,good,0.968362,406,288,509,383,103.0,95.0,9785.0,0.03185221354166667,458,336,0.43125,0.4,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.403125,0.13421223958333334,500,400,1,1267,1555,1178,1529,264,1003,125,1313,10,10,0,1,1,1,1,1,1,1
16.309171,bad_left_far,,82,1786864123928,0.9916450001128396,1,target,,640,480,push,5.440694,176.38139,3,1,0,0,good,0.833147,300,284,375,372,75.0,88.0,6600.0,0.021484375,338,328,0.05625,0.366667,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.403125,0.13421223958333334,500,400,1,1267,1555,1178,1529,264,1003,125,1313,10,10,0,1,1,1,1,1,1,1
16.309171,bad_left_far,,82,1786864123928,0.9916450001128396,1,target,,640,480,push,5.440694,176.38139,3,2,1,1,bad,0.780301,82,289,299,479,217.0,190.0,41230.0,0.13421223958333334,191,384,-0.403125,0.6,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.403125,0.13421223958333334,500,400,1,1267,1555,1178,1529,264,1003,125,1313,10,10,0,1,1,1,1,1,1,1
16.470307,bad_left_far,,83,1786864124078,11.789464000003136,1,target,,640,480,push,5.452634,148.135748,3,0,0,0,good,0.959999,414,287,531,395,117.0,108.0,12636.0,0.0411328125,473,341,0.478125,0.420833,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.4875,0.16351888020833333,500,400,1,1310,1562,1216,1603,329,956,190,1373,10,10,0,1,1,1,1,1,1,1
16.470307,bad_left_far,,83,1786864124078,11.789464000003136,1,target,,640,480,push,5.452634,148.135748,3,1,0,0,good,0.834445,291,286,377,385,86.0,99.0,8514.0,0.02771484375,334,336,0.04375,0.4,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.4875,0.16351888020833333,500,400,1,1310,1562,1216,1603,329,956,190,1373,10,10,0,1,1,1,1,1,1,1
16.470307,bad_left_far,,83,1786864124078,11.789464000003136,1,target,,640,480,push,5.452634,148.135748,3,2,1,1,bad,0.581854,32,286,295,477,263.0,191.0,50233.0,0.16351888020833333,164,382,-0.4875,0.591667,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.4875,0.16351888020833333,500,400,1,1310,1562,1216,1603,329,956,190,1373,10,10,0,1,1,1,1,1,1,1
16.611622,bad_left_far,,84,1786864124229,2.8483640001013555,1,target,,640,480,push,5.464426,148.030249,3,0,0,0,good,0.950186,424,288,551,411,127.0,123.0,15621.0,0.050849609375,488,350,0.525,0.458333,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.525,0.1684375,500,400,1,1347,1185,891,1640,227,924,224,1360,10,9,0,1,1,1,1,1,1,1
16.611622,bad_left_far,,84,1786864124229,2.8483640001013555,1,target,,640,480,push,5.464426,148.030249,3,1,0,0,good,0.907603,280,288,376,397,96.0,109.0,10464.0,0.0340625,328,343,0.025,0.429167,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.525,0.1684375,500,400,1,1347,1185,891,1640,227,924,224,1360,10,9,0,1,1,1,1,1,1,1
16.611622,bad_left_far,,84,1786864124229,2.8483640001013555,1,target,,640,480,push,5.464426,148.030249,3,2,1,1,bad,0.357477,20,282,284,478,264.0,196.0,51744.0,0.1684375,152,380,-0.525,0.583333,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.525,0.1684375,500,400,1,1347,1185,891,1640,227,924,224,1360,10,9,0,1,1,1,1,1,1,1
16.772783,bad_left_far,,85,1786864124393,0.0626280000233237,1,target,,640,480,push,5.471133,161.853466,3,0,0,0,good,0.942409,433,286,572,428,139.0,142.0,19738.0,0.06425130208333334,503,357,0.571875,0.4875,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.5125,0.1629296875,500,400,1,1345,1783,871,1403,24,929,324,1374,11,10,0,1,1,1,1,1,1,1
16.772783,bad_left_far,,85,1786864124393,0.0626280000233237,1,target,,640,480,push,5.471133,161.853466,3,1,0,0,good,0.922378,278,289,378,413,100.0,124.0,12400.0,0.040364583333333336,328,351,0.025,0.4625,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.5125,0.1629296875,500,400,1,1345,1783,871,1403,24,929,324,1374,11,10,0,1,1,1,1,1,1,1
16.772783,bad_left_far,,85,1786864124393,0.0626280000233237,1,target,,640,480,push,5.471133,161.853466,3,2,1,1,bad,0.413718,27,284,285,478,258.0,194.0,50052.0,0.1629296875,156,381,-0.5125,0.5875,,1,,254,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.5125,0.1629296875,500,400,1,1345,1783,871,1403,24,929,324,1374,11,10,0,1,1,1,1,1,1,1
