t,front,rear,left,right
4.811,695.0,961.0,488.0,1282.0
4.831,696.0,960.0,489.0,1284.0
4.851,694.0,961.0,488.0,1283.0
4.872,696.0,961.0,489.0,1284.0
4.892,697.0,962.0,490.0,1285.0
4.913,696.0,961.0,488.0,1284.0
4.933,695.0,962.0,488.0,1282.0
4.954,696.0,963.0,489.0,1285.0
4.975,697.0,962.0,490.0,1285.0
4.995,697.0,962.0,488.0,1285.0
5.016,697.0,963.0,489.0,1286.0
5.037,697.0,962.0,490.0,1285.0
5.058,696.0,962.0,489.0,1284.0
5.078,696.0,961.0,489.0,1283.0
5.099,697.0,962.0,490.0,1285.0
5.12,696.0,961.0,489.0,1284.0
5.141,695.0,959.0,487.0,1282.0
5.161,696.0,962.0,488.0,1284.0
5.182,695.0,961.0,488.0,1283.0
5.203,695.0,960.0,487.0,1281.0
5.224,697.0,960.0,488.0,1283.0
5.245,694.0,956.0,486.0,1280.0
5.265,691.0,954.0,483.0,1276.0
5.286,694.0,959.0,487.0,1280.0
5.306,695.0,960.0,488.0,1282.0
5.326,696.0,960.0,488.0,1282.0
5.347,695.0,961.0,489.0,1282.0
5.367,696.0,962.0,489.0,1284.0
5.388,695.0,960.0,489.0,1280.0
5.408,696.0,962.0,487.0,1282.0
5.429,696.0,963.0,488.0,1282.0
5.449,695.0,962.0,489.0,1281.0
5.469,696.0,963.0,488.0,1282.0
5.49,695.0,963.0,489.0,1282.0
5.51,696.0,963.0,489.0,1282.0
5.531,696.0,964.0,489.0,1283.0
5.551,695.0,963.0,488.0,1281.0
5.571,696.0,964.0,489.0,1282.0
5.592,696.0,963.0,489.0,1283.0
5.612,697.0,963.0,489.0,1282.0
5.633,694.0,960.0,487.0,1279.0
5.653,694.0,962.0,487.0,1024.0
5.674,694.0,962.0,487.0,1280.0
5.694,695.0,961.0,488.0,1280.0
5.715,694.0,962.0,488.0,1280.0
5.736,692.0,960.0,487.0,1277.0
5.756,693.0,960.0,488.0,1280.0
5.777,694.0,961.0,488.0,1280.0
5.797,693.0,961.0,487.0,1279.0
5.818,694.0,960.0,487.0,1280.0
5.838,695.0,960.0,488.0,1280.0
5.859,694.0,962.0,488.0,1281.0
5.88,693.0,961.0,488.0,1280.0
5.901,694.0,961.0,487.0,1280.0
5.921,694.0,960.0,486.0,1277.0
5.942,695.0,963.0,489.0,1281.0
5.963,693.0,962.0,487.0,1280.0
5.983,694.0,962.0,488.0,1281.0
6.004,694.0,962.0,488.0,1281.0
6.024,695.0,963.0,487.0,1283.0
6.045,696.0,963.0,488.0,1282.0
6.066,696.0,962.0,488.0,1282.0
6.087,694.0,960.0,487.0,1280.0
6.107,695.0,961.0,488.0,1281.0
6.128,695.0,961.0,488.0,1282.0
6.148,696.0,960.0,487.0,1283.0
6.169,696.0,958.0,487.0,1281.0
6.19,694.0,960.0,487.0,1280.0
6.21,693.0,958.0,485.0,1278.0
6.231,694.0,957.0,486.0,1278.0
6.252,693.0,955.0,485.0,1276.0
6.272,695.0,960.0,488.0,1282.0
6.292,695.0,962.0,489.0,1284.0
6.313,696.0,961.0,488.0,1283.0
6.333,697.0,962.0,489.0,1285.0
6.354,697.0,963.0,488.0,1284.0
6.374,697.0,962.0,489.0,1284.0
6.395,696.0,960.0,488.0,1283.0
6.415,696.0,961.0,489.0,1285.0
6.435,697.0,962.0,488.0,1285.0
6.456,696.0,963.0,489.0,1284.0
6.476,695.0,960.0,488.0,1283.0
6.497,695.0,961.0,488.0,1283.0
6.517,696.0,961.0,488.0,1284.0
6.537,696.0,960.0,488.0,1284.0
6.558,696.0,962.0,489.0,1285.0
6.578,696.0,961.0,488.0,1284.0
6.599,696.0,963.0,488.0,1284.0
6.619,696.0,961.0,488.0,1284.0
6.64,694.0,958.0,483.0,1280.0
6.66,693.0,957.0,486.0,1278.0
6.681,694.0,958.0,487.0,1280.0
6.701,694.0,958.0,486.0,1280.0
6.722,696.0,960.0,487.0,1281.0
6.743,695.0,961.0,488.0,1282.0
6.763,696.0,961.0,488.0,1284.0
6.784,697.0,962.0,487.0,1285.0
6.805,696.0,962.0,488.0,1284.0
6.825,697.0,962.0,489.0,1285.0
6.846,696.0,961.0,489.0,1284.0
6.867,698.0,962.0,488.0,1284.0
6.887,696.0,961.0,488.0,1284.0
6.908,696.0,962.0,488.0,1285.0
6.929,696.0,962.0,489.0,1285.0
6.949,697.0,962.0,489.0,1285.0
6.97,696.0,960.0,488.0,1283.0
6.991,696.0,962.0,489.0,1284.0
7.011,696.0,962.0,488.0,1284.0
7.032,697.0,962.0,489.0,1284.0
7.053,697.0,961.0,488.0,1285.0
7.073,696.0,962.0,488.0,1286.0
7.094,696.0,960.0,488.0,1284.0
