t,front,rear,left,right
4.3,632.0,1022.0,1019.0,905.0
4.321,633.0,1010.0,1014.0,908.0
4.341,624.0,1001.0,1005.0,901.0
4.361,627.0,985.0,1009.0,902.0
4.381,626.0,981.0,1027.0,903.0
4.401,632.0,987.0,1025.0,902.0
4.421,640.0,981.0,1026.0,909.0
4.441,634.0,975.0,1018.0,910.0
4.461,627.0,969.0,1021.0,914.0
4.481,618.0,963.0,1017.0,910.0
4.501,613.0,961.0,1015.0,910.0
4.522,610.0,956.0,1019.0,912.0
4.542,609.0,953.0,1025.0,908.0
4.562,609.0,953.0,1025.0,913.0
4.582,614.0,955.0,1025.0,915.0
4.602,612.0,956.0,1032.0,914.0
4.622,614.0,959.0,1040.0,917.0
4.642,614.0,966.0,1037.0,913.0
4.662,613.0,971.0,1045.0,908.0
4.682,615.0,973.0,1041.0,909.0
4.702,614.0,981.0,1029.0,905.0
4.722,612.0,992.0,1027.0,900.0
4.743,612.0,989.0,1011.0,907.0
4.763,609.0,987.0,999.0,895.0
4.783,604.0,984.0,991.0,888.0
4.803,601.0,981.0,984.0,888.0
4.823,595.0,970.0,981.0,881.0
4.843,589.0,982.0,992.0,878.0
4.863,583.0,985.0,1006.0,882.0
4.883,577.0,986.0,1024.0,888.0
4.903,574.0,987.0,1032.0,882.0
4.923,571.0,982.0,1034.0,885.0
4.944,571.0,976.0,1017.0,885.0
4.964,572.0,975.0,1000.0,887.0
4.984,572.0,977.0,997.0,888.0
5.004,573.0,976.0,1004.0,878.0
5.024,574.0,977.0,1018.0,872.0
5.044,576.0,972.0,1017.0,866.0
5.064,580.0,976.0,999.0,871.0
5.084,582.0,976.0,979.0,873.0
5.104,583.0,975.0,972.0,874.0
5.124,584.0,973.0,975.0,881.0
5.145,582.0,968.0,977.0,877.0
5.165,580.0,968.0,988.0,870.0
5.185,582.0,972.0,1010.0,870.0
5.205,583.0,972.0,1031.0,871.0
5.225,584.0,968.0,1035.0,869.0
5.245,585.0,969.0,1021.0,866.0
5.265,586.0,973.0,1000.0,864.0
5.285,586.0,976.0,988.0,859.0
5.305,586.0,974.0,992.0,860.0
5.325,585.0,971.0,989.0,866.0
5.346,585.0,978.0,977.0,870.0
5.366,584.0,985.0,986.0,870.0
5.386,584.0,988.0,1009.0,871.0
5.406,582.0,987.0,1013.0,874.0
5.426,585.0,986.0,1010.0,872.0
5.446,586.0,990.0,1004.0,871.0
5.466,587.0,991.0,1003.0,872.0
5.486,589.0,992.0,1002.0,877.0
5.506,591.0,999.0,1003.0,881.0
5.526,593.0,999.0,1004.0,882.0
5.547,595.0,1006.0,1001.0,892.0
5.567,597.0,1008.0,1003.0,898.0
5.587,598.0,1007.0,1001.0,901.0
5.607,596.0,1007.0,1000.0,902.0
5.628,603.0,1018.0,1009.0,910.0
5.648,595.0,1007.0,1000.0,896.0
5.668,599.0,1004.0,997.0,901.0
5.688,608.0,1006.0,995.0,892.0
5.709,613.0,1003.0,990.0,892.0
5.729,617.0,997.0,993.0,888.0
5.749,618.0,988.0,999.0,891.0
5.769,619.0,996.0,1001.0,899.0
5.789,619.0,992.0,1008.0,901.0
5.809,622.0,995.0,1016.0,910.0
5.829,618.0,1004.0,1022.0,908.0
5.849,618.0,997.0,1030.0,905.0
5.869,613.0,1001.0,1029.0,901.0
5.889,610.0,1004.0,1017.0,895.0
5.909,612.0,1001.0,1024.0,886.0
5.93,615.0,1002.0,1019.0,876.0
5.95,619.0,991.0,1024.0,867.0
5.97,623.0,984.0,1028.0,867.0
5.99,629.0,990.0,1032.0,868.0
6.01,630.0,988.0,1019.0,884.0
6.03,629.0,995.0,1021.0,893.0
6.05,627.0,1004.0,1016.0,899.0
6.07,620.0,1010.0,1015.0,902.0
6.09,615.0,1010.0,1025.0,902.0
6.11,609.0,1004.0,1025.0,900.0
6.13,603.0,1005.0,1029.0,895.0
6.15,602.0,1010.0,1040.0,893.0
6.17,601.0,1006.0,1035.0,896.0
6.19,603.0,1002.0,1037.0,897.0
6.211,605.0,1010.0,1046.0,900.0
6.231,606.0,1010.0,1041.0,902.0
6.251,605.0,1006.0,1041.0,905.0
6.271,603.0,1004.0,1041.0,910.0
6.291,602.0,1006.0,1037.0,911.0
6.311,599.0,1002.0,1045.0,914.0
6.331,596.0,1004.0,1043.0,913.0
6.351,594.0,1006.0,1036.0,914.0
6.371,592.0,1005.0,1028.0,912.0
6.391,593.0,1008.0,1030.0,916.0
6.411,591.0,1001.0,1027.0,916.0
6.431,589.0,995.0,1025.0,916.0
6.451,588.0,988.0,1026.0,914.0
6.472,585.0,984.0,1024.0,909.0
6.492,583.0,982.0,1017.0,907.0
6.512,584.0,978.0,1020.0,911.0
6.532,582.0,972.0,1027.0,904.0
6.552,581.0,970.0,1028.0,893.0
6.572,582.0,977.0,1028.0,888.0
6.592,582.0,983.0,1037.0,883.0
6.612,584.0,982.0,1039.0,879.0
6.632,586.0,984.0,1031.0,872.0
6.652,589.0,990.0,1025.0,871.0
6.672,594.0,994.0,1015.0,872.0
6.692,600.0,986.0,1001.0,871.0
6.712,606.0,983.0,996.0,872.0
6.732,610.0,988.0,990.0,870.0
6.753,614.0,992.0,985.0,866.0
6.773,615.0,987.0,986.0,859.0
6.793,618.0,991.0,995.0,857.0
6.813,616.0,990.0,1005.0,859.0
6.833,615.0,984.0,1011.0,865.0
6.853,612.0,986.0,1017.0,882.0
6.873,607.0,981.0,1020.0,888.0
6.893,603.0,987.0,1018.0,894.0
6.913,601.0,988.0,1016.0,887.0
6.934,597.0,978.0,1008.0,886.0
6.954,596.0,984.0,1003.0,886.0
6.974,595.0,963.0,989.0,883.0
6.994,600.0,968.0,988.0,889.0
7.014,604.0,962.0,991.0,883.0
7.034,606.0,965.0,996.0,875.0
7.054,605.0,950.0,993.0,862.0
7.074,607.0,957.0,990.0,857.0
7.094,607.0,960.0,982.0,852.0
7.115,607.0,967.0,980.0,850.0
7.135,605.0,969.0,982.0,846.0
7.155,608.0,971.0,985.0,845.0
7.175,615.0,970.0,988.0,849.0
7.195,618.0,973.0,985.0,851.0
7.215,621.0,970.0,993.0,856.0
7.235,618.0,975.0,998.0,856.0
7.255,618.0,980.0,1005.0,850.0
7.275,617.0,980.0,1013.0,840.0
7.295,614.0,972.0,1021.0,824.0
7.315,612.0,963.0,1025.0,820.0
7.336,606.0,969.0,1021.0,818.0
7.356,600.0,970.0,1024.0,818.0
7.376,594.0,969.0,1017.0,820.0
7.396,588.0,965.0,1017.0,819.0
7.416,584.0,962.0,1016.0,819.0
7.436,580.0,957.0,1015.0,813.0
7.456,581.0,961.0,1017.0,808.0
7.476,585.0,963.0,1021.0,807.0
7.496,587.0,970.0,1027.0,808.0
7.516,587.0,972.0,1027.0,813.0
7.537,583.0,973.0,1021.0,818.0
7.557,579.0,969.0,1017.0,820.0
7.577,582.0,971.0,1008.0,827.0
7.597,587.0,965.0,1009.0,832.0
7.617,591.0,962.0,1004.0,829.0
7.637,591.0,953.0,1000.0,833.0
7.657,589.0,949.0,1000.0,837.0
7.677,587.0,950.0,1006.0,844.0
7.697,585.0,950.0,1005.0,849.0
7.717,584.0,949.0,1005.0,851.0
7.737,583.0,946.0,1004.0,849.0
7.758,582.0,941.0,1003.0,844.0
7.778,580.0,937.0,1000.0,843.0
7.798,577.0,933.0,993.0,835.0
7.818,576.0,931.0,992.0,827.0
7.838,576.0,934.0,994.0,828.0
7.858,576.0,945.0,994.0,827.0
7.878,576.0,943.0,990.0,824.0
7.898,576.0,938.0,997.0,824.0
7.918,581.0,947.0,1000.0,828.0
7.939,584.0,937.0,1005.0,824.0
7.959,587.0,934.0,1010.0,820.0
7.979,589.0,932.0,1010.0,817.0
7.999,591.0,921.0,1011.0,817.0
8.019,592.0,914.0,1009.0,821.0
8.039,592.0,913.0,1006.0,825.0
8.059,591.0,909.0,1004.0,830.0
8.079,590.0,906.0,998.0,834.0
8.099,588.0,906.0,995.0,837.0
8.119,587.0,907.0,995.0,837.0
8.139,584.0,907.0,997.0,835.0
8.16,583.0,912.0,1001.0,833.0
8.18,582.0,919.0,998.0,830.0
8.2,581.0,926.0,997.0,828.0
8.22,579.0,928.0,997.0,827.0
8.24,579.0,930.0,997.0,822.0
8.26,578.0,931.0,995.0,818.0
8.28,577.0,938.0,995.0,816.0
8.3,577.0,943.0,993.0,814.0
8.32,576.0,945.0,991.0,814.0
8.34,576.0,950.0,991.0,816.0
8.361,574.0,950.0,988.0,814.0
8.381,572.0,956.0,988.0,814.0
8.401,569.0,957.0,988.0,815.0
8.421,566.0,954.0,983.0,815.0
8.441,563.0,950.0,979.0,816.0
8.461,559.0,948.0,977.0,818.0
8.481,556.0,948.0,974.0,820.0
8.501,557.0,944.0,976.0,822.0
8.521,550.0,936.0,973.0,823.0
8.541,542.0,928.0,972.0,826.0
8.561,540.0,923.0,974.0,830.0
8.582,539.0,918.0,979.0,832.0
8.602,541.0,911.0,982.0,833.0
8.622,538.0,909.0,995.0,838.0
8.642,533.0,904.0,1001.0,839.0
8.662,532.0,900.0,1004.0,843.0
8.682,531.0,898.0,1005.0,846.0
8.702,531.0,899.0,1010.0,850.0
8.722,531.0,901.0,1013.0,851.0
8.742,531.0,900.0,1015.0,850.0
8.762,531.0,900.0,1016.0,850.0
8.783,530.0,901.0,1018.0,850.0
8.803,530.0,901.0,1018.0,850.0
8.823,530.0,902.0,1020.0,850.0
8.843,530.0,903.0,1021.0,849.0
8.863,529.0,902.0,1020.0,848.0
8.883,529.0,901.0,1019.0,848.0
8.903,530.0,902.0,1021.0,846.0
8.923,530.0,903.0,1021.0,848.0
8.943,530.0,904.0,1024.0,849.0
8.963,530.0,903.0,1021.0,847.0
8.984,530.0,903.0,1021.0,846.0
9.004,529.0,902.0,1020.0,845.0
9.024,529.0,902.0,1018.0,844.0
9.044,529.0,902.0,1019.0,843.0
9.064,529.0,903.0,1018.0,842.0
9.084,530.0,903.0,1018.0,841.0
9.104,529.0,902.0,1018.0,840.0
9.124,529.0,902.0,1018.0,839.0
9.144,528.0,902.0,1017.0,837.0
9.164,529.0,902.0,1018.0,837.0
9.184,529.0,902.0,1018.0,834.0
9.205,529.0,903.0,1021.0,835.0
9.225,528.0,902.0,1020.0,834.0
9.245,529.0,903.0,1022.0,834.0
9.265,530.0,903.0,1024.0,835.0
9.285,529.0,904.0,1024.0,834.0
9.305,528.0,900.0,1020.0,832.0
9.325,530.0,902.0,1024.0,834.0
9.345,529.0,902.0,1024.0,834.0
9.365,529.0,902.0,1024.0,833.0
9.385,530.0,902.0,1024.0,834.0
9.406,528.0,899.0,1022.0,833.0
9.426,529.0,902.0,1024.0,833.0
9.446,529.0,901.0,1024.0,832.0
9.466,528.0,902.0,1024.0,833.0
9.486,530.0,904.0,1025.0,833.0
9.506,531.0,904.0,1025.0,834.0
9.526,530.0,903.0,1026.0,835.0
9.546,529.0,903.0,1026.0,834.0
9.566,529.0,903.0,1025.0,833.0
9.586,529.0,904.0,1025.0,834.0
9.606,530.0,904.0,1026.0,835.0
9.627,530.0,904.0,1027.0,835.0
9.647,530.0,904.0,1026.0,835.0
9.667,529.0,904.0,1026.0,834.0
9.687,529.0,903.0,1025.0,834.0
9.707,529.0,903.0,1024.0,834.0
9.727,529.0,904.0,1024.0,835.0
9.747,529.0,903.0,1024.0,834.0
9.767,529.0,903.0,1024.0,835.0
9.787,529.0,903.0,1021.0,833.0
9.807,528.0,902.0,1020.0,834.0
9.828,528.0,902.0,1021.0,834.0
9.848,528.0,902.0,1021.0,834.0
9.868,529.0,904.0,1022.0,835.0
9.888,528.0,901.0,1019.0,834.0
